Année;Livraison;Date;Numéro;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Identifiant auteur;Identifiant ouvrage;Posture;Affichage identitaire;Traducteur;Identifiant traducteur;Para-auteur;Identifiant para-auteur;Nb de feuilles;Fraction;Nombre de pages;Volumes;Calcul;Format;Tirage 1;Illustration 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustration 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustration 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Tirage 4;Type de papier 4;Tirage 5;Type de papier 5;Tirage 6;Type de papier 6;Tirage 7;Type de papier 7;Tirage 8;Type de papier 8;Tirage 9;Type de papier 9;Edition;Lieu d'édition;Impression;Lieu d'impression;Librairie 1;Lieu de vente 1;Librairie 2;Lieu de vente 2;Librairie 3;Lieu de vente 3;Librairie 4;Lieu de vente 4;Librairie 5;Lieu de vente 5;Librairie 6;Lieu de vente 6;Librairie 7;Lieu de vente 7;Librairie 8;Lieu de vente 8;Librairie 9;Lieu de vente 9;Commentaires des bibliographes contenus dans la notice;Notes (e-BdF);;;;;;;;;;;;;;;
1824;13;1824/03/27;1570;212;BELLES-LETTRES;Théâtre;Français;L’Ami de la maison, comédie en trois actes et en vers, mêlée d'ariettes. Par Marmontel, musique de Grétry. Représentée à Fontainebleau, le 26 octobre 1771, et sur le théâtre de la Comédie-Italienne, le 14 mai 1772;Marmontel;http://ark.bnf.fr/ark:/12148/cb119146538;http://ark.bnf.fr/ark:/12148/cb30887976t;;;;;Grétry;http://ark.bnf.fr/ark:/12148/cb13988532q;2;3/4;44;;16;In-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Carpentier Méricourt;Paris;Vente;Paris;;;;;;;;;;;;;;;;;"""(1823.)""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1571;212;BELLES-LETTRES;Théâtre;Français;Les Femmes romantiques, ou Lord***, comédie-vaudeville en un acte. Par MM. Théaulon et Ramond, représentée au Gymnase-Dramatique, le 13 mars 1824.;"M. Théaulon;M. Ramond";"http://ark.bnf.fr/ark:/12148/cb11926319z;http://ark.bnf.fr/ark:/12148/cb143141716";http://ark.bnf.fr/ark:/12148/cb38663210b;Collectif;;;;;;2;1/2;40;;16;In-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Guiraudet;Paris;Martinet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1572;214;BELLES-LETTRES;Théâtre;Français;"Entre chien et loup ; comédie en un acte et en prose. Par MM. Hippolyte Magnien et E. F. Varez ; représentée sur le théâtre de l'Ambigu-Comique, le 18 mars 1824.";"M. Hippolyte Magnien;M. E. F. Varez";"http://ark:/12148/cb10477192r;http://ark.bnf.fr/ark:/12148/cb10636997z";http://ark.bnf.fr/ark:/12148/cb31543890x;Collectif;;;;;;2;3/4;44;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;tous les libraires et les marchands de nouveautés;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1573;211;BELLES-LETTRES;Théâtre;Français;"Luxe et Indigencee, ou le Ménage parisien, comédie en cinq actes et en vers. Par M. d'Epagny ; représentée sur le théâtre Français de l'Odéon, le 17 janvier 1824. Seconde édition";M. d’Epagny;http://ark.bnf.fr/ark:/12148/cb130128861;;;;;;;;6;1/4;100;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fain;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;Les notices BnF ne précisent pas les quantièmes de l'édition.;;;;;;;;;;;;;;;
1824;13;1824/03/27;1574;215;BELLES-LETTRES;Théâtre;Français;L’Ecot, folie en un acte, mêlée de couplets;Tencé, fils aîné;http://ark.bnf.fr/ark:/12148/cb102929219;http://ark.bnf.fr/ark:/12148/cb314423308;;"Liens familiaux;";;;;;1;1/14;17;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Setier;Paris;;;;;;;;;;;;;;;;;;;"""Prix, l'indulgence du lecteur.""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1575;217;BELLES-LETTRES;Romans et Contes;Français;L’Ermite et le Revenant;M. Legay;http://ark.bnf.fr/ark:/12148/cb127506350;http://ark.bnf.fr/ark:/12148/cb30775782b;;;;;;;19;1/2;468;2;24;In-12;;1 planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Bredif;Laigle;Masson;Paris, rue Hautefeuille, n. 14;;;;;;;;;;;;;;;;;"""Le tome ler est daté de 1823 ; le tome II est daté de 1824.""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1576;219;BELLES-LETTRES;Romans et Contes;Français;Oberon, ou un Moment d'oubli, traduction libre de l'allemand de Wieland;Wieland;http://ark.bnf.fr/ark:/12148/cb119971282;http://ark.bnf.fr/ark:/12148/cb31647347j;;;Ludwig de Sabaroth;http://ark.bnf.fr/ark:/12148/cb12744655c;;;22;1/6;532;2;24;In-12;;2 planches;2;;;;;;;;;;;;;;;;;;;;;;;;;;;Moisand;Beauvais;Masson;Paris, rue Hautefeuille, n. 14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1577;217;BELLES-LETTRES;Romans et Contes;Français;Le Curé capitaine. Deuxième édition;Raban;http://ark.bnf.fr/ark:/12148/cb11920929g;http://ark.bnf.fr/ark:/12148/cb31166707q;;;;;;;20;1/6;484;2;24;In-12;;2 planches;2;;;;;;;;;;;;;;;;;;;;;;;;;;;Tilliard;Paris;Sanson;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1578;216;BELLES-LETTRES;Romans et Contes;Français;Histoire du chevalier des Grieux, et de Manon Lescaut;abbé Prévost;http://ark.bnf.fr/ark:/12148/cb11920607b;http://ark.bnf.fr/ark:/12148/cb311496219;;Fonctions religieuses;;;;;4;11/16;300;;64;In-32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mame;Angers;Ch. Gosselin;Paris;Parmentier;Paris;;;;;;;;;;;;;;;"""Le faux-titre porte : Collection des meilleurs ouvrages de la langue française, en prose et en vers.""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1587;208;BELLES-LETTRES;Poétique et Poésie;Français;La Prise du Trocadéro, poëme et poésies diverses;M. Alfred d’Armagnac;http://ark:/12148/cb104928519;http://ark.bnf.fr/ark:/12148/cb30028128c;;;;;;;1;1/2;24;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieusseux;Toulouse;Vieusseux;Toulouse;;;;;;;;;;;;;;;;;"""(1823.)""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1588;209;BELLES-LETTRES;Poétique et Poésie;Français;Stances dithyrambiques sur la glorieuse expédition en Espagne de l'armée française sous les ordres de S.A.R. Mgr le duc d'Angoulême;marquis d'Aguilar, l'un des quarante mainteneurs de l'académie des jeux floraux;http://ark.bnf.fr/ark:/12148/cb11888199f;http://ark.bnf.fr/ark:/12148/cb300053906;;"Noblesse;Sociétés savantes";;;;;;1/2;8;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dalles;Toulouse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1589;208;BELLES-LETTRES;Poétique et Poésie;Français;L’Espagne délivrée, poëme;J. B. Pevrieu-Lassalle, membre de plusieurs sociétés savantes, auteur du poëme de Constantin-le-Grand, et de l'Essai sur l'histoire générale littéraire depuis le siècle de Léon X.;http://ark.bnf.fr/ark:/12148/cb30809195q;http://ark.bnf.fr/ark:/12148/cb31096201q;;"Sociétés savantes;Métiers du livre";;;;;;1/2;8;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Benichet aîné;Toulouse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1590;208;BELLES-LETTRES;Poétique et Poésie;Français;Stances sur la guerre d’Espagne au départ de l'armée française, et sur ses principaux faits d'armes.;;;http://ark.bnf.fr/ark:/12148/cb336117304;Anonyme;;;;;;;1/4;4;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corne;Toulouse;;;;;;;;;;;;;;;;;;;"""À la suite sont des stances intitulées : Retour, etc.""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1591;205;BELLES-LETTRES;Poétique et Poésie;Langue régionale;Couplets pel carnabal de 1824;;;http://ark.bnf.fr/ark:/12148/cb33329711g;Anonyme;;;;;;;1/2;8;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Benichet cadet;Toulouse;;;;;;;;;;;;;;;;;;;"""En patois languedocien.""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1595;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Aux lecteurs du Journal des Débats : extrait de la troisième livraison du Mémorial catholique;;;http://ark.bnf.fr/ark:/12148/cb34045541x;Anonyme;;;;;;1;;16;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lachevardière fils;Paris;Au bureau du Mémorial Catholique;rue Mézières, n°. 9;;;;;;;;;;;;;;;;;"""Au bureau du Mémorial Catholique, rue Mézières, n° 9.""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1610;220;BELLES-LETTRES;Romans et Contes;Français;Le Monastère. Par sir Walter Scott, traduit de l'anglais, par le traducteur des romans historiques de sir Walter Scott;sir Walter Scott;http://ark.bnf.fr/ark:/12148/cb11924221r;http://ark.bnf.fr/ark:/12148/cb31339645f;Pseudonyme;"Noblesse;Métiers du livre";le traducteur des romans historiques de sir Walter Scott;http://ark.bnf.fr/ark:/12148/cb118990670;;;36;;864;4;24;In-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Auguste Mame;Angers;Ch. Gosselin;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;"""(1823.)""";;;;;;;;;;;;;;;;
1824;13;1824/03/27;1611;201;BELLES-LETTRES;Poétique et Poésie;Français;Le Tems, méditation poétique;M. Cappot de Feuillide, avocat stagiaire près la cour royale de Toulouse;http://ark.bnf.fr/ark:/12148/cb11885894x;http://ark.bnf.fr/ark:/12148/cb30194554p;;"Justice;Contexte géographique";;;;;;3/4;12;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vieusseux;Toulouse;;;;;;;;;;;;;;;;;;;;Cappot de la Feuillide, au lieu de Cappot de Feuillide, est une erreur du bibliographe.;;;;;;;;;;;;;;;
1824;13;1824/03/27;1612;203;BELLES-LETTRES;Poétique et Poésie;Français;Epître aux missionnaires;Gérard, oncle, sous-chef de bureau au ministère des finances;http://ark.bnf.fr/ark:/12148/cb107409569;http://ark.bnf.fr/ark:/12148/cb30498171n;;"Administration;Liens familiaux";;;;;1;;8;;8;In-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chaignieau jeune;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1613;214;BELLES-LETTRES;Théâtre;Français;"Un Jour d’embarras, comédie en un acte, mêlée de couplets, par MM. Saint-Alme et Etienne Arago ; représentée le 8 mars 1824, sur le théâtre de l'Ambigu-Comique";"M. Saint-Alme;M. Etienne Arago";"http://ark.bnf.fr/ark:/12148/cb115799008;http://ark.bnf.fr/ark:/12148/cb122948642";http://ark.bnf.fr/ark:/12148/cb38661745w;"Collectif;Pseudonyme";;;;;;2;1/2;40;;16;In-8°;;;;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Carpentier-Méricourt;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1614;211;BELLES-LETTRES;Théâtre;Français;"La petite Ville, comédie en 4 actes et en prose ; représentée sur le théâtre de la rue de Louvois le 19 floréal an 9. Par L. B. Picard. Nouvelle édition";L. B. Picard;http://ark.bnf.fr/ark:/12148/cb12442349m;http://ark.bnf.fr/ark:/12148/cb387675736;;;;;;;5;;80;;16;In-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Chaignieau jeune;Paris;Martinet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1615;217;BELLES-LETTRES;Romans et Contes;Français;Le Damné;;"http://ark.bnf.fr/ark:/12148/cb130153255;http://ark.bnf.fr/ark:/12148/cb14561356h";http://ark.bnf.fr/ark:/12148/cb30728639m;Anonyme;;;;;;17;5/6;428;2;24;In-12;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;Goetschy;Paris;Ponthieu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1621;196;BELLES-LETTRES;Langues;Latin;Dictionarium universale latino-gallicum, ex omnibus latinitatis auctoribus, summa diligentia collectum, cum variis multarum quæ vulgo synonymæ videntur, latinarum vocum differentiis, auctore J. Boudot. Editio aucta et emendata;J. Boudot;http://ark.bnf.fr/ark:/12148/cb122367196;;;;;;;;70;1/2;1128;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Carez;Toul;Carez;Toul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1627;222;BELLES-LETTRES;Mythologie et Fables;Allemand;Gotthold Ephraim Lessings Fabeln, herausgegeben von J. T. Hermann;Gotthold Ephraim Lessing;http://ark.bnf.fr/ark:/12148/cb11912703h;http://ark.bnf.fr/ark:/12148/cb30804048q;;;;;J. T. Hermann;http://ark.bnf.fr/ark:/12148/cb10273712m;2;1/3;56;;24;In-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Eberhart;Paris;Eberhart;Paris;Causette;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1628;215;BELLES-LETTRES;Théâtre;Anglais;The Deformed transformed, a drama;the right hon. lord Byron;http://ark.bnf.fr/ark:/12148/cb11894686q;http://ark.bnf.fr/ark:/12148/cb301815762;;Noblesse;;;;;4;1/2;108;;24;In-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A. Belin;Paris;A. et W. Galignani;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;13;1824/03/27;1630;210;BELLES-LETTRES;Poétique et Poésie;Anglais;To M.;;;;Anonyme;;;;;;;1/4;4;;16;In-8°;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;"""En vers, tiré à 15.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1632;"226;210";BELLES-LETTRES;"Théâtre;Polygraphes";Français;Œuvres de P. Corneille, avec les notes de tous les commentateurs. Tome second;P. Corneille;http://ark.bnf.fr/ark:/12148/cb11897704j;http://ark.bnf.fr/ark:/12148/cb30271280f;;;;;tous les commentateurs;;28;;448;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jules Didot aîné;Paris;Lefèvre;Paris;;;;;;;;;;;;;;;;;"""Le faux-titre porte : Collection des classiques français.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1633;221;BELLES-LETTRES;Romans et Contes;Français;Ourika;;http://ark.bnf.fr/ark:/12148/cb11901348x;http://ark.bnf.fr/ark:/12148/cb32062515s;Anonyme;;;;;;7;1/6;172;;24;In-12;;;;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;Pinard;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;;;"""Il y a quatorze lignes par pages, non compris le titre courant. Une première édition à très petit nombre, sortie des presses de l'imprimerie royale, est en 84 pages in-12.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1635;226;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes d'Etienne Jouy, de l'Académie française, avec des éclaircissemens et des notes. Tomes III et XX;Etienne Jouy, de l'Académie française;http://ark.bnf.fr/ark:/12148/cb12055478q;http://ark.bnf.fr/ark:/12148/cb30665173b;;"Sociétés savantes;Contexte géographique";;;;;60;1/4;964;2;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;J. Didot aîné;Paris;Bossange père;Paris;Pillet aîné;Paris;Aimé-André;Paris;chez l'auteur;Paris, rue des Trois-Frères, n. 11;;;;;;;;;"""(1823.) Le tome IIl est le 3e de l'Essai sur les mœurs ; le tome XX est le 3e du théâtre et contient : Héritage, M. Beaufils, le Mariage de M. Beaufils  l'Homme aux convenances, l'avide Héritier, les Intrigues de cour, comédies.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1636;211;BELLES-LETTRES;Théâtre;Français;Œuvres complètes de Molière, avec les notes de tous les commentateurs, édition publiée par L. Aimé Martin. Tome Ier.;Molière;http://ark.bnf.fr/ark:/12148/cb11916418p;http://ark.bnf.fr/ark:/12148/cb30896058c;Pseudonyme;;;;L. Aimé Martin;http://ark.bnf.fr/ark:/12148/cb12047206k;30;;480;;16;In-8°;;2 planches;2;;;;;;;;;;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;Lefevre;Paris;;;;;;;;;;;;;;;;;"""Dans l'ordre de publication, c'est le second volume.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1637;227;BELLES-LETTRES;Epistolaires;Français;Lettres de Mme de Sévigné, de sa famille et de ses amis. Nouvelle édition, précédée d'un essai biographique et littéraire, et ornée de deux portraits. Tomes X et XI;"Mme de Sévigné;sa famille [de Mme de Sévigné];ses amis [de Mme de Sévigné]";http://ark.bnf.fr/ark:/12148/cb11924578j;http://ark.bnf.fr/ark:/12148/cb33173504w;"Compilation;Nom féminin";"Autres;Épouse";;;;;58;;928;2;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jules Didot aîné;Paris;Janet et Cotelle;Paris, rue Saint-André-des-Arts, n. 55;;;;;;;;;;;;;;;;;"""(1823.)""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1640;227;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de J. J. Rousseau, mises dans un nouvel ordre, avec des notes historiques et des éclaircissemens. Par V. D. Musset-Pathay. (Tome XIV), Mémoires et Correspondance. - Les Confessions, tome Ier;J. J. Rousseau;http://ark.bnf.fr/ark:/12148/cb119228804;http://ark.bnf.fr/ark:/12148/cb312571136;Pseudonyme;;;;Musset-Pathay;http://ark.bnf.fr/ark:/12148/cb12164733q;28;3/4;460;;16;In-8°;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Dupont;Paris;;;;;;;;;;;;;;;;;"""Dans l'ordre de publication, c'est le VIIle volume.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1647;210;BELLES-LETTRES;Théâtre;Français;"Fin du Répertoire du Théâtre-Français, avec un nouveau choix des pièces des autres théâtres ; rassemblées par M. Lepeintre. Tomes IV, XI, XII, XXI, XXXII";;;http://ark.bnf.fr/ark:/12148/cb33392627b;Compilation;;;;M. Lepeintre;http://ark.bnf.fr/ark:/12148/cb14517847b;70;2/9;2528;5;36;In-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tremblay;Senlis;Mme Dabo;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1648;212;BELLES-LETTRES;Théâtre;Français;"Le Mariage de convenance, comédie-vaudeville en deux actes, par MM. Theodore et Achille Dartois ; représentée sur le théâtre du Vaudeville, le 15 mars 1824.";"M. Théodore Dartois;M. Achille Dartois";"http://ark.bnf.fr/ark:/12148/cb13014204p;http://ark.bnf.fr/ark:/12148/cb145439071;http://ark.bnf.fr/ark:/12148/cb11926319z";http://ark.bnf.fr/ark:/12148/cb31449862z;Collectif;;;;;;3;3/4;60;;16;In-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Duvernois;Paris;;;;;;;;;;;;;;;;;;Le catalogue de la BnF suggère que l'auteur est Théaulon.;;;;;;;;;;;;;;;
1824;14;1824/04/03;1649;215;BELLES-LETTRES;Théâtre;Français;"Le Bouquet rochellais, ou la fête de la France, divertissement en un acte, mêlé de vaudevilles ; destiné à célébrer le passage de S. A. R. Mme la duchesse d'Angoulême, à La Rochelle.";B. de Rougemont, rochellais;http://ark.bnf.fr/ark:/12148/cb13009213n;http://ark.bnf.fr/ark:/12148/cb30049577b;;Contexte géographique;;;;;2;1/2;40;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mareschal;La Rochelle;Mareschal;La Rochelle;;;;;;;;;;;;;;;;;"""(1823.)""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1650;213;BELLES-LETTRES;Théâtre;Français;"La Famille du porteur d’eau, comédie-vaudeville en un acte, par MM. Francis, Dartois et Gabriel ; représentée sur le théâtre des Variétés, le 19 mars 1824";"M. Francis;M. Dartois;M. Gabriel";"http://ark.bnf.fr/ark:/12148/cb135176000;http://ark.bnf.fr/ark:/12148/cb12951038z;http://ark.bnf.fr/ark:/12148/cb16298606v";http://ark.bnf.fr/ark:/12148/cb39499065x;"Collectif;Pseudonyme masculin";;;;;;2;1/2;40;;16;In-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1651;215;BELLES-LETTRES;Théâtre;Français;L’Amant timide, comédie en un acte et en vers;un auteur de 18 ans;http://ark.bnf.fr/ark:/12148/cb13322017q;http://ark.bnf.fr/ark:/12148/cb30738698b;Pseudonyme;Âge;;;;;1;1/2;24;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Duvernois;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1652;213;BELLES-LETTRES;Théâtre;Français;Ourika, ou la petite négresse, drame en un acte, mêlé de couplets, imité du roman. Par MM. Mélesville et Carmouche, représenté sur le théâtre des Variétés le 25 mars 1824.;"M. Mélesville;M. Carmouche";"http://ark.bnf.fr/ark:/12148/cb12198749p;http://ark.bnf.fr/ark:/12148/cb13092781p";http://ark.bnf.fr/ark:/12148/cb30392052g;"Collectif;Pseudonyme masculin";;;;;;2;;32;;16;In-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;David;Paris;Quoy;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1653;215;BELLES-LETTRES;Théâtre;Français;"La Vivandière, mimo-drame militaire en un acte, par M. Ludwig ; représenté sur le théâtre du Cirque-Olympique, le 24 mars 1824";M. Ludwig;http://ark.bnf.fr/ark:/12148/cb12744655c;http://ark.bnf.fr/ark:/12148/cb306370550;Pseudonyme masculin;;;;;;2;;32;;16;In-8°;;;;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;J. S. Cordier;Paris;Quoy;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1654;201;BELLES-LETTRES;Poétique et Poésie;Français;Hommage au roi, en mars 1824;marquis de Valori;http://ark.bnf.fr/ark:/12148/cb10647312j;http://ark.bnf.fr/ark:/12148/cb315263451;;Noblesse;;;;;1;;8;;8;In-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pillet aîné;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1655;208;BELLES-LETTRES;Poétique et Poésie;Français;Hommage du maire de Vendôme, au prince généralissime de l'armée d'Espagne;L. F. Mareschal, maire de Vendôme;http://ark:/12148/cb107459911;http://ark.bnf.fr/ark:/12148/cb30881333f;;"Contexte géographique;Politique";;;;;;3/4;12;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aucher-Eloy;Blois;;;;;;;;;;;;;;;;;;;"""(1823.)""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1656;200;BELLES-LETTRES;Poétique et Poésie;Français;"La Henriade, poëme ; enrichi d'un choix de remarques historiques et littéraires, extraites, en partie, du Cours de littérature de Laharpe, et de l'indication des principaux passages des poètes anciens et modernes, imités par l'auteur. Edition classique, par un ancien chef d'institution ";;http://ark.bnf.fr/ark:/12148/cb11928669t;http://ark.bnf.fr/ark:/12148/cb316034591;Anonyme;Enseignement;;;"Laharpe;un ancien chef d'institution";"http://ark.bnf.fr/ark:/12148/cb119102865;[un ancien chef d'institution]";6;;216;;36;In-18;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;Auguste Delalain;Paris;Auguste Delalain;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1657;208;BELLES-LETTRES;Poétique et Poésie;Français;"Le bivouac en Espagne, poëme en deux chants ; suivi de quelques souvenirs sur la campagne de 1823, de l'Adoniade et de quelques poésies fugitives";A. Eude Dugaillon, sous-officier du septième régiment de ligne;http://ark.bnf.fr/ark:/12148/cb10584764t;http://ark.bnf.fr/ark:/12148/cb30369332r;;Armée et maintien de l'ordre;;;;;5;1/4;84;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Setier;Paris;Ladvocat;Paris;Delaunay;Paris;Setier;Paris;;;;;;;;;;;;;"""Il y a eu deux tirages qui présentent quelques différences.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1658;204;BELLES-LETTRES;Poétique et Poésie;Français;A mon père. La Chute du jacobinisme, ode;;;http://ark.bnf.fr/ark:/12148/cb332296293;Anonyme;;;;;;;1/4;4;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crapelet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1659;203;BELLES-LETTRES;Poétique et Poésie;Français;Epître aux députés français. Session de 1824;chevalier A. Philpin, de plusieurs académies, etc.;http://ark.bnf.fr/ark:/12148/cb10702487v;http://ark.bnf.fr/ark:/12148/cb311023271;;"Noblesse;Sociétés savantes";;;;;1;;16;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;Onfroy;rue du Rempart, n. 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;14;1824/04/03;1660;208;BELLES-LETTRES;Poétique et Poésie;Français;Henri et Louis. Vers composés en l'honneur de S. A. R. Mgr le duc d'Angoulême, à l'occasion de son entrée triomphante à Paris;M. Rey, étudiant en théologie;http://ark.bnf.fr/ark:/12148/cb106341916;http://ark.bnf.fr/ark:/12148/cb312035019;;Enseignement;;;;;;1/4;4;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Caunes;Toulouse;;;;;;;;;;;;;;;;;;;"""Par M. Rey, étudiant en théologie.""";;;;;;;;;;;;;;;;
1824;14;1824/04/03;1661;201;BELLES-LETTRES;Poétique et Poésie;Français;Les Missions, poëme;L. C. Testu;http://ark:/12148/cb10228297m;http://ark.bnf.fr/ark:/12148/cb31447133z;;;;;;;1;1/4;20;;16;In-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Guédon;Meaux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
