Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1827/03/14;21;1827;1860;254;BELLES-LETTRES;Théâtre;Français;"Les Passages et les rues, ou la Guerre déclarée, vaudeville en un acte; représenté sur le théâtre des Variétés, le 7 mars 1827.";"M. Brazier;M. Gabriel;M. Dumersan";"Collectif;Pseudonyme masculin";;;;2;;32;;in-8°;;;;;1,5;;;;;;;;;;;;;Duverger;Paris;Paris, cour des Fontaines, n. 7;Duvernois;;;;;;;;;;;;;;;;;;;
1827/03/14;21;1827;1862;236;BELLES-LETTRES;Introduction et Langues;Français;"Répertoire de la littérature ancienne et moderne, contenant : 1° le Lycée de Laharpe, les Élémens de littérature de Marmontel, un Choix d'articles littéraires de Rollin, Voltaire, Batteux, etc.; 2° des Notices biographiques sur les principaux auteurs anciens et modernes, avec des jugemens par nos meilleurs critiques, tels que d'Alembert, Batteux, etc.; 3° des Morceaux choisis, avec des notes. Tome XXIII. (Quest-Racine).";"Laharpe;Marmontel;Rollin;Voltaire;Batteux;etc.";"Compilation;Pseudonyme";;;"d'Alembert;Batteux;etc.";35 3/8;;566;;in-8°;;;;;6,0;;;;;;;;;;;;;Comynet;Avallon;Paris, rue de Savoie, n. 6;Castel de Courval;;;;;;;;;;;;;;;;;Prix de chaque volume : 6-0.;;
1827/03/14;21;1827;1863;246;BELLES-LETTRES;Poétique et Poésie;Français;Sainte-Hélène, poëme.;Charles Massas;;;;;1 1/3;;48;;in-18;;;;grand raisin;;;;;;;;;;;;;;Everat;Paris;;;;;;;;;;;;;;;;;;;La cinquième page est chiffrée 164. Une note qui m'a été communiquée porte: Ce poëme fait suite à un autre du même auteur, ayant pour titre : les Cent jours, et imprimé à Lyon chez L. Perrin. Je ne connais pas encore ce poëme des Cent jours.;;
1827/03/14;21;1827;1864;244;BELLES-LETTRES;Poétique et Poésie;Français;La soeur de la charité, tableau d'un hôpital.;un voyageur, homme de lettres;Pseudonyme masculin;"Autres;Métiers du livre";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Danicourt-Huet;Orléans;;;;;;;;;;;;;;;;;;;En vers.;;
1827/03/14;21;1827;1869;251;BELLES-LETTRES;Théâtre;Français;La vestale, tragédie lyrique en trois actes, représentée sur le théâtre de l'Académie royale de musique, le 15 décembre 1807.;M. Etienne Jouy;;;;;3 1/2;;56;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris, quai des Augustins, n. 59;Aimé André;;;;;;;;;;;;;;;;;Les paroles sont de M. Etienne Jouy.;;
1827/03/14;21;1827;1871;240;BELLES-LETTRES;Rhétorique et Eloquence;Grec;Démosthène: discours sur la Couronne: texte grec avec analyse, sommaires, et notes en français. Par V. H.;Démosthène;Anonyme;;;V. H.;6 5/12;;154;;in-12;;;;;2,0;;;;;;;;;;;;;Auguste Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques, n. 5;Auguste Delalain;;;;;;;;;;;;;;;;;;;
1827/03/14;21;1827;1873;265;BELLES-LETTRES;Polygraphes;Latin;Collection de classiques latins à l'usage des classes élémentaires et de grammaire, avec les signes de quantité et l'indication des mots composés, etc. Edition publiée par MM. Leroy et Prieur, professeurs au collége royal de Saint-Louis. (Phædri fabulæ.);Phèdre;Collectif;Enseignement;;"M. Leroy, professeur au collége royal de Saint-Louis;M. Prieur, professeur au collége royal de Saint-Louis";6 5/9;;236;;in-18;;;;;;;;;;;;;;;;;;Pochard;Paris;Paris, rue de Vaugirard, n. 60;Lassime;;;;;;;;;;;;;;;;;;;
1827/03/14;21;1827;1874;265;BELLES-LETTRES;Polygraphes;Latin;Lucii Annoei Flori epitome rerum romanarum: item Lucii Ampelii liber memorialis, quibus selectas variorum notas, indicem freinshemianum et novam passim interpretationem subjunxit N. E. Lemaire.;"Florus;Lucius Ampelius";Compilation;;;N. E. Lemaire;35;;560;;in-8°;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris, rue des Quatre-fils, au Marais, n. 16;chez l'éditeur;;;;;;;;;;;;;;;;;LXXXIVe volume faisant partie de la XLIIe livraison de la Bibliotheca classica latina.;;
1827/03/17;22;1827;1888;265;BELLES-LETTRES;Polygraphes;Français;Collection des classiques français. XXXe livraison.;;Compilation;;;;2 1/2;;40;;in-8°;;;;;2,0;;;;;;;;;;;;;J. Didot aîné;Paris;Paris, rue du Pont-de-Lodi, n.6;Didot aîné;Paris;Dufour et compagnie;Paris;Baudouin frères;;;;;;;;;;;;;La collection avait été promise en 50 livraisons. On annonce à présent qu'elle en aura soixante.;;
1827/03/17;22;1827;1891;253;BELLES-LETTRES;Théâtre;Français;"Le Courrier des Théâtres, ou la Revue à franc étrier; folie-vaudeville en cinq relais, représentée sur le théâtre du Vaudeville, le 24 février 1827.";"M. Théaulon;M. Th. Anne;M. Gondelier";Collectif;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1892;238;BELLES-LETTRES;Introduction et Langues;Français;Cours de grammaire analytique.;Pierre-Camille d'Olivier;;;;;7;;168;;in-12;;;;;;;;;;;;;;;;;;Boniez-Lambert;Châlons;Châlons;Boniez-Lambert;;;;;;;;;;;;;;;;;(1826.);;
1827/03/17;22;1827;1894;253;BELLES-LETTRES;Théâtre;Français;"Les deux héritages, ou Encore un Normand, comédie-vaudeville en un acte; représentée sur le théâtre du Vaudeville, le 12 février 1827.";"M. Désaugiers;M. Simonnin";Collectif;;;;3 1/4;;52;;in-8°;;;;;;;;;;;;;;;;;;David;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1897;237;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la grammaire française. Nouvelle édition, augmentée d'un appendice sur la proposition et l'analyse, soit logique, soit grammaticale.;Lhomond;;;;;3 1/2;;84;;in-12;;;;;;;;;;;;;;;;;;Catineau;Poitiers;Poitiers;Catineau;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1900;263;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L'Esprit de saint Vincent de Paul, ou Modèle de conduite, etc. Par M. André-Joseph Ansart. Nouvelle édition.;saint Vincent de Paul;;Religion;;M. André-Joseph Ansart;26 1/2;;636;2;in-12;;;;;;;;;;;;;;;;;;Petit;Besançon;Besançon;Petit;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1904;237;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française d'après Lhomond, mise sous la forme de demandes et de réponses, pour l'usage des écoles. IV édition, presque textuellement conforme à la troisième.;;Anonyme;;;;6 1/2;;156;;in-12;;;;;;;;;;;;;;;;;;George;Epinal;Epinal;George;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1909;244;BELLES-LETTRES;Poétique et Poésie;Français;Idarbas, ou le Prêtre de Saturne, épisode tiré du chant VIII de Régulus, poëme héroïque, inédit, en douze chants.;;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris, quai Voltaire, n. 1;Ponthieux;Paris;Baudouin;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1915;268;BELLES-LETTRES;Epistolaires;Français;Lettres choisies de Mmes de Sévigné, de Grignan, de Simiane et de Maintenon. Nouvelle édition.;"Mme de Sévigné;Mme de Grignan;Mme de Simiane;Mme de Maintenon";"Compilation;Nom féminin";Épouse;;;15;;540;3;in-18;;;;;;;;;;;;;;;;;;Martin;Alais;Alais;Martin;;;;;;;;;;;;;;;;;(1826.);;
1827/03/17;22;1827;1922;262;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mélanges littéraires de M. A. Péricaud. (Faux titres et titres pour les tomes I et II.);;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Fournier;Paris;;;;;;;;;;;;;;;;;;;"L'amateur qui, en 1825, a fait imprimer des faux-titres et titres pour sa collection des Opuscules de (feu) M. A. A. Barbier (voyez n. 3650 de 1825), a fait faire des titres et faux-titres pour sa collection des écrits de M. A. Péricaud. Il a fait tirer à 30 exemplaires de ces titres et faux-titres. Voici ce qui forme les deux volumes.


TOME PREMIER.

Cicéroniana (par MM. Breghot du Lut et Péricaud), 1812. In-8° de 15 feuilles, tiré à cent exemplaires. Voyez n. 2377 de 1812.

Discours sur l'amnistie, 1819. In-8° (Voyez n. 45 de 1819.)

Article extrait de la Gazette universelle de Lyon, du 26 septembre 1821, sur les Oeuvres complètes de Cicéron, traduites en français, etc., édition publiée par M. Leclerc. In-8° d'un huitième de feuille.

Notice bibliographique sur les éditions et sur les traductions françaises des Oeuvres de Cicéron; par C. Breghot du Lut et A. Péricaud. In-8° de 4 feuilles 1/2; morceau qui fait partie de l'édition des Oeuvres de Cicéron, publiée par M. Leclerc.


TOME SECOND.

L'Octavius de Minutius Felix, traduction nouvelle, 1823. In-8° de 15 feuilles 1/4. (Voyez la note du n. 3501 de 1823.)

Notice sur Sidoine Apollinaire. In-8° d'une feuille 1/2.

Notices sur Leidrade, Agobard et Amolon. In-8° d'une feuille 1/4;

Notice sur S. Jubin.


Notice sur Charles Emmanuel de Savoie, duc de Nemours. In-8° de 2 feuilles 1/4. Ces quatre derniers morceaux sont extraits des Archives historiques et statistiques du département du Rhône.
Notice sur Claude Brosselle. In-8° d'un quart de feuille. Extrait du Journal de Lyon du 31 juillet 1821.
Notice sur Charles Borde. In-8° d'une feuille 1/2.

Notice sur le formulaire récréatif de Bredin le Cocu. Extrait du Journal de Lyon du 3 juin 1821.

Article sur les Oeuvres complètes de Démosthène et d'Eschine.


Calendrier de Thémis, 1821. In-8° d'une feuille 1/2. (Voyez n. 1142 de 1821.)

Calendrier des muses, 1822. In-8° d'une feuille. (Voyez n. 773 de 1822.)


Essai sur Martial, ou Epigrammes choisies de ce poète, imitées en vers français, suivies de quelques autres pièces par Ant. P., l'an de Rome MM. D. LXIX. (Lyon, veuve Buinaud, 1816.) In-8° d'une feuille 1/2, tiré à 30 exemplaires.

Discours sur la traduction considérée comme exercice.";;
1827/03/17;22;1827;1927;249;BELLES-LETTRES;Poétique et Poésie;Français;Le Messie d'Israël va paraître.;J. A. Soubira;;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;P. Renouard;Paris;;;;;;;;;;;;;;;;;;;En vers. Par J. A. Soubira.;;
1827/03/17;22;1827;1930;247;BELLES-LETTRES;Poétique et Poésie;Français;Missolonghi.;T.;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Doucet;Brioude;;;;;;;;;;;;;;;;;;;Vers signés: T.;;
1827/03/17;22;1827;1934;255;BELLES-LETTRES;Théâtre;Français;La mort de Louis XI, roi de France, drame historique.;L. S. Mercier;;;;;7 1/2;;120;;in-8°;;;;;;;;;;;;;;;;;;Pinard;Paris;Paris, rue Vivienne, n. 16;A. Dupont;;;;;;;;;;;;;;;;;Une première édition est de 1783.;;
1827/03/17;22;1827;1939;258;BELLES-LETTRES;Romans et Contes;Français;Odilie, ou l'ange du bocage.;M. Gabriel de Moyria;;;;;24;;384;;in-8°;100;;;;;;;;;;;;;;;;;Perrin;Lyon;;;;;;;;;;;;;;;;;;;Tiré à 100. Ne se vend pas.;;
1827/03/17;22;1827;1940;266;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire (en un seul volume in-8°). XLIIIe et XLIVe livraisons en un seul cahier.;Voltaire;Pseudonyme;;;;6 1/2;;104;;in-8°;;;;;2;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Didot aîné;Paris;Dufour et compagnie;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;In-8° de 13 demi-feuilles. Ces deux livraisons contiennent la suite de la Philosophie. Les éditeurs prennent l'engagement formel de publier une livraison tous les quinze jours. Ils ne s'expliquent pas aussi catégoriquement sur le nombre des livraisons. L'édition avait été d'abord promise en 70 livraisons. On annonce aujourd'hui qu'elle en aura environ 80.;;
1827/03/17;22;1827;1942;265;BELLES-LETTRES;Polygraphes;Français;Œuvres de P. Corneille. Tome III.;P. Corneille;;;;;2 1/4;;216;;in-48;;;;;2,0;;;;;;;;;;;;;J. Didot aîné;Paris;Paris, rue du Paon, n. 1;Dufour et compagnie;;;;;;;;;;;;;;;;;Le faux-titre porte: Classiques en miniature. Cette collection avait été promise en 50 volumes. On annonce à présent qu'elle en aura soixante.;;
1827/03/17;22;1827;1944;245;BELLES-LETTRES;Poétique et Poésie;Français;Le petit chat de Joseph Sauer, épître.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré fils;Paris;;;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1945;260;BELLES-LETTRES;Romans et Contes;Français;Œuvres de Pothier, revues sur toutes les anciennes éditions, classées dans l'ordre des matières du code civil, précédées d'une dissertation sur sa vie et ses écrits, et suivies d'une table de concordance. Par M. Rogron, avocat aux conseils du Roi et à la cour de cassation, et M. Firbach, avocat à la cour royale de Paris. Quatorzième livraison.;Pothier;Collectif;"Justice;Contexte géographique";;"M. Rogron, avocat aux conseils du Roi et à la cour de cassation;M. Firbach, avocat à la cour royale de Paris";5;;80;;in-8°;;;;;2,50;;;;;;;;;;;;;Tilliard;Paris;Paris, cloître Saint-Benoît, n. 13;Crochard;;;;;;;;;;;;;;;;;In-8° de 10 demi-feuilles. L'ouvrage formera un seul volume in-8°, qui paraîtra en 20 livraisons de cinq feuilles tous les vingt jours. Chaque livraison coûte 2-50.;;
1827/03/17;22;1827;1946;243;BELLES-LETTRES;Poétique et Poésie;Français;Préludes poétiques. Par M. de Loy, précédés d'une introduction par M. Ch. Durand.;M. de Loy;;;;M. Ch. Durand;7;;252;;in-18;;;;;;;;;;;;;;;;;;Coque;Lyon;Lyon;tous les libraires;;;;;;;;;;;;;;;;;Le faux-titre porte : Bibliothèque de l'académie provinciale. Ier volume. Janvier 1827.;;
1827/03/17;22;1827;1949;260;BELLES-LETTRES;Romans et Contes;Français;Quentin-Durward, traduction nouvelle. Par A. J. B. Defauconpret, avec des notes explicatives. Tome V.;sir W. Scott;;Noblesse;A. J. B. Defauconpret;A. J. B. Defauconpret;3 3/16;;204;;in-32;;;;;1,50;;;;;;;;;;;;;Fournier;Paris;Paris, Palais-Royal, grand étalage;Dauthereau;Paris;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;Pour les souscripteurs: 1-25. Ve livraison des Romans choisis de sir W. Scott, collection dont le prospectus a été annoncé sous le n. 1086.;;
1827/03/17;22;1827;1950;243;BELLES-LETTRES;Poétique et Poésie;Français;Récréations morales, ou Enigmes acrostiches sur différens sujets de morale.;M. l'abbé Lang, ancien professeur;;"Enseignement;Religion";;;1;;24;;in-12;;;;;;;;;;;;;;;;;;Pochard;Paris;;;;;;;;;;;;;;;;;;;Sans adresse de vendeur.;;
1827/03/17;22;1827;1963;255;BELLES-LETTRES;Théâtre;Français;"Une matinée de Henri IV, ou le Batelier du Louvre, comédie-anecdotique en un acte et en prose; représentée à Paris, sur le théâtre d'Élèves de la barrière de Rochechouart, le 27 octobre 1825.";M. J. A. Christman;;;;;2 3/4;;44;;in-8°;;;;;0,75;;;;;;;;;;;;;Doyen;Paris;Paris, rue du Faubourg-du-Temple, n. 73;chez l'auteur;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;1968;247;BELLES-LETTRES;Poétique et Poésie;Français;Voeux pour les Grecs.;T.;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Doucet;Brioude;;;;;;;;;;;;;;;;;;;Vers signés: T.;;
1827/03/17;22;1827;1998;263;BELLES-LETTRES;Philologie, Critique, Mélanges;Espagnol;Maquiavelo comentado por N. Buonaparte, manuscrito hallado en el coche de Buonaparte despues de la batalla del monte San-Juan, el 18 de junio de 1815.;M. A. Guillon;;;;;25 1/2;;612;2;in-12;;;;;;;;;;;;;;;;;;Migneret;Paris;Paris, rue de Chartres, n. 12;Rosa;;;;;;;;;;;;;;;;;M. Barbier, Dictionnaire des Chroniques, N+ 10655, dit que l'ouvrage français est de M. A. Guillon.;;
1827/03/17;22;1827;1999;258;BELLES-LETTRES;Romans et Contes;Espagnol;Mr Botte, novela.;Pigault-Lebrun;;;;;21 1/2;;774;4;in-18;;;;;16,0;;;;;;;;;;;;;David;Paris;Paris, rue du Temple, n. 69;;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;2000;239;BELLES-LETTRES;Introduction et Langues;Espagnol;Ortografía de la lengua castellana, abregiada a la última de la Real Academia española.;Real Academia espanola;Pseudonyme collectif;"Sociétés savantes;Contexte géographique";;;7;;168;;in-12;;;;;5,0;;;;;;;;;;;;;David;Paris;Paris, rue du Temple, n. 69;;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;2001;239;BELLES-LETTRES;Introduction et Langues;Italien;"Dialoghi classici, familiari, ed altri per uso delli studenti delle lingue francesa ed italiana, etc., dà C. Morand; edizione fidata alla cura dell' abate Lauri.";C. Morand;;Religion;;abate Lauri;17 1/2;;420;;in-12;;;;;;;;;;;;;;;;;;Boursy;Lyon;Paris;Cormon et Blanc;Lyon;Cormon et Blanc;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;2002;265;BELLES-LETTRES;Polygraphes;Latin;L. Annaei Senecae pars prima, sive opera philosophica quae recognovit et selectis tum J. Lipsii, Gronovii, Gruteri, B. Rhenani, Ruhkopfii, aliorumque commentariis, tum suis illustravit notis M. N. Bouillet, in Sanctae-Barbaræ collegio philosophiae professor. Volumen primum.;Sénèque le jeune;Pseudonyme collectif;Enseignement;;"M. N. Bouillet, professeur de philosophie au Collège Sainte-Barbe;J. Lipsius;Gronovius;Gruter;B. Rhenanus;Ruhkopf;autres commentateurs";49 3/8;;790;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;Paris, rue des Quatre-Fils;N. E. Lemaire;;;;;;;;;;;;;;;;;LXXXIIIe volume faisant partie de la XLIIe livraison de la Bibliotheca classica latina.;;
1827/03/17;22;1827;2006;242;BELLES-LETTRES;Poétique et Poésie;Français;Satires de Juvénal, traduites par J. Dusaulx. Nouvelle édition, revue et corrigée par M. J. Pierrot, professeur de rhétorique au collége royal de Louis-le-Grand, etc. Tomes II et III.;Juvénal;;Enseignement;J. Dusaulx;M. J. Pierrot, professeur de rhétorique au collége royal de Louis-le-Grand, etc.;8 7/8;;568;2;in-32;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris, rue des Poitevins, n. 14;Panckoucke;;;;;;;;;;;;;;;;;Au dos de la couverture imprimée on lit: Traduction de tous les chefs-d'œuvre classiques. XIVe et XVe livraisons: Latins.;;
1827/03/17;22;1827;2007;265;BELLES-LETTRES;Polygraphes;"Latin;Français";Tacitus, de moribus Germanorum, et vita Agricolæ, cum argumentis et notis gallicis. Nova editio diligenter emendata.;Tacite;;;;;3;;72;;in-12;;;;;0,75;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques, n. 5;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1827/03/17;22;1827;2008;236;BELLES-LETTRES;Introduction et Langues;Français;"Grammaire wolofe, ou Méthode pour étudier la langue des noirs qui habitent les royaumes de Bourba-Yolof, de Walo, de Damel, de Bour Sine, de Saloume, de Baole, en Sénégambie; suivie d'un Appendice où sont établies les particularités les plus essentielles des principales langues de l'Afrique septentrionale.";J. Dard, instituteur de l'école wolofe française du Sénégal;;"Enseignement;Contexte géographique";;;15 3/4;;252;;in-8°;;;;;;;;;;;;;;;;;;Imprimerie Royale;Paris;Bligny-sous-Baume;chez l'auteur;Paris, rue de Richelieu, n. 47 bis;Dondey-Dupré fils;;;;;;;;;;;;;;;;;
1827/03/20;23;1827;2013;258;BELLES-LETTRES;Romans et Contes;Français;Les châteaux suisses, anciennes anecdotes et chroniques publiées par Mme la baronne de Montolieu. Troisième édition, revue et augmentée de quatre nouvelles. Tome III.;Mme de Montolieu;Nom féminin;Épouse;;;10 1/6;;244;;in-12;;une planche;1;;3,0;;;;;;;;;;;;;Decourchant;Paris;Paris, rue Hautefeuille, n. 23;Arthus Bertrand;;;;;;;;;;;;;;;;;Ce volume forme le XXIXe volume des Oeuvres de Mme de Montolieu.;;
1827/03/20;23;1827;2014;252;BELLES-LETTRES;Théâtre;Français;"La chatte métamorphosée en femme, folie-vaudeville en un acte; représentée sur le théâtre de MADAME, le 3 mars 1827.";"M. Scribe;M. Mélesville";Collectif;;;;2 3/4;;44;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, rue du Temple, n. 36;Pollet;;;;;;;;;;;;;;;;;;;
1827/03/20;23;1827;2020;238;BELLES-LETTRES;Introduction et Langues;Français;Élémens de grammaire française d'après les meilleurs auteurs, suivis de tableaux d'analyse grammaticale et d'analyse logique.;;Anonyme;;;;5 5/6;;140;;in-12;;;;;1,50;;;;;;;;;;;;;Fain;Paris;Paris, rue Dauphine, n. 30;L. Colas;;;;;;;;;;;;;;;;;Plus un tableau. (1824.);;
1827/03/20;23;1827;2022;257;BELLES-LETTRES;Romans et Contes;Français;Fanny Butler.;;Anonyme;;;;3 3/4;;240;;in-32;;;;;1,50;;;;;;;;;;;;;F. Didot aîné;Paris;Paris, Palais-Royal, grande cour;Dauthereau;;;;;;;;;;;;;;;;;Prix : 1-50. Pour les souscripteurs à toute la collection : 1-0. Xe livraison de la Collection des meilleurs romans français et étrangers en 100 volumes.;;
1827/03/20;23;1827;2024;260;BELLES-LETTRES;Romans et Contes;Français;Histoire de Don Quichotte de la Manche, traduction de Filleau de Saint-Martin, édition mignonne. Tome IV. 1re livraison.;;Anonyme;;Filleau de Saint-Martin;;2 7/8;;184;;in-32;;une planche;1;papier des Vosges;0,75;;une planche;1;papier vélin satiné;1,0;;;;;;;;Didot jeune;Paris;Paris, passage du Caire, n. 121;Lugan;;;;;;;;;;;;;;;;;L'édition aura huit volumes et huit gravures. On promet un volume tous les dix jours.;;
1827/03/20;23;1827;2028;236;BELLES-LETTRES;Introduction et Langues;Français;Lettre à M. Abel Remusat sur la nature des formes grammaticales en général, et sur le génie de la langue chinoise en particulier.;M. G. de Humboldt;;;;;10;;160;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;Paris, rue de Richelieu, n. 47 bis;Dondey-Dupré fils;;;;;;;;;;;;;;;;;;;
1827/03/20;23;1827;2033;261;BELLES-LETTRES;Romans et Contes;Français;Les mille et une nuits, contes arabes, traduits par Galland. Édition mignonne. Tome VIII. Deuxième partie.;;Compilation;;Galland;;3 3/4;;240;;in-32;;une planche;1;;0,75;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, passage du Caire;Lugan;;;;;;;;;;;;;;;;;L'édition aura huit volumes, composés chacun de deux livraisons. Il y aura seize gravures. On promet une livraison tous les dix jours.;;
1827/03/20;23;1827;2034;236;BELLES-LETTRES;Introduction et Langues;Français;Nouveau système pour l'étude des langues.;P. F. Picot, ancien chef d'institution, rue du Rocher, n. 28, à Paris;;"Enseignement;Contexte géographique;Autres";;;5 1/2;;22;;petit in-folio;;;;;5,0;;;;;;;;;;;;;Impr. lithographique Ducarme;Paris;Paris, rue Croix-des-Petits-Champs, n. 50;Lance;;;;;;;;;;;;;;;;;Plus deux tableaux. (1826.);;
1827/03/20;23;1827;2035;266;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Bossuet, évêque de Meaux, nouvelle édition, classée par ordre de matières. Tomes XI (Élévation sur les mystères), XII, XIII (Méditations sur l'Évangile), XIV (Opuscules), XXVII (Défense de la tradition et des saints pères : Lecture de l'Ecriture-Sainte), XXVIII (Catéchismes de Meaux et prières ecclésiastiques).;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;109;;2616;6;in-12;;;;;6,0;;;;;;;;;;;;;"Beaucé-Rusand ; Béthune";Paris;Paris;Beaucé-Rusand;Paris, rue Hautefeuille, n. 13;Belin-Mandar;;;;;;;;;;;;;;;Ces volumes forment les XVe, XVIe et XVIIe livraisons de l'édition, qui aura 60 volumes. On promet par mois une livraison de deux volumes. Chaque livraison coûte 6-0. En payant d'avance la dernière livraison, chacune ne coûtera que 5-0.;;
1827/03/20;23;1827;2036;266;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de l'abbé Bergier. (Prospectus.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Gauthier;Besançon;Paris;Gauthier;Lyon;;;;;;;;;;;;;;;;L'édition aura 23 volumes, qu'on promet par livraison de deux volumes. Les souscripteurs à la totalité paieront chaque volume 3-50.;;
1827/03/20;23;1827;2037;266;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Rollin. Nouvelle édition, accompagnée de notes, de tables de géographie ancienne et moderne comparées, et précédée d'une Nouvelle vie de l'auteur. Par M. Bousson de Mairet, professeur de rhétorique. (Prospectus.);;Anonyme;;;;0 1/6;;4;;in-12;;;;;;;;;;;;;;;;;;Gauthier;Lons-le-Saunier;Lons-le-Saunier;Escalle;;;;;;;;;;;;;;;;;L'édition aura 34 ou 35 volumes in-12, qu'on promet de 15 en 15 jours. Chaque volume coûtera 2,0. Papier vélin : 3-0. L'atlas in-4° : 8-0.;;
1827/03/20;23;1827;2038;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires. (Tome XXXIV.) Histoire du parlement de Paris. Deuxième édition.;Voltaire;Pseudonyme;;;;26 3/4;;428;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;"Prix du volume : 3-50. Ce volume forme la XXXIIe livraison de la deuxième édition; la XXVe livraison de la troisième édition; la XVe livraison de la quatrième édition. Voyez n. 72 et 1807.";;
1827/03/20;23;1827;2038;266;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires. (Tome XXXIV.) Histoire du parlement de Paris. Troisième édition.;Voltaire;Pseudonyme;;;;26 3/4;;428;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;"Prix du volume : 3-50. Ce volume forme la XXXIIe livraison de la deuxième édition; la XXVe livraison de la troisième édition; la XVe livraison de la quatrième édition. Voyez n. 72 et 1807.";;
