Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Nombre de para-auteurs;Type de livre;Type d'illustrations 1;Type d'illustrations 2;Type d'illustrations 3;Lieu de parution;Orfèvre;Liens notice catalogue;LIBRAIRE 1;LIBRAIRE 2;LIBRAIRE 3;LIBRAIRE 4;LIBRAIRE 5;LIBRAIRE 6;LIBRAIRE 7;LIBRAIRE 8;LIBRAIRE 9;Nome;Prénom;Surnom;Sexe;Age;Nationalité;Importance;Biographie;Bibliographie;Nombre de illustrations;Type de papier;Prix
1836/04/02;14;1836;1658;217;BELLES-LETTRES;Romans et Contes;Français;Le purgatoire de saint Patrice. Nuit du 10 août 1835. Nouvelles de l'autre monde. Première révélation. Athénéon, établissement en faveur des savans, des gens de lettres et des artistes. Pharamond, ou la Franciade, bardit.;D. B. de Malpière;;;;;41 1/4;;660;2;in-8°;;2 lithographies;2;;15,0;;;;;;;;;;;;;F. Didot;Paris;Paris, rue du Coq-Saint-Honoré, n. 15;Hautecoeur-Martinet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1662;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Rien.;;Anonyme;;;;2;;32;;in-8°;150;;;;0,50;;;;;;;;;;;;;Noellat fils;Dijon;;;;;;;;;;;;;;;;;;;Tiré à 150.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1664;219;BELLES-LETTRES;Romans et Contes;Français;Settimia.;Mme Hortense Allart;Nom féminin;Épouse;;;44 1/4;;708;2;in-8°;;;;;15,0;;;;;;;;;;;;;Mlle Pinard;Paris;Paris, rue Hautefeuille, n. 25;Arthus-Bertrand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1666;205;BELLES-LETTRES;Poétique et Poésie;Français;Souvenirs et délassemens d'un prisonnier, ex-sous-officier de la vieille armée.;Félix Desbordes;;;;;4 1/4;;68;;in-8°;;;;;;;;;;;;;;;;;;Lemaire;St-Omer;;;;;;;;;;;;;;;;;;;En vers. La dédicace : A Marcelline Desbordes-Valmore, ma sœur, est signée : Félix Desbordes.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1672;219;BELLES-LETTRES;Romans et Contes;Français;Une passion en province.;Mme Camille Bodin (Jenny-Bastide);"Nom féminin;Pseudonyme féminin";Épouse;;;54;;864;2;in-8°;;;;;15,0;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, Palais-Royal;Dumont;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1682;216;BELLES-LETTRES;Théâtre;Espagnol;El sí de los niños. Comedia en tres actos, en prosa, por L. F. de Moratín. Nueva edición, con la vida del autor y numerosas notas, para facilitar al estudio de la lengua española, por A. C. Albites.;L. F. de Moratín;;;;A. C. Albites;5 2/3;;204;;in-18;;;;;1,80;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart des Italiens, n. 18;Truchy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1684;216;BELLES-LETTRES;Romans et Contes;Espagnol;Mi tío Tomás. Novela escrita en francés por Pigault-Lebrun, y traducida al castellano por un Español, amigo de reír. Segunda edición.;Pigault-Lebrun;Pseudonyme masculin;"Autres;Contexte géographique";un Español, amigo de reír;;21 2/3;;780;3;in-18;;;;;;;;;;;;;;;;;;Pillet aîné;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1685;209;BELLES-LETTRES;Théâtre;Grec;"Sophocle. Philocrète. Texte grec, revu sur les meilleures éditions, avec analyse et notes en français ; par L. A. Vendel-Heyl. Édition classique.";Sophocle;;;;L. A. Vendel-Heyl;3 1/2;;84;;in-12;;;;;1,25;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-St-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1686;203;BELLES-LETTRES;Poétique et Poésie;Grec;Ulysse. Poëme héroïque en six chants, du P. Giraudeau. Texte grec, revu par un professeur de l'université.;le P. Giraudeau;Pseudonyme;"Enseignement;Université;Religion";;un professeur de l'université;1 1/2;;36;;in-12;;;;;;;;;;;;;;;;;;Eberhart;Paris;Paris, quai Conti, n. 13;Mme veuve Maire-Nyon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1688;216;BELLES-LETTRES;Théâtre;"Français;Italien";Les brigands. Drame sérieux en trois parties de M. Jacques Crescini, musique de M. Mercadante.;M. Jacques Crescini;;;;M. Mercadante;5 1/4;;84;;in-8°;;;;;2,0;;;;;;;;;;;;;Pihan-Delaforest (M.);Paris;Paris, rue Grange-Batelière, n. 2;chez l'éditeur;;;;;;;;;;;;;;;;;Texte italien en regard de la traduction française.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1690;203;BELLES-LETTRES;Poétique et Poésie;Latin;"Conciones et orationes poeticae Latinae. Discours et harangues tirés des poètes latins du premier et du second ordres : Virgile, Ovide, Stace, Silius-Italicus, Valerius-Flaccus, Sénèque, Claudien, etc.; précédés de sommaires et accompagnés d'analyses. Par J. A. Amar, inspecteur honoraire de l'académie de Paris, etc. Troisième édition. À l'usage de la classe de rhétorique.";"Virgile;Ovide;Stace;Silius-Italicus;Valerius-Flaccus;Sénèque;Claudien;etc.";Compilation;"Contexte géographique;Enseignement";;J. A. Amar, inspecteur honoraire de l'académie de Paris, etc.;17 1/2;;420;;in-12;;;;;4,0;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-St-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/02;14;1836;1695;203;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";Œuvres complètes d'Ovide. Traduction nouvelle. Tome III. (L'Art d'aimer, le Remède d'amour et les Cosmétiques. Trad. par M. Hégain de Guerle.);Ovide;;;M. Hégain de Guerle;;27 3/4;;444;;in-8°;;;;;7,0;;;;;;;;;;;;;Panckoucke;Paris;Paris, rue des Poitevins, n. 14;Panckoucke;;;;;;;;;;;;;;;;;157e livraison de la Bibliothèque latine-française.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1702;199;BELLES-LETTRES;Introduction et Langues;Français;Abrégé de la grammaire française;"C. Mouls;E. Mourot";Collectif;;;;3 1/2;;84;;in-12;;;;;0,75;;;;;;;;;;;;;Morlent;Le Havre;Paris, rue Pierre-Sarrasin, n. 12;Hachette;Paris;Meyer;;;;;;;;;;;;;;;;Erreur dans la Table systématique et donc dans la version abrégée : le volume est indexé au numéro 1701 au lieu de 1702 (JBM).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1714;207;BELLES-LETTRES;Poétique et Poésie;Français;Le barde. Publication de chansons, romances, fragmens de poëmes, satires, épigrammes, contes, chansonnettes, couplets, sous la direction de M. Etienne Jourdan. Tome Ier. Première feuille.;;Collectif;;;M. Etienne Jourdan;1;;24;;in-12;;une gravure;1;;;;;;;;;;;;;;;Guiraudet;Paris;Paris, boulevart Saint-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1721;205;BELLES-LETTRES;Poétique et Poésie;Français;Les chants du printems.;E. E. Arbanère;;;;;16 1/2;;264;;in-8°;;;;;5,0;;;;;;;;;;;;;Fournier;Paris;Paris, rue Hautefeuille, n. 23;Arthus-Bertrand;Paris;Delaunay;Paris;Fournier;Paris;Pougin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1729;199;BELLES-LETTRES;Introduction et Langues;Français;Cours de thèmes latins, soigneusement gradués, accompagnés de notes, et suivis d'un dictionnaire. Seconde édition, revue et corrigée.;de Blignières;;;;;13;;312;;in-12;;;;;2,25;;;;;;;;;;;;;Eberhart;Paris;Paris, quai Conti, n. 13;Mme veuve Maire-Nyon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1732;211;BELLES-LETTRES;Théâtre;Français;"Deux maîtresses. Vaudeville en un acte; représentée sur le théâtre du Vaudeville, le 15 mars 1836.";M. Félix Arvers;;;;;2;;32;;in-8°;;;;;2,0;;;;;;;;;;;;;Firmin Didot;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1739;206;BELLES-LETTRES;Poétique et Poésie;Français;Encore un pamphlet.;Jules;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Mlle Perret;Lyon;Bordeaux;;;;;;;;;;;;;;;;;;En vers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1740;212;BELLES-LETTRES;Théâtre;Français;"L'ennemi intime. Comédie-vaudeville en deux actes; représentée sur le théâtre de l'Ambigu-Comique, le 22 février 1836.";"M. Vanderburch;M. Brunswich;M. Barthélemy";"Collectif;Pseudonyme masculin";;;;1 1/4;;80;;in-32;;;;;0,15;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1744;209;BELLES-LETTRES;Théâtre;Français;Études sur l'art théâtral, suivies d'anecdotes inédites sur Talma, et de la correspondance de Ducis avec cet artiste, depuis 1792 jusqu'en 1815. Par Mme veuve Talma, née Vanhove, maintenant comtesse de Chalot.;"Mme veuve Talma, née Vanhove, maintenant comtesse de Chalot;Ducis;Talma (cet artiste)";"Nom féminin;Collectif;Compilation";"Épouse;Noblesse;Liens familiaux;Beaux-Arts";;;25;;400;;in-8°;;un portrait;1;;6,0;;;;;;;;;;;;;Delacour;Meudon;Paris, Palais-Royal, cour de Nemours, n. 25;Feret;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1748;212;BELLES-LETTRES;Théâtre;Français;"Le fils du bravo. Comédie-vaudeville en un acte; représentée sur le théâtre de l'Ambigu-Comique, le 7 février 1836.";"M. Bouchardy;M. E. Deligny";Collectif;;;;0 3/4;;48;;in-32;;;;;0,15;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1750;212;BELLES-LETTRES;Théâtre;Français;Gil Blas de Santillane. Comédie en trois actes, mêlée de chants. Représentée sur le théâtre de l'Ambigu-Comique, le 9 mars 1836.;"M. T. Sauvage;M. G. de Lurieu";Collectif;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1757;214;BELLES-LETTRES;Théâtre;Français;"Le Hottentot. Folie-vaudeville en trois parties; représentée sur le théâtre de la Porte-Saint-Antoine, le 2 février 1836.";"M. Duvert;M. Lauzanne";Collectif;;;;1;;64;;in-32;;;;;0,15;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1760;216;BELLES-LETTRES;Romans et Contes;Français;Jane la Pale.;Horace de Saint-Aubin;Pseudonyme masculin;;;Emile Regnault;50;;800;2;in-8°;;;;;15,0;;;;;;;;;;;;;Baudouin;Paris;Paris, rue des Beaux-Arts, n. 3 bis;Souverain;;;;;;;;;;;;;;;;;Le faux-titre porte : Oeuvres complètes d'Horace de Saint-Aubin, mises en ordre par Emile Regnault, IX, X.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1763;211;BELLES-LETTRES;Théâtre;Français;"M. Dasnière, ou la Suite du Sourd. Comédie-parade en un acte, mêlée de couplets; jouée sur le théâtre des Variétés, le 18 février 1836.";"M. Dumersan;M. Dupeuty";Collectif;;;;0 3/4;;48;;in-32;;;;;;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1769;204;BELLES-LETTRES;Poétique et Poésie;Français;Monfort, ou Comme on aimait jadis. Poëme en douze chants, en vers. 1789. Deuxième édition.;Ed. de Favières;;;;;19 1/2;;312;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1776;222;BELLES-LETTRES;Romans et Contes;Français;Nouvelles et Souvenirs. (Suite.);comte du Hallay-Coetquen, ex-capitaine aux grenadiers à cheval de la garde;;"Noblesse;Armée et maintien de l'ordre";;;6 1/4;;100;;in-8°;;;;;1;;;;;;;;;;;;;Proux;Paris;Paris, rue du Helder, n. 25;Paris, Palais-Royal;Dentu;;;;;;;;;;;;;;;;Voyez n. 1987 de 1835.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1779;202;BELLES-LETTRES;Rhétorique et Eloquence;Français;Oraisons funèbres de Bossuet, évêque de Meaux.;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;24 1/2;;392;;in-8°;;;;;3,0;;;;papier vélin;4,5;;;;;;;;Herhan;Paris;Paris, rue de Lille, n. 17;Treuttel et Würtz;;;;;;;;;;;;;;;;;61e livraison de la Nouvelle Bibliothèque classique.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1787;205;BELLES-LETTRES;Poétique et Poésie;Français;Poésies diverses.;Mme la comtesse d'Outremont;Nom féminin;"Épouse;Noblesse";;;4 1/4;;68;;in-8°;;;;;;;;;;;;;;;;;;Dezauche;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1788;205;BELLES-LETTRES;Poétique et Poésie;Français;Poésies.;Paillet (de Plombières);;Contexte géographique;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Malteste;Paris;;;;;;;;;;;;;;;;;;;Extraites des pièces lues à l'Athénée des arts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1792;219;BELLES-LETTRES;Romans et Contes;Français;Quiberon : royalistes et républicains.;Ernest Menard;;;;;49 1/4;;788;2;in-8°;;;;;15,0;;;;;;;;;;;;;Mevrel;Paris;Paris, rue de Sorbonne, n. 9;Desessert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1794;215;BELLES-LETTRES;Théâtre;Français;Sélim III. Tragédie en cinq actes.;M. Pierre David, ancien consul-général en Turquie;;"Contexte géographique;Politique";;;5 1/2;;88;;in-8°;;;;;;;;;;;;;;;;;;Breé l'aîné;Falaise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1797;199;BELLES-LETTRES;Introduction et Langues;Français;Traité de traduction, ou Manière de rendre le latin en français, et vice versâ. À MM. les députés.;L. M. Mourice, maître de pension, rue Saint-Lazare, n. 142, à Paris;;"Enseignement;Contexte géographique";;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Kléfer;Versailles;;;;;;;;;;;;;;;;;;;Sommaire de l'ouvrage.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1798;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Une métamorphose.;Mme Eugénie Foa;Nom féminin;Épouse;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;Extrait du Journal des demoiselles.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1799;211;BELLES-LETTRES;Théâtre;Français;Venise au sixième étage, ou la Manie des bals masqués. Folie de carnaval en deux tableaux. Représentée sur le théâtre du Palais-Royal, le 16 février 1836.;"M. Théaulon;M. de Courcy;M. Langlé";Collectif;;;;0 7/8;;56;;in-32;;;;;0,15;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1804;221;BELLES-LETTRES;Romans et Contes;Anglais;The cruise of the Midge.;the author of « Tom Cringle's Log. »;Pseudonyme;Métiers du livre;;;28 1/4;;452;;in-8°;;;;;5,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;Paris;Amyot;Paris;Truchy;Paris;Th. Parrois;;;;;;;;;;;Le faux-titre porte : Collection of ancient and modern English authors. Vol. CXXXIII.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1805;221;BELLES-LETTRES;Romans et Contes;Anglais;The cruise of the Midge.;the author of 'Tom Cringle's Log.';Pseudonyme;Métiers du livre;;;28 1/4;;452;;in-8°;;;;;5,0;;;;;;;;;;;;;Smith;Paris;Paris;rue Vivienne, n. 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1806;201;BELLES-LETTRES;Introduction et Langues;"Anglais;Français";"The New English Reader, containing elegant selections in prose and poetry, ou Morceaux choisis, en prose et en vers, des classiques anglais les plus estimés; augmentés d'une Histoire abrégée de l'Angleterre et de l'Irlande, etc. Par D. O'Sullivan.";D. O'Sullivan;Compilation;;;;11 1/3;;272;;in-12;;;;;2,50;;;;;;;;;;;;;Casimir;Paris;Paris, quai Conti, n. 13;Mme veuve Maire-Nyon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/09;15;1836;1816;216;BELLES-LETTRES;Théâtre;Français;La Cénérentola, ou Cendrillon. Opéra buffa en quatre actes, paroles de C. Wilhorgne, musique de Rossini, arrangée par M. Della Porta.;C. Wilhorgne;;;;"M. Della Porta;Rossini";7 1/4;;58;;petit in-4°;30;;;;;;;;;;;;;;;;;Imp. lith. de Surville;Rouen;;;;;;;;;;;;;;;;;;;Tiré à 30 exemplaires.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1826;216;BELLES-LETTRES;Romans et Contes;Français;Aventures de Télémaque. Suivies des Aventures d'Aristonoüs. Nouvelle édition.;Fénelon;;;;;16;;384;;in-12;;;;;;;;;;;;;;;;;;Faguier;Epinal;Epinal;Faguier;;;;;;;;;;;;;;;;;En 24 livres.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1827;216;BELLES-LETTRES;Romans et Contes;Français;Aventures de Télémaque. Tome II.;Fénelon;;;;;3 7/18;;;;in-32;;;;;;;;;;;;;;;;;;Poussielgue;Paris;Paris, rue Sainte-Marguerite, n. 19;;;;;;;;;;;;;;;;;;;Incohérence entre le format in-32 et le format de 3 feuilles 7/18 (JBM).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1830;206;BELLES-LETTRES;Poétique et Poésie;Français;Bal Musard. Étude d'après nature.;Van Sener, peintre;;Beaux-Arts;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Terzuolo;Paris;;;;;;;;;;;;;;;;;;;En vers. Signé : Van Sener, peintre.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1836;210;BELLES-LETTRES;Théâtre;Français;"Chut ! comédie-vaudeville en deux actes; représentée sur le théâtre du Gymnase-Dramatique, le 26 mars 1836.";M. Scribe;;;;;1 3/4;;28;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1840;205;BELLES-LETTRES;Poétique et Poésie;Français;"Cri de l'âme. Par André Imberdis ; avec une introduction, par l'abbé de Lamennais.";André Imberdis;;Religion;;abbé de Lamennais;14;;224;;in-8°;;;;;5,50;;;;;;;;;;;;;Grangier;Ambert;Paris, rue des Grands-Augustins, n. 22;Renduel;;;;;;;;;;;;;;;;;Poésies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1848;204;BELLES-LETTRES;Poétique et Poésie;Français;La Diafoirusiade, en trois chants.;;Anonyme;;;;3 3/4;;60;;in-8°;;;;;;;;;;;;;;;;;;Gazay;Bordeaux;;;;;;;;;;;;;;;;;;;En vers de dix syllabes.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1849;206;BELLES-LETTRES;Poétique et Poésie;Français;Dialogue sur la gloire littéraire. Alfred et Hippolyte.;Paillet (de Plombières);;Contexte géographique;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Malteste;Paris;;;;;;;;;;;;;;;;;;;Signé : Paillet (de Plombières).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1851;205;BELLES-LETTRES;Poétique et Poésie;Français;L'écho du sanctuaire.;Adrien Beuque;;;;;3 5/6;;138;;in-18;;;;;;;;;;;;;;;;;;Prevot;St-Denis;Paris, place St-André-des-Arts, n. 11;Jeanthon et Mazuyer;;;;;;;;;;;;;;;;;En vers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1856;205;BELLES-LETTRES;Poétique et Poésie;Français;Fleurs du midi. Poésies.;Mme Louise Colet (née Revoil);Nom féminin;"Épouse;Liens familiaux";;;20;;320;;in-8°;;;;;7,0;;;;;;;;;;;;;Depée;Sceaux;Paris, Palais-Royal;Dumont;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1857;217;BELLES-LETTRES;Romans et Contes;Français;Le fou.;Jules Paul;;;;;43 1/4;;692;2;in-8°;;;;;15,0;;;;;;;;;;;;;Baudouin;Paris;Paris, rue Mignon, n. 2;Baudouin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1859;199;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française, rédigée d'après les principes de la dernière édition du Dictionnaire de l'académie française.;"C. Mouls;E. Mourot";Collectif;;;;6 2/3;;160;;in-12;;;;;1,50;;;;;;;;;;;;;Morlent;Le Havre;Paris, rue Pierre-Sarrasin, n. 12;Hachette;Paris, rue du Pot-de-Fer, n. 8;Meyer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1869;208;BELLES-LETTRES;Poétique et Poésie;Français;Jérusalem délivrée. Poëme, traduit de l'italien du Tasse. Nouvelle édition, enrichie de la vie du Tasse, et ornée de gravures.;Le Tasse;;;;;11 1/2;;276;2;in-12;;gravures;;;3,50;;;;;;;;;;;;;Faguier;Epinal;Paris, quai des Augustins, n. 26;Didier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1879;201;BELLES-LETTRES;Introduction et Langues;Français;Méthode intuitive, comparative, élémentaire, appliquée à l'étude de la langue allemande et française. Seconde partie. Exercices de mémoire d'analyse et de traduction dans les deux langues.;G. E. Kley;;;;;10 1/2;;168;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Hoffmann;Colmar;Colmar;Mme veuve Hoffmann;Colmar, Grand'rue, n. 59;chez l'auteur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1888;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Les nuits d'un chartreux.;Edouard Primard;;;;;21 1/4;;340;;in-8°;;;;;7,50;;;;;;;;;;;;;Prévot;Saint-Denis;Paris, rue des Gravilliers, n. 34;Roux;Paris, rue de Sorbonne, n. 12;Desessart;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1891;225;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de M. le vicomte de Chateaubriand, de l'Académie française. Seule édition complète, ornée de 30 gravures en taille-douce sur acier, d'après les dessins de MM. Alfred et Tony Johannot, et Léon Cogniet. Première livraison.;M. le vicomte de Chateaubriand, de l'Académie française;Collectif;"Noblesse;Contexte géographique;Sociétés savantes";;"M. Alfred Johannot;M. Tony Johannot;M. Léon Cogniet";5 1/4;;84;;in-8°;;une gravure;1;;1,0;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins, n. 39;Furne;Paris, rue St-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;Prix de chaque livraison : 1-0. L'édition aura 125 livraisons.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1892;225;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de M. le vicomte de Châteaubriand, membre de l'académie française. Tome XIII. Voyage en Suisse, en Italie, etc.;M. le vicomte de Châteaubriand, membre de l'académie française;;"Noblesse;Contexte géographique;Sociétés savantes";;;23;;368;;in-8°;;3 gravures;3;;8,0;;;;;;;;;;;;;Crapelet;Paris;Paris;Pourrat frères;;;;;;;;;;;;;;;;;7e livraison d'une édition en 32 volumes avec 80 gravures et 180.000 fr. de primes.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/04/10;16;1836;1893;202;BELLES-LETTRES;Rhétorique et Eloquence;Français;Oraisons funèbres de Bossuet, évêque de Meaux.;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;3 1/4;;208;;in-32;;;;;;;;;;;;;;;;;;Poussielgue;Paris;Paris, rue Sainte-Marguerite, n. 19;;;;;;;;;;;;;;;;;;"Contient cinq oraisons, savoir : 1. Henriette d'Angleterre ; 2. la duchesse d'Orléans ; 3. Marie-Thérèse ; 4. la princesse palatine ; 5. le prince de Condé.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
