Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1835/03/28;13;1835;1754;214;BELLES-LETTRES;Romans et Contes;Anglais;The Epicuranean.;Thomas Moore;;;;;8;;128;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;Paris, rue du Coq-St-Honoré;Baudry;;;;;;;;;;;;;;;;;Ferme avec le n. 1753 le tome LXXX de : Collection of ancient and modern British authors.;;
1835/03/28;13;1835;1756;198;BELLES-LETTRES;Poétique et Poésie;"Grec;Français;Latin;Anglais;Allemand;Italien;Espagnol";"Odes d'Anacréon, traduites en français et en prose par MM. Grégoire et Collombet ; en vers français par MM. de Saint-Victor, F. Didot, Veissier-Descombes, Fauche, Bignan, etc.; en vers latins par Henri Estienne et Elie André; en vers anglais par Fawkes, Broome, Greenne; en vers allemands par Degen; en vers italiens par Rogati; en vers espagnols par D. Joseph et D. Bernabe Canga Arguelles. (Texte grec en regard) ; précédées de la vie et des ouvrages d'Anacréon, d'une Notice bibliographique, etc., par J. B. Monfalcon, et suivies de la traduction complète d'Anacréon en vers anglais, par Thomas Moore ; de notes empruntées à tous les commentateurs, et des poésies de Sapho, traduites en vers français et en prose par M. Breghot du Luth. Édition polyglotte, publiée sous la direction de J. B. Monfalcon.";"Anacréon;Sapho";"Compilation;Nom féminin";;"M. Grégoire;M. Collombet;M. de Saint-Victor;M. F. Didot;M. Veissier-Descombes;M. Fauche;M. Bignan;etc.;Henri Estienne;Elie André;Fawkes;Broome;Greenne;Degen;Rogati;D. Joseph;D. Bernabe Canga Arguelles;Thomas Moore;M. Breghot du Luth";"J. B. Monfalcon;tous les commentateurs";26;;208;;in-4°;;;;;;;;;;;;;;;;;;Perrin;Lyon;Paris, quai Voltaire;Crozet;Paris;F. Didot;Paris, rue Mazarine;Cormon et Blanc;;;;;;;;;;;;;;;
1835/03/28;13;1835;1758;217;BELLES-LETTRES;Philologie, Critique, Mélanges;Langues régionales;Chalibari d'un cournard reboultat.;;Anonyme;;;;0 1/2;;12;;in-12;;;;;;;;;;;;;;;;;;Noubel;Agen;;;;;;;;;;;;;;;;;;;Plus la couverture. Contient : Jugement d'un cornard révolté, en prose française, et six chansons en languedocien.;;
1835/03/28;13;1835;1760;198;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";"Artis piscatoriæ libri duo. La Pêche. Poëme en deux chants, de M. le comte de Chevigné ; traduit en vers latins par le traducteur du poëme des Plantes, de L. R. R. Castel.";M. le comte de Chevigné;Pseudonyme;"Noblesse;Métiers du livre";le traducteur du poëme des Plantes, de L. R. R. Castel;;0 5/9;;20;;in-18;;;;;;;;;;;;;;;;;;Chanson;Cambrai;;;;;;;;;;;;;;;;;;;Broché à la suite du n. 1762.;;
1835/03/28;13;1835;1761;198;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";"Artis venaticae libri duo. La Chasse. Poëme en deux chants, de M. le comte M. L. J. de Chevigné; traduit en vers latins par le traducteur du poëme des Plantes, de L. R. R. Castel. Édition conforme à la deuxième de l'original.";M. le comte M. L. J. de Chevigné;Pseudonyme;"Noblesse;Métiers du livre";le traducteur du poëme des Plantes, de L. R. R. Castel;;1;;36;;in-18;;;;;;;;;;;;;;;;;;Chanson;Cambrai;;;;;;;;;;;;;;;;;;;Broché à la suite du n. 1762.;;
1835/03/28;13;1835;1762;198;BELLES-LETTRES;Poétique et Poésie;"Latin;Français";Botanicon libros quatuor, è carmine gallico viri clarissimi L. R. R. Castel, in latinos versus transtulit Clarus Ludovicus Rehard. Nouvelle édition, conforme à la cinquième de l'original.;L. R. R. Castel;;;Clarus Ludovicus Rehard;;2 1/3;;84;;in-18;;;;;;;;;;;;;;;;;;Chanson;Cambrai;Cambrai;Chanson;Paris;principaux libraires;;;;;;;;;;;;;;;;;
1835/03/28;13;1835;1764;198;BELLES-LETTRES;Poétique et Poésie;Français;L'Énéide, traduite en vers français, par Barthélemy. Tome I. (Chant I.);;Anonyme;;Barthélemy;;9;;144;;in-8°;;;;;2,50;;;;;;;;;;;;;Fournier;Paris;Paris, rue des Filles-Saint-Thomas;Perrotin;Paris, rue de Seine-St-Germain, n. 16;Fournier;;;;;;;;;;;;;;;La couverture porte : Avec le texte en regard, précédé d'une préface et accompagné de notes du traducteur. Voyez n. 1393.;;
1835/03/28;13;1835;1765;198;BELLES-LETTRES;Poétique et Poésie;"Latin;Espagnol";"Gradus ad Parnassum, sive novus synonymorum, epithetorum, phrasium poeticarum, ac versuum thesaurus; latino-hispanicus.";;Anonyme;;;;58;;928;2;in-8°;;;;;15,0;;;;;;;;;;;;;Rossary;Lyon;Lyon;Cormon et Blanc;Paris, rue Mazarine, n. 70;Cormon et Blanc;;;;;;;;;;;;;;;;;
1835/03/28;13;1835;1769;198;BELLES-LETTRES;Poétique et Poésie;Latin;Une journée à Féricy, traduite du français de M. le comte de Chevigné, en 1825.;M. le comte de Chevigné;;Noblesse;;;0 5/18;;10;;in-18;;;;;;;;;;;;;;;;;;Chanson;Cambrai;;;;;;;;;;;;;;;;;;;Broché à la suite du n. 1762.;;
1835/04/04;14;1835;1770;207;BELLES-LETTRES;Théâtre;Français;"Allez vous coucher ! Folie-vaudeville en un acte; représentée sur le théâtre de la Porte-Saint-Martin le 1er mars 1835.";"M. Gabriel;M. E. Vander-Burch";"Collectif;Pseudonyme masculin";;;;2;;32;;in-8°;;;;;1,5;;;;;;;;;;;;;Chassaignon;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1774;211;BELLES-LETTRES;Romans et Contes;Français;Anselme.;Ph. Busoni;;;;;39;;624;2;in-8°;;;;;15;;;;;;;;;;;;;Crété;Corbeil;Paris, rue St-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1781;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Les Bourguignons salés : diverses conjectures des savans sur l'origine de ce dicton populaire, recueillies et publiées avec des notes historiques et philologiques ; par Gabriel Peignot.";;Compilation;;;Gabriel Peignot;3;;48;;in-8°;150;;;;1,50;;;;;;;;;;;;;Frantin;Dijon;Dijon;Lagier;;;;;;;;;;;;;;;;;Tiré à 150.;;
1835/04/04;14;1835;1786;205;BELLES-LETTRES;Théâtre;Français;Chatterton. Drame.;comte Alfred de Vigny;;Noblesse;;;15;;240;;in-8°;;une lithographie;1;;6,50;;;;;;;;;;;;;Casimir;Paris;Paris, rue des Beaux-Arts, n. 3 bis;Souverain;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1787;211;BELLES-LETTRES;Romans et Contes;Français;Chroniques de France. Isabel de Bavière. (Règne de Charles VI).;Alexandre Dumas;;;;;52 1/4;;836;2;in-8°;;;;;15,0;;;;;;;;;;;;;Bourgogne;Paris;Paris, Palais-Royal, n. 88;Dumont;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1788;203;BELLES-LETTRES;Poétique et Poésie;Français;Chute et adieux de Napoléon à la France, en 1814.;;Anonyme;;;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Baume;Toulon;;;;;;;;;;;;;;;;;;;En vers alexandrins.;;
1835/04/04;14;1835;1791;215;BELLES-LETTRES;Romans et Contes;Français;Contes divertissans.;;Anonyme;;;;1;;36;;in-18;;;;;;;;;;;;;;;;;;Petit;Paris;Paris, rue St-Denis, n. 380;chez l'éditeur;Paris, rue du Roule, n. 4;Postel;Paris, rue Baillif, n. 10 et 12;Leteinturier;;;;;;;;;;;;;;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 16.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 17.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 18.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 19.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 20.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 21.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 22.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 23.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 24.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1792;203;BELLES-LETTRES;Poétique et Poésie;Français;Costumes des 13, 14 et 15e siècles, extraits des monumens les plus authentiques de peinture et de sculpture, avec un texte historique et descriptif. Première édition française. Tome second. Livraison 25.;Camille Bonnard;;;;Paul Mercurj;1;;8;;in-4°;;4 planches (épreuves non coloriées);4;;4,0;;4 planches (épreuves coloriées, teinte plate);4;;8,0;;4 planches (coloriées avec soin);4;;12;;;Selligue;Paris;Paris, rue de Navarin, n. 12;Paul Mercurj, graveur de l'ouvrage;Paris;Rittner;Paris;Treuttel et Würtz;Paris;Selligue;;;;;;;;;;;L'ouvrage complet a 50 livraisons qui forment 2 volumes. Un supplément de 5 livraisons, contenant des détails sur les meubles, armes, ornemens, etc., sera délivré gratis aux souscripteurs. Voyez n. 1833 de 1833.;;
1835/04/04;14;1835;1796;195;BELLES-LETTRES;Introduction et Langues;Français;Cours de thèmes, sur le drame allemand ayant pour titre : Édouard en Écosse, ou la Nuit d'un proscrit.;F. Siebert;;;;;2 1/2;;60;;in-12;;;;;;;;;;;;;;;;;;Wittersheim;Metz;Metz;chez l'auteur;;;;;;;;;;;;;;;;;L'avertissement rappelle que l'auteur a publié, il y a quelques années, texte et traduction en regard, Édouard en Écosse, ou la Nuit d'un proscrit, par Kotzebue. Voyez n. 4740 de 1830.;;
1835/04/04;14;1835;1797;218;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Croquemitaine et Tirlitout, ou le Règlement de comptes.;M. Bancenel;;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Brugnot;Dijon;;;;;;;;;;;;;;;;;;;Par M. Bancenel.;;
1835/04/04;14;1835;1801;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;De la publication des Lettres écrites en 1786 et 1787.;;Anonyme;;;;1 1/2;;36;;in-12;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;;;;;;;;;;;;;;;;;;;"En annonçant sous le n. 6484 les Lettres, objet de ce petit écrit, j'avais commis la faute de les attribuer à une princesse morte en 1822. J'ai relevé la faute sous le n. 6637 ; mais le dernier alinéa de ma note sur le n. 6637 est à supprimer, comme fautif.";;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraison 3.;Barthélemy;;;;;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraison 4.;Barthélemy;;;;;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraison 5.;Barthélemy;;;;;2 1/2;;40;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraisons 6 et 7.;Barthélemy;;;;;4 1/2;;72;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Un seul cahier in-8° de 4 feuilles 1/2. Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraison 8.;Barthélemy;;;;;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraison 9.;Barthélemy;;;;;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1806;199;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Livraisons 10, 11 et 12.;Barthélemy;;;;;6;;96;;in-8°;;;;;0,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris;Perrotin;;;;;;;;;;;;;;;;;Un seul cahier in-8° de 6 feuilles. Prix de chaque livraison : 0-50. L'ouvrage est complet en 12 livraisons. Sans planches.;;
1835/04/04;14;1835;1810;193;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la grammaire française. Par Lhomond. Édition nouvelle, considérablement améliorée, etc., par une société de plusieurs professeurs. Deuxième édition.;Lhomond;Pseudonyme collectif;"Sociétés savantes;Enseignement";;une société de plusieurs professeurs;3 1/2;;84;;in-12;;;;;0,50;;;;;;;;;;;;;Dupont;Paris;Paris, rue de Grenelle-St-Honoré, n. 55;Dupont;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1811;193;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la grammaire latine.;C. F. Lhomond;;;;;10 1/3;;248;;in-12;;;;;1,25;;;;;;;;;;;;;Belin-Mandar;Saint-Cloud;Paris, rue St-André, n. 55;Belin-Mandar;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1814;200;BELLES-LETTRES;Poétique et Poésie;Français;Les Éphémères, ou Essai de poésies.;J. J. C....., de la Côte-d'Or;Anonyme;Contexte géographique;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Brugnot;Dijon;;;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1818;209;BELLES-LETTRES;Théâtre;Français;Falkland, ou l'Ecole des juges. Drame en cinq actes et en prose.;P. J. B. Dalban;;;;;4 3/4;;76;;in-8°;;;;;3,0;;;;;;;;;;;;;Mme Delacombe;Paris;Paris, Palais-Royal;Delaunay;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1819;211;BELLES-LETTRES;Romans et Contes;Français;Le feuilletoniste, ou les Souvenirs de Prosper le campagnard.;;Anonyme;;;;20;;320;;in-8°;;;;;4,0;;;;;;;;;;;;;Placé;Tours;Paris, rue St-Jacques;Martin;Tours;libraires;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1820;207;BELLES-LETTRES;Théâtre;Français;"Fich-Tong-Kang, ou l'Orphelin de la Tartarie. Parade chinoise en un acte; représentée sur le théâtre du Palais-Royal le 3 mars 1835.";"M. T. Sauvage;M. G. de Lurieu";Collectif;;;;1 3/4;;28;;in-8°;;;;;1,5;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;Idem.;;
1835/04/04;14;1835;1820;207;BELLES-LETTRES;Théâtre;Français;"Fich-Tong-Kang, ou l'Orphelin de la Tartarie. Parade chinoise en un acte; représentée sur le théâtre du Palais-Royal le 3 mars 1835.";"M. T. Sauvage;M. G. de Lurieu";Collectif;;;;1;;16;;in-8°;;;;;0,2;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;Idem.;;
1835/04/04;14;1835;1825;209;BELLES-LETTRES;Théâtre;Français;"Francesca de Rimini. Tragédie en cinq actes, de Silvio Pellico; traduite de l'italien.";Silvio Pellico;;;;;5;;80;;in-8°;;;;;2,0;;;;;;;;;;;;;Blondeau de Jussieu;Beaune;Paris, Palais-Royal;Delaunay;Paris, rue des Mathurins-St-Jacques, n. 24;Pelissonnier;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1826;206;BELLES-LETTRES;Théâtre;Français;"Les gants jaunes. Vaudeville en un acte; représenté sur le théâtre national du Vaudeville le 6 mars 1835.";M. Bayard;;;;;1;;16;;in-8°;;;;;0,20;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1828;203;BELLES-LETTRES;Poétique et Poésie;Français;La grisette et la vieille coquette opulente. A madame ***.;un observateur du Mans;Pseudonyme masculin;"Contexte géographique;Autres";;;1 1/4;;20;;in-8°;;;;;;;;;;;;;;;;;;Malteste;Paris;Paris, Palais-Royal;marchands de nouveautés;Le Mans;tous les libraires de cette ville;;;;;;;;;;;;;;;En vers.;;
1835/04/04;14;1835;1837;217;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Histoires contemporaines.;Mme la duchesse d'Abrantès;Nom féminin;"Épouse;Noblesse";;;44 1/2;;712;2;in-8°;;;;;15,0;;;;;;;;;;;;;Crété;Corbeil;Paris, Palais-Royal, n. 88;Dumont;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1840;220;BELLES-LETTRES;Epistolaires;Français;Lettres d'amour.;;Anonyme;;;;1;;36;;in-18;;;;;;;;;;;;;;;;;;Petit;Paris;Paris, rue St-Denis, n. 380;chez l'éditeur;Paris, rue du Roule, n. 4;Postel;Paris, rue Baillif, n. 10 et 12;Leteinturier;;;;;;;;;;;;;;;
1835/04/04;14;1835;1842;206;BELLES-LETTRES;Théâtre;Français;"Marmitons et grands seigneurs. Comédie-vaudeville en un acte; représentée sur le théâtre des Variétés le 25 février 1835.";"M. T. Sauvage;M. G. de Lurieu";Collectif;;;;2 1/4;;36;;in-8°;;;;;1,5;;;;;;;;;;;;;Mevrel;Paris;Paris, Palais-Royal;Barba;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1842;206;BELLES-LETTRES;Théâtre;Français;"Marmitons et grands seigneurs. Comédie-vaudeville en un acte; représentée sur le théâtre des Variétés le 25 février 1835.";"M. T. Sauvage;M. G. de Lurieu";Collectif;;;;1;;16;;in-8°;;;;;0,2;;;;;;;;;;;;;Mevrel;Paris;Paris, Palais-Royal;Barba;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1845;214;BELLES-LETTRES;Romans et Contes;Français;Mémoires d'un jeune cavalier. Par James, auteur de Richelieu. Traduit de l'anglais par A. J. B. Defauconpret.;James, auteur de Richelieu;;Métiers du livre;A. J. B. Defauconpret;;42;;672;2;in-8°;;;;;15,0;;;;;;;;;;;;;Crété;Corbeil;Paris, rue St-Germain-des-Prés, n. 9;Ch. Gosselin;Paris, Palais-Royal, n. 88;Dumont;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1846;199;BELLES-LETTRES;Poétique et Poésie;Français;Mission donnée à Revel, en 1835, par MM. de Ferrand et Salvat, missionnaires catholiques.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Groc;Castelnaudary;;;;;;;;;;;;;;;;;;;En vers.;;
1835/04/04;14;1835;1854;211;BELLES-LETTRES;Romans et Contes;Français;Le nouveau Candide. Première partie. Rome.;Louis Lavater;;;;;19 1/4;;308;;in-8°;;;;;6,50;;;;;;;;;;;;;Béthune;Paris;Paris, rue des Mathurins-St-Jacques, n. 17;Mansut fils;;;;;;;;;;;;;;;;;;;
1835/04/04;14;1835;1856;194;BELLES-LETTRES;Introduction et Langues;Français;Nouvelle grammaire française, ou Définitions, distinctions, modifications et fonctions des parties du discours.;B. Lemaire, maître de pension à Perne;;"Enseignement;Contexte géographique";;;3;;72;;in-12;;;;;;;;;;;;;;;;;;Massias;Saint-Pol;;;;;;;;;;;;;;;;;;;;;
