Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1830;14;1830/04/03;1838;206;BELLES-LETTRES;Théâtre;Français;Décorations de Fra Diavolo, avec indication pour la mise en scène, les costumes et accessoires de la pièce.;;Anonyme;;;;0 1/2;;4;;in-4°;;une grande planche;1;papier de couleur;;;;;;;;;;;;;;E. Duverger;Paris;Paris, rue Rameau, n. 6;L. V. Duverger;;;;;;;;;;;;;;;;;In-4° d'une demi-feuille, sur papier de couleur et servant de couverture, plus une grande planche.;;
1830;14;1830/04/03;1843;189;BELLES-LETTRES;Introduction et Langues;Français;Dissertation sur les méthodes latines.;M. Tarneaud, chef d'institution à Limoges;;"Enseignement;Contexte géographique";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Albin;Limoges;;;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1845;192;BELLES-LETTRES;Rhétorique et Eloquence;Français;Eloge de Charles-François Duc de Riviere, gouverneur de S. A. R. Mgr le duc de Bordeaux.;;Anonyme;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Pihan Delaforest Morinval;Paris;;;;;;;;;;;;;;;;;;;En prose.;;
1830;14;1830/04/03;1846;196;BELLES-LETTRES;Poétique et Poésie;Français;Epitre a Marie-Charles-Auguste D....., que ses parens voulaient forcer d'entrer dans un séminaire tenu par les jésuites. Par Auguste-Amable Marchal, étudiant en médecine.;Auguste-Amable Marchal, étudiant en médecine;;"Enseignement;Santé";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Schuler;Strasbourg;;;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1847;"217;194";BELLES-LETTRES;"Poétique et Poésie;Polygraphes";Français;Epîtres de Voltaire.;Voltaire;Pseudonyme;;;;5 7/9;;208;;in-18;;;;;0,60;;;;;;;;;;;;;Lachevardière;Paris;Paris, quai des Augustins, n. 49;Lecointe;;;;;;;;;;;;;;;;;Fait partie de la Nouvelle bibliothèque des classiques français.;;
1830;14;1830/04/03;1851;208;BELLES-LETTRES;Théâtre;Français;Extrait de la tragédie de Sampiero. (Acte Ier, scène 2.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Marc Marchi;Ajaccio;;;;;;;;;;;;;;;;;;;Le fragment de 53 vers et demi de la tragédie dont Sampiero est le héros, est suivi d'une pièce de vers.;;
1830;14;1830/04/03;1865;214;BELLES-LETTRES;Romans et Contes;Français;Histoire de Valentin et Orson, très-hardis, très-nobles et très-vaillans chevaliers, fils de l'empereur de Grèce et neveux du très-vaillant et très-chrétien Pepin, roi de France.;;Anonyme;;;;15;;120;;in-4°;;;;;;;;;;;;;;;;;;Deckherr;Montbéliard;;;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1871;"217;210";BELLES-LETTRES;"Romans et Contes;Polygraphes";Français;Joseph, poëme;Bitaubé;;;;;7 7/9;;280;;in-18;;;;;0,65;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue Saint-Jacques, n. 156;;;;;;;;;;;;;;;;;;57e livraison de la Bibliothèque des amis des lettres.;;
1830;14;1830/04/03;1872;196;BELLES-LETTRES;Poétique et Poésie;Français;Las Casas, poëme en trois époques. Couronné (à Saint-Quentin) le 28 décembre 1829.;Félix Davin;;;;;4 7/8;;78;;in-8°;;;;;;;;;;;;;;;;;;Cottenest;Saint-Quentin;;;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1889;197;BELLES-LETTRES;Poétique et Poésie;Français;Ode à M. de Lamartine sur la mort de sa mère.;Pellet, d'Epinal;;Contexte géographique;;;0 3/4;;12;;in-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;;;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1890;"217;205;194";BELLES-LETTRES;"Poétique et Poésie;Polygraphes;Théâtre";Français;Oeuvres choisies de Sedaine. Tome Ier.;Sedaine;;;;;7 1/18;;254;;in-18;;;;;0,60;;;;;;;;;;;;;Lachevardière;Paris;Paris, quai des Augustins, n. 49;Lecointe;;;;;;;;;;;;;;;;;La table annonce une Notice par Sedaine qui n'est pas dans le volume appartenant à la Nouvelle bibliothèque des classiques français.;;
1830;14;1830/04/03;1891;194;BELLES-LETTRES;Poétique et Poésie;Français;"Oeuvres complètes de Boileau Despréaux, précédées d'une Notice sur sa vie par M. Daunou ; revues par M. Léon Thiessé.";Boileau Despréaux;;;;"M. Daunou;M. Léon Thiessé";80;;1280;3;in-8°;;;;;2,25;;;;;;;;;;;;;Crapelet;Paris;Paris, rue de Vaugirard, n. 17;;Paris;Houdaille;;;;;;;;;;;;;;;"Cette édition ne contient pas de variantes ; les vers ne sont pas numérotés : page 233 du tome 1, le vers 98 du second chant de l'Art poétique est ainsi : En peut-on admirer deux ou trois entre mille. Voyez sur ce vers ma note page 182-183 de 1824.";;
1830;14;1830/04/03;1892;204;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres complètes de Lord Byron, avec notes et commentaires, comprenant ses mémoires, publiées par Thomas Moore, et ornées d'un beau portrait de l'auteur. Traduction nouvelle. Par M. Paulin Pâris, de la bibliothèque du Roi. Tome 1er.;Lord Byron;;"Métiers du livre;Noblesse";M. Paulin Pâris, de la bibliothèque du Roi;Thomas Moore;31 1/2;;504;;in-8°;;;;;2,25;;;;;;;;;;;;;Dondey-Dupré père;Paris;Paris, rue de Richelieu, n. 47 bis;Dondey-Dupré fils;;;;;;;;;;;;;;;;;L'édition aura 12 volumes qui paraîtront de mois en mois. Le portrait sera donné avec le tome II.;;
1830;14;1830/04/03;1893;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec préfaces, avertissemens, notes, remarques historiques, etc. (Tome V) Théâtre, tome IV.;Voltaire;Pseudonyme;;;;21;;504;;in-12;;;;;1,60;;;;;;;;;;;;;Allois;Versailles;Paris, quai Voltaire, n. 15;;;;;;;;;;;;;;;;;;Prix : 1-60. XVIIe et XVIIIe livraisons de l'édition annoncée en 50 volumes in-12.;Je ne sais pas si le prix est pour un seul volume, ou bien pour les deux qui sont regroupés sous la notice 1894 (JBM).;
1830;14;1830/04/03;1893;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec préfaces, avertissemens, notes, remarques historiques, etc. (Tome Ier) Vie de Voltaire, par Condorcet.;;;;;Condorcet;22 3/4;;546;;in-12;;;;;1,60;;;;;;;;;;;;;Tastu;Paris;Paris, quai Voltaire, n. 15;;;;;;;;;;;;;;;;;;Prix : 1-60. XVIIe et XVIIIe livraisons de l'édition annoncée en 50 volumes in-12.;Je ne sais pas si le prix est pour un seul volume, ou bien pour les deux qui sont regroupés sous la notice 1894 (JBM).;
1830;14;1830/04/03;1894;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire. Tomes XXVI à XXXVII.;Voltaire;Pseudonyme;;;;166 7/18;;5990;12;in-18;;;;;1,25;;;;;;;;;;;;;Tremblay;Senlis;Paris, rue des Grands-Augustins, n. 18;;;;;;;;;;;;;;;;;;"Prix de chaque volume : 1-25. Ces volumes contiennent les Annales de l'empire ; l'Histoire du parlement ; Mélanges historiques (2 vol.) ; Politique et législation (2 vol.) ; Physique ; Philosophie (4 vol, ) ; et Dialogues.";;
1830;14;1830/04/03;1895;192;BELLES-LETTRES;Rhétorique et Eloquence;Français;Oraisons funèbres de Bossuet, évêque de Meaux. Nouvelle édition.;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;25 3/4;;412;;in-8°;;;;;2,25;;;;;;;;;;;;;Fain;Paris;Paris, rue de Vaugirard, n. 17;Houdaille;Paris;Corbet aîné;Paris;Lecointe;;;;;;;;;;;;;;;
1830;14;1830/04/03;1896;206;BELLES-LETTRES;Théâtre;Français;Les Oubliettes, ou le Retour de Pontoise, pochade du XIIIe siècle, en deux actes, mêlés de couplets. Représentée à Paris sur le théâtre du Vaudeville le 6 mars 1830.;"M. Bayard;M. Masson";Collectif;;;;3 1/2;;56;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevard Saint-Martin, n. 29;Bezou;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1897;196;BELLES-LETTRES;Poétique et Poésie;Français;Petite couronne poétique offerte à l'auteur d'Hernani, de Cromwell, de Han d'Islande, etc.;un classique;Pseudonyme;Autres;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Lefebvre;Paris;Paris;Lefebvre;Paris, au Palais-Royal;Delaunay;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1900;213;BELLES-LETTRES;Romans et Contes;Français;"Le presbytère au bord de la mer ; traduit d'Aug. Lafontaine par MM. G..... et S.....";Aug. Lafontaine;"Anonyme masculin;Collectif";;"M. G.....;M. S.....";;45 1/12;;1082;4;in-12;;;;;;;;;;;;;;;;;;Danicourt-Huet;Orléans;Paris, rue Hautefeuille, n. 23;Arthus Bertrand;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1907;209;BELLES-LETTRES;Théâtre;Français;Scènes contemporaines sur l'administration en matière de ponts-et-chaussées.;;Anonyme;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;;;;;;;;;;;;;;;;;;;Ces quatre scènes sont extraites de la 19e livraison du Journal du génie civil.;;
1830;14;1830/04/03;1911;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Tablettes du solitaire d'Auteuil.;Legrand, officier de la garde royale;;Armée et maintien de l'ordre;;;5;;180;;in-18;;;;;;;;;;;;;;;;;;Fain;Paris;Paris, au Palais-Royal;Delaunay;;;;;;;;;;;;;;;;;Contient des morceaux en prose.;;
1830;14;1830/04/03;1913;190;BELLES-LETTRES;Introduction et Langues;Français;Théorie nouvelle et raisonnée du participe. Nouvelle édition.;Michel, auteur du Manuel administratif, de la Statistique historique, de la Biographie, de l'Annuaire;;Métiers du livre;;;7;;168;;in-12;;;;;1,50;;;;;;;;;;;;;Michel;Vezelise;;;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1914;213;BELLES-LETTRES;Romans et Contes;Français;"Tremaine, ou les Raffinements d'un homme blasé; traduit de l'anglais sur la quatrième édition par le traducteur de Dunallan.";;Anonyme;Métiers du livre;le traducteur de Dunallan;;39 1/12;;938;4;in-12;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris;Barbezat;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1917;208;BELLES-LETTRES;Théâtre;Français;"Un quiproquo au Rosendal, ou le Commissaire-priseur, vaudeville en un acte. Par MM. Gouchon et Herrewyn fils, de Dunkerque ; représenté sur le théâtre de Dunkerque le 15 janvier 1830.";"M. Gouchon;M. Herrewyn fils, de Dunkerque";Collectif;"Liens familiaux;Contexte géographique";;;4;;64;;in-8°;;;;;1,50;;;;;;;;;;;;;Drouillard;Dunkerque;Dunkerque;Drouillard;;;;;;;;;;;;;;;;;;"Je ne sais pas si ""de Dunkerque"" est en facteur commun ou s'applique seulement au second auteur. Dans le doute, je laisse le titre tel quel, avec les auteurs (JBM).";
1830;14;1830/04/03;1921;206;BELLES-LETTRES;Théâtre;Français;"Zoé, ou l'Amant prêté, comédie-vaudeville en un acte ; représentée sur le théâtre de Madame le 16 mars 1850.";"M. Scribe;M. Mélesville";Collectif;;;;3 1/2;;56;;in-8°;;;;;2;;;;;;;;;;;;;Dondey-Dupré père;Paris;Paris;Pollet;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1923;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Allemand;Uber den Aufsatz im Hermes unter dem Titel : Villoison und Brendsted » « ein beitrag zur geschichte der plagiate » lies ein beitrag zur geschichte der pasquille : als Beilage zu den Keischen Untersuchungen. Von P. O. Brondsted. (Sur l'article de l'Hermès, intitulé : Villoison et Brondsted, etc. );P. O. Brondsted;;;;;4 3/4;;76;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Stuttgart;Cotta;;;;;;;;;;;;;;;;;;;
1830;14;1830/04/03;1925;204;BELLES-LETTRES;Poétique et Poésie;Italien;Al merito insuperabile della signora Malibran-Garcia.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Mie;Paris;;;;;;;;;;;;;;;;;;;Contient un sonnet et une ode.;;
1830;14;1830/04/03;1925;204;BELLES-LETTRES;Poétique et Poésie;Italien;Al merito insuperabile della signora Malibran-Garcia.;;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Mie;Paris;;;;;;;;;;;;;;;;;;;Contient un sonnet et une ode.;;
1830;14;1830/04/03;1927;217;BELLES-LETTRES;Polygraphes;Latin;Caii Plinii Secundi Historiæ Naturalis Libri XXXVII, cum selectis Harduini, Dalecampii, Bodæi, Girardi, Sprengeli atque aliorum notis et excursibus. Pars quinta, continens materiam medicam ex animalibus, curante J. B. F. S. Ajasson de Grandsagne. Volumen octavum.;Pline l'Ancien;;;;"J. B. F. S. Ajasson de Grandsagne;Hardouin;Daléchamps;Sprengel;Bodaeus;Girard;etc.";40 5/8;;650;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris;N. E. Lemaire;;;;;;;;;;;;;;;;;CXIV volume faisant partie de la 57e livraison de la Bibliotheca classica latina.;;
1830;14;1830/04/03;1929;"217;204";BELLES-LETTRES;"Théâtre;Polygraphes";Latin;M. Accii Plauti Comoedia, cum selectis variorum notis et novis commentariis, curante J. Naudet. Volumen primum.;"Plaute;Rotrou";Compilation;;;J. Naudet;41 3/4;;668;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris, rue des Quatre-Fils, au Marais, n. 16;Lemaire;;;;;;;;;;;;;;;;;CXIIIe volume faisant partie de la 57e livraison de la Bibliotheca classica latina. Ce volume contient Amphitruo, Asinaria, Aulularia, Bacchides, Captivi, et Casina, et le texte entier des Sosies et des Captifs de Rotrou.;;
1830;15;1830/04/10;1939;206;BELLES-LETTRES;Théâtre;Français;"Adrienne Lecouvreur, comédie en trois actes et en prose ; représentée sur le théâtre de l'Odéon le 12 mars 1830.";"M. Antoni Béraud;M. Valory";Collectif;;;;4;;64;;in-8°;;;;;;;;;;;;;;;;;;Barbier;Paris;Paris, au Palais-Royal, galerie de Chartres;;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1945;211;BELLES-LETTRES;Romans et Contes;Français;Athénaïs, ou Lettres de quelques personnes de ce siècle.;l'auteur d'Isabelle;;Métiers du livre;;;35 1/2;;852;4;in-12;;;;;;;;;;;;;;;;;;Tilliard;Paris;Paris, rue Hautefeuille, n. 20;;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1946;210;BELLES-LETTRES;Romans et Contes;Français;Aventures de Télémaque. Par Fénelon, augmentées d'une Notice sur la vie de l'auteur et de son éloge par Laharpe. Nouvelle édition, ornée de 25 gravures.;Fénelon;;;;Laharpe;42 7/8;;686;2;in-8°;;25 gravures (planches);25;;;;;;;;;;;;;;;Doyen;Paris;Paris;Philippe;;;;;;;;;;;;;;;;;La Notice sur Fénelon a deux pages.;;
1830;15;1830/04/10;1947;210;BELLES-LETTRES;Romans et Contes;Français;"Aventures de Télémaque. Par Fénelon ; précédées du Discours sur la poésie épique et sur l'excellence du poëme de Télémaque, par Ramsai.";Fénelon;;;;Ramsai;43;;688;2;in-8°;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris;Lebigre;;;;;;;;;;;;;;;;;Il existe des frontispices avec l'adresse de Doyen.;;
1830;15;1830/04/10;1948;210;BELLES-LETTRES;Romans et Contes;Français;Les Aventures de Télémaque. Par Fénelon, suivies des Aventures d'Aristonoüs. Nouvelle édition, revue avec soin et augmentée de variantes et d'une table mythologique et géographique.;Fénelon;;;;;18;;432;;in-12;;;;;;;;;;;;;;;;;;Poussielgue-Rusand;Paris;Paris;Rusand;Lyon;Rusand;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1949;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Avis au lecteur, Epître aux dames, Dialogue entre mon cœur et mon esprit, proverbes, adages, etc., le tout devant précéder le Roman du cœur, poëme historique en dix chants, et composé de plus de cinq mille vers.;A. Lanson;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Guyot;Paris;Paris, rue du Coq, n. 13 et 15;Hautecœur-Martinet;;;;;;;;;;;;;;;;;"Les trois premières pièces sont en prose ; les pensées, etc., sont en vers alexandrins.";;
1830;15;1830/04/10;1953;208;BELLES-LETTRES;Théâtre;Français;Camille, ou le Patriotisme, tragédie en cinq actes et en vers.;M. Fréd. Galeron;;;;;4;;64;;in-8°;;;;;3;;;;papier vélin;6;;;;;;;;Brée;Falaise;Caen;Mancel;Caen;Chalopin;Paris;Lance;;;;;;;;;;;;;Tiré à 200 exemplaires, dont 50 seulement ont été mis dans le commerce.;On ne sait pas combien de ces 200 exemplaires sont sur papier ordinaire et combien sur papier vélin (JBM).;
1830;15;1830/04/10;1964;193;BELLES-LETTRES;Poétique et Poésie;Français;"Dictionnaire portatif des rimes françaises ; rédigé d'après l'académie.";P. A. Delanneau, fondateur de l'institution Sainte-Barbe;;Enseignement;;;4 1/2;;288;;in-32;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris, quai des Augustins;Froment;Paris;Berquet;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1969;211;BELLES-LETTRES;Romans et Contes;Français;L'élève du chanoine, ou les Strasbourgeois en 1592.;F. Cobourg;;;;;4 5/6;;116;5;in-12;;;;;;;;;;;;;;;;;;Dentu;Paris;Paris;Dentu;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1970;196;BELLES-LETTRES;Poétique et Poésie;Français;Epître a M. de Bourmont, ou Son histoire en vers burlesques.;M. J. D. A. N.;Anonyme;;;;2 3/8;;38;;in-8°;;;;;2,0;;;;;;;;;;;;;David;Paris;Paris;tous les marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1974;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Essais de littérature. Tome Ier.;J. J. Leroux;;;;;13 3/8;;214;;in-8°;;;;;;;;;;;;;;;;;;Didot jeune;Paris;;;;;;;;;;;;;;;;;;;Dans l'Avertissement, l'auteur dit n'avoir presque rien fait imprimer que la Journée de Salamine, dont il existe deux éditions : voyez n. 134 de 1822. M. J. J. Leroux est aussi auteur du Cours sur les généralités de la médecine, 1825 et années suivantes.;;
1830;15;1830/04/10;1980;206;BELLES-LETTRES;Théâtre;Français;"Harnali, ou la Contrainte par cor, parodie en 5 tableaux et en vers ; représentée sur le théâtre du Vaudeville le 23 mars 1830.";M. Auguste de Lauzanne;;;;;2 3/4;;44;;in-8°;;;;;2,0;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevard Saint-Martin;Bezou;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1988;189;BELLES-LETTRES;Introduction et Langues;Français;La langue française et l'orthographe enseignées par principes et en 24 leçons, ou Grammaire française, à l'aide de laquelle on peut seul, et sans le secours d'aucun maître, apprendre à parler et à écrire correctement cette langue. Ouvrage, etc. Trente-septième édition, revue et augmentée, etc.;M. Fournier;;;;;5 1/2;;132;;in-12;;;;;1,25;;;;;;;;;;;;;Pillet aîné;Paris;Paris, rue de l'Hirondelle, n. 22;Germain Mathiot;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;1990;219;BELLES-LETTRES;Epistolaires;Français;Lettres d'Hartwell.;;Anonyme;;;;7 1/2;;120;;in-8°;;;;;;;;;;;;;;;;;;Boudon-Caron;Amiens;;;;;;;;;;;;;;;;;;;On y joint le n. 1717, et le volume alors a 7 feuilles 3/4.;;
1830;15;1830/04/10;1999;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mémoires curieux, anecdotes secrètes, histoires inédites. Première et deuxième livraisons du tome II.;A. Châteauneuf;;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris;Levavasseur;;;;;;;;;;;;;;;;;En un seul cahier in-8° de 2 feuilles 1/2, plus la couverture. L'ouvrage en dix cahiers, dont aucun ne se vend séparément, formera deux volumes in-8°, dont le prix est de 12-0.;;
1830;15;1830/04/10;2010;201;BELLES-LETTRES;Poétique et Poésie;Français;Ode sur l'expédition d'Alger par les Français.;Philarmos;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Marchand-Dubreuil;Paris;;;;;;;;;;;;;;;;;;;Par Philarmos.;;
1830;15;1830/04/10;2011;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres choisies de c. F. Volney. (Faux-titre et titre.);;Anonyme;;;;0 1/16;;2;;in-16;;;;;;;;;;;;;;;;;;Tastu;Paris;Paris;Houdaille;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;2012;"217;205";BELLES-LETTRES;"Théâtre;Polygraphes";Français;Oeuvres choisies de Sedaine. Tomes II et III.;Sedaine;;;;;14 1/9;;508;2;in-18;;;;;1,20;;;;;;;;;;;;;Lachevardière;Paris;Paris, quai des Augustins;Lecointe;;;;;;;;;;;;;;;;;Le tome III contient la Notice sur Sedaine, paginée en chiffres romains (voyez n. 1890). Cette édition fait partie de la Nouvelle bibliothèque des classiques français.;;
1830;15;1830/04/10;2013;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Tome XXX.;"M. le baron Cuvier;Buffon";Compilation;Noblesse;;;7 1/9;;256;;in-18;;;;;0,65;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris;P. Dupont;;;;;;;;;;;;;;;;;L'édition aura 50 volumes.;;
1830;15;1830/04/10;2013;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Gravures. Neuvième livraison.;;;;;;0 1/9;;4;;in-18;;gravures (4 planches);4;;0,35;;gravures (4 planches coloriées);4;;0,6;;;;;;;;Gaultier-Laguionie;Paris;Paris;P. Dupont;;;;;;;;;;;;;;;;;In-18 d'un neuvième de feuille servant de couverture. L'édition aura 50 volumes.;;
1830;15;1830/04/10;2013;217;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Gravures. Neuvième livraison bis.;;;;;;0 1/9;;4;;in-18;;gravures (5 planches);5;;0,35;;gravures (5 planches coloriées);5;;0,6;;;;;;;;Gaultier-Laguionie;Paris;Paris;P. Dupont;;;;;;;;;;;;;;;;;In-18 d'un neuvième de feuille servant de couverture. L'édition aura 50 volumes.;;
1830;15;1830/04/10;2014;217;BELLES-LETTRES;Polygraphes;Français;"Oeuvres complètes de Buffon, avec les suites par M. de Lacépède ; précédées d'une Notice sur la vie et les ouvrages de Buffon, par M. le baron Cuvier. Nouvelle édition, ornée de figures gravées d'après les dessins de Prêtre. Tome XIII.";"Buffon;M. de Lacépède";Compilation;Noblesse;;"Prêtre;M. le baron Cuvier";6 1/6;;222;;in-18;;;;;0,6;;cahier de planches (figures gravées);;;0,9;;;;;;;;Decourchant;Paris;Paris, quai des Augustins, n. 49;Lecointe;;;;;;;;;;;;;;;;;L'édition aura 80 volumes.;;
1830;15;1830/04/10;2014;217;BELLES-LETTRES;Polygraphes;Français;"Oeuvres complètes de Buffon, avec les suites par M. de Lacépède ; précédées d'une Notice sur la vie et les ouvrages de Buffon, par M. le baron Cuvier. Nouvelle édition, ornée de figures gravées d'après les dessins de Prêtre. Tome XIV";"Buffon;M. de Lacépède";Compilation;Noblesse;;"Prêtre;M. le baron Cuvier";6 2/9;;224;;in-18;;;;;0,6;;cahier de planches (figures gravées);;;0,9;;;;;;;;Decourchant;Paris;Paris, quai des Augustins, n. 49;Lecointe;;;;;;;;;;;;;;;;;L'édition aura 80 volumes.;;
1830;15;1830/04/10;2015;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de Voltaire, avec notes, préfaces, avertissemens, remarques historiques et littéraires. (Tome V) Théâtre, tome IV.;Voltaire;Pseudonyme;;;;28;;448;;in-8°;;;;;2,25;;;;;;;;;;;;;Locquin;Paris;Paris, rue Taranne, n. 14;;;;;;;;;;;;;;;;;;XXXIVe livraison de l'édition annoncée en 50 volumes.;;
1830;15;1830/04/10;2016;217;BELLES-LETTRES;Polygraphes;Français;"Oeuvres de J. Racine ; précédées d'une Notice sur sa vie et ses ouvrages.";J. Racine;;;;;29 1/2;;1062;4;in-18;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris;Lebigre;;;;;;;;;;;;;;;;;Des frontispices portent l'adresse de M. Doyen.;;
1830;15;1830/04/10;2017;206;BELLES-LETTRES;Théâtre;Français;Oh ! qu'nenni, ou le Mirliton fatal, parodie d'Hernani, en cinq tableaux. Représentée sur le théâtre de la Gaîté le 16 mars 1830.;"M. Brazier;M. Carmouche";Collectif;;;;1 3/4;;28;;in-8°;;;;;1,20;;;;;;;;;;;;;David;Paris;Paris, rue du Faubourg-Poissonnière, n. 1;;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;2020;190;BELLES-LETTRES;Introduction et Langues;Français;"Les participes réduits à deux règles qui ne souffrent aucune exception ; suivis d'exercices où les fautes ont été laissées à dessein, et du corrigé de ces exercices. Troisième édition, revue et corrigée.";Bonneau;;;;;3 1/4;;78;;in-12;;;;;1,25;;;;;;;;;;;;;Poussin;Paris;Paris, rue Montmartre, n. 167;chez l'auteur;Paris;Garnier;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;2021;197;BELLES-LETTRES;Poétique et Poésie;Français;"Petite revue des grands hommes du jour ; macédoine en vers et en prose, enrichie de notes historiques et littéraires.";une tête à perruque;Pseudonyme;Autres;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Busseuil;Nantes;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;En vers, suivie de notes et d'un morceau en prose.;;
1830;15;1830/04/10;2028;211;BELLES-LETTRES;Romans et Contes;Français;Scènes de la vie privée, publiées par M. Balzac, auteur du Dernier Chouan.;M. Balzac, auteur du Dernier Chouan;;Métiers du livre;;;49 1/4;;788;2;in-8°;;;;;;;;;;;;;;;;;;Barbier;Paris;Paris, rue Guénégaud, n. 25;Mame et Delaunay-Vallée;;;;;;;;;;;;;;;;;;;
1830;15;1830/04/10;2032;207;BELLES-LETTRES;Théâtre;Français;"Un tour en Europe, cauchemar en quatre actes, avec prologue et épilogue ; représenté sur le théâtre des Variétés le 9 mars 1830.";"M. Ferdinand Langlé;M. Charles;M. Adolphe";"Collectif;Pseudonyme masculin";;;;2 3/4;;44;;in-8°;;;;;2,0;;;;;;;;;;;;;David;Paris;Paris, rue du Faubourg-Poissonnière, n. 1;;;;;;;;;;;;;;;;;;;;
