Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1832;13;1832/03/31;1616;194;BELLES-LETTRES;Poétique et Poésie;Latin;Publii Virgilii Maronis Opera, cum notis gallicis, ad usum scholarum.;Virgile;;;;;12 1/3;;444;;in-18;;;;;1,50;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1620;192;BELLES-LETTRES;Introduction et Langues;Français;Abrégé de la grammaire allemande, pour les élèves des cinquième et quatrième classes des colléges de France.;L. Marcus;;;;;10;;240;;in-12;;;;;;;;;;;;;;;;;;Douillier;Dijon;Dijon;Douillier;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1622;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Ah ! Plaignez mon pauvre mari !;E. S.;Anonyme;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Mlle Tastu;Perpignan;;;;;;;;;;;;;;;;;;;En prose. Signé E. S.;;
1832;14;1832/04/07;1631;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Cancans fulminans.;Bérard;;;;;0 1/2;;8;;in-8°;;;;;0,10;;;;;;;;;;;;;Dentu;Paris;Paris, rue de Sèvres, n. 94;;;;;;;;;;;;;;;;;;Signé : Bérard.;;
1832;14;1832/04/07;1634;199;BELLES-LETTRES;Poétique et Poésie;Français;Chansons patriotiques et autres.;Jules Watremez;;;;;4;;144;;in-18;;;;;2;;;;;;;;;;;;;Dupuy;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1638;217;BELLES-LETTRES;Polygraphes;Français;Les Confessions de J.-J. Rousseau. Tomes II et III.;J.-J. Rousseau;;;;;13 4/9;;;2;in-8°;;;;;0,65;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue Saint-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;Prix de chaque volume : 0-65. 160e et 161e livraisons de la Bibliothèque des amis des lettres.;;
1832;14;1832/04/07;1640;198;BELLES-LETTRES;Poétique et Poésie;Français;Conseil privé.;M. le marquis de Roys;;Noblesse;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;Dialogue en vers. Par M. le marquis de Roys.;;
1832;14;1832/04/07;1654;210;BELLES-LETTRES;Romans et Contes;Français;Le Diable.;E. L. B. de Lamothe-Langon;;;;;47;;1128;5;in-12;;;;;;;;;;;;;;;;;;Barbier;Paris;Paris, rue St.-Jacques, n. 75;Lachapelle;Paris;Lecointe et Pougin;Paris;Masson et Yonnet;Paris;Tenon;Paris;Mme veuve Charles-Béchet;Paris;Levavasseur;;;;;;;;;
1832;14;1832/04/07;1656;201;BELLES-LETTRES;Poétique et Poésie;Français;Douze journées de la Révolution. Poëmes. Deuxième journée. La Bastille.;Barthélemy;;;;;2;;32;;in-8°;;une planche;1;;1,50;;;;;;;;;;;;;J. Didot aîné;Paris;Paris, rue Neuve-des-Mathurins;Perrotin;;;;;;;;;;;;;;;;;Voyez n. 1055.;;
1832;14;1832/04/07;1657;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Eloge de Napoléon, le héros des héros.;;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Courbet;Lons-le-Saulnier;;;;;;;;;;;;;;;;;;;En prose.;;
1832;14;1832/04/07;1657;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Eloge de Napoléon, le héros des héros.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Courbet;Lons-le-Saulnier;;;;;;;;;;;;;;;;;;;En prose.;;
1832;14;1832/04/07;1662;205;BELLES-LETTRES;Théâtre;Français;Les Femmes d'employés, comédie en un acte, mêlée de couplets. Représentée sur le théâtre du Vaudeville le 15 mars 1832.;"M. Dumersan;M. Brazier;M. Carmouche";Collectif;;;;2 1/4;;36;;in-8°;;;;;1,50;;;;;;;;;;;;;Duverger;Paris;Paris;Barba;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1665;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;François le Fataliste. (22.);;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Mie;Paris;Paris, rue Bonne-Nouvelle;chez le rédacteur en chef;Paris, rue Verdelet;Rouanet;Paris, Palais-Royal;Levavasseur;;;;;;;;;;;;;;;
1832;14;1832/04/07;1669;209;BELLES-LETTRES;Romans et Contes;Français;L'Homme sans nom. Episode de 1793. Nouvelle édition.;M. Ballanche;;;;;20;;480;2;in-12;;;;;7,00;;;;;;;;;;;;;le Normant;Paris;Paris;le Normant;;;;;;;;;;;;;;;;;"La première édition 1820 n'avait été tirée qu'à cent exemplaires. La seconde édition 1828, in-8°, n'était pas non plus destinée au commerce. La troisième édition fait partie du tome I des Œuvres de l'auteur. La nouvelle édition est donc la quatrième; et en même tems la première qu'il soit possible de se procurer aisément et isolément.";;
1832;14;1832/04/07;1671;209;BELLES-LETTRES;Romans et Contes;Français;Les Incas, ou la Destruction de l'empire du Pérou.;Marmontel;;;;;9;;324;3;in-18;;;;;1,50;;;;;;;;;;;;;Chassaignon;Paris;Paris, rue Gît-le-Cœur;Chassaignon;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1683;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mathurin l'épilogueur. (N. 21.);;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Mie;Paris;Paris, rue N.-D.-Bonne-Nouvelle, n. 7;;Paris;Rouanet;Paris;Levavasseur;;;;;;;;;;;;;;;
1832;14;1832/04/07;1684;214;BELLES-LETTRES;Romans et Contes;Français;"Les Matinées suisses. Troisième série, contenant une Vie de poète. Par Tieck ; et autres contes, de Laun, Zschokke, etc. Traduit de l'allemand par A. I. et J. Cherbuliez.";"Tieck;Laun;Zschokke;etc.";"Collectif;Compilation";;"A. I. Cherbuliez;J. Cherbuliez";;31;;744;4;in-12;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, rue de Seine-St.-Germain, n. 57;Cherbuliez;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1688;210;BELLES-LETTRES;Romans et Contes;Français;Monsieur Bonassin, ou les Espérances trompées. Dédié à MM. les gardes nationaux de toute la France.;un chasseur de la garde nationale de Paris;Pseudonyme masculin;"Contexte géographique;Armée et maintien de l'ordre";;;8 1/3;;300;;in-18;;;;;;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue du Pot-de-Fer-St.-Sulpice, n. 5;Gaume;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1697;200;BELLES-LETTRES;Poétique et Poésie;Français;Le Nouveau catéchisme français, contenant les devoirs des citoyens envers la patrie, ceux des serviteurs, des maîtres, des époux. Ouvrage indispensable à tous les citoyens français, et dans lequel on explique ce que c'est que la liberté.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Corbet fils;Lons-le-Saulnier;;;;;;;;;;;;;;;;;;;En vers.;;
1832;14;1832/04/07;1700;218;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de M. le vicomte de Chateaubriand, membre de l'académie française. Tome XV. Les Martyrs, tome II.;M. le vicomte de Chateaubriand, membre de l'académie française;;"Noblesse;Contexte géographique;Sociétés savantes";;;25 1/4;;404;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris;Pourrat frères;Paris;Furne;;;;;;;;;;;;;;;Prix de chaque volume : 3-50. 6e livraison d'une édition annoncée en 22 volumes : voyez n. 478.;;
1832;14;1832/04/07;1701;209;BELLES-LETTRES;Romans et Contes;Français;"Oeuvres de Charles Nodier. II. Le Peintre de Saltzbourg; Adèle; Thérèse Aubert.";Charles Nodier;;;;;24 3/4;;396;;in-8°;;;;;7,50;;;;;;;;;;;;;Everat;Paris;Paris;Renduel;;;;;;;;;;;;;;;;;Les romans formeront 4 volumes. Le premier a été annoncé sous le n. 1183.;;
1832;14;1832/04/07;1703;196;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres poétiques de Michel Le Goupil, barbier, tisserand, au faubourg du Roule, à Cherbourg. (Souscription.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Boulanger;Cherbourg;Paris, quai des Augustins, n. 49;Lecointe et Pougin;Cherbourg;chez l'auteur;;;;;;;;;;;;;;;L'ouvrage formera 100 pages in-8°, avec portrait de l'auteur, et coûtera 3-25. Les souscripteurs ne paieront que 2-50.;;
1832;14;1832/04/07;1704;203;BELLES-LETTRES;Poétique et Poésie;Français;"Œuvres poétiques. Marmion ; la Loi du dernier ménestrel ; la Dame du lac ; Rokeby ; le lord des îles. Par Walter Scott. Traduction nouvelle, avec des notes explicatives, par M. Albert Montémont.";Walter Scott;;;M. Albert Montémont;M. Albert Montémont;35 3/4;;572;;in-8°;;une planche;1;;;;;;;;;;;;;;;Rignoux;Paris;Paris;A. Aubrée;;;;;;;;;;;;;;;;;27e et dernier volume, et 27e livraison des Œuvres de W. Scott.;;
1832;14;1832/04/07;1724;198;BELLES-LETTRES;Poétique et Poésie;Français;Les Réfugiés polonais aux dames de Schlestadt.;Karol Miclajewsky, lieutenant de Krakues Kalisch;;"Armée et maintien de l'ordre;Contexte géographique";;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Mme veuve Hoffmann;Colmar;;;;;;;;;;;;;;;;;;;Stances en vers français.;;
1832;14;1832/04/07;1735;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Suite des Cancans reconnaissans.;Bérard, auteur et éditeur à Ste-Pélagie, et rue de Sèvres, n. 94;;"Métiers du livre;Justice;Contexte géographique";;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Dentu;Paris;;;;;;;;;;;;;;;;;;;Signé : Bérard, auteur et éditeur, à Ste-Pélagie, et rue de Sèvres, n. 94.;;
1832;14;1832/04/07;1740;205;BELLES-LETTRES;Théâtre;Français;"Vert-Vert, comédie-vaudeville en trois actes. Par MM. A. de Leuven, Deforges ; représentée sur le théâtre du Palais-Royal le 15 mars 1832 ; suivie de Vert-Vert, poëme; par Gresset.";"M. A. de Leuven;M. Deforges;Gresset";"Collectif;Compilation";;;;6;;96;;in-8°;;;;;2,50;;;;;;;;;;;;;Barbier;Paris;Paris, au Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1744;200;BELLES-LETTRES;Poétique et Poésie;Français;Vive à jamais la liberté !;;Anonyme;;;;0 1/4;;4;;in-8°;100;;;;;;;;;;;;;;;;;Cardon;Troyes;;;;;;;;;;;;;;;;;;;Chanson tirée à 100.;;
1832;14;1832/04/07;1751;203;BELLES-LETTRES;Poétique et Poésie;Anglais;Broken Chains, a poem, in four cantos.;A young Englishman;Pseudonyme masculin;"Âge;Contexte géographique";;;7 1/2;;120;;in-8°;;;;;;;;;;;;;;;;;;Lemale;Le Havre;Paris, rue Neuve-St.-Augustin, n. 55;Bennis;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1752;212;BELLES-LETTRES;Romans et Contes;Anglais;The Red Rover, a tale.;;Anonyme;;;;25 1/2;;918;4;in-18;;;;;5,00;;;;;;;;;;;;;Goujon;St.-Germain-en-Laye;Paris;Lequien;;;;;;;;;;;;;;;;;Fait partie de la Collection on the best british authors. Voyez n. 1463.;;
1832;14;1832/04/07;1753;209;BELLES-LETTRES;Romans et Contes;Espagnol;"El Sitio de la Rochela, o la desgracia y la conciencia; obra escrita en francés por madama de Genlis, y traducida al castellano. Nueva edicion, con laminas.";madama de Genlis;Nom féminin;Épouse;;;27 3/4;;666;2;in-12;;;;;;;;;;;;;;;;;;Marlin;Versailles;Paris;Rosa;;;;;;;;;;;;;;;;;Sans planches.;;
1832;14;1832/04/07;1754;203;BELLES-LETTRES;Théâtre;Grec;Hercule furieux, tragédie d'Euripide, texte grec, avec analyse et notes en français. Par E. G.;Euripide;Anonyme;;;E. G.;2 11/12;;70;;in-12;;;;;1,50;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-St.-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1832;14;1832/04/07;1755;191;BELLES-LETTRES;Introduction et Langues;Français;Tableau synoptique des conjugaisons des verbes en Ω.;Blottin, professeur au collége royal d'Angers;;"Enseignement;Contexte géographique";;;1;;2;;in-plano;;;;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;Par Blottin, professeur au collége royal d'Angers.;;
1832;14;1832/04/07;1761;194;BELLES-LETTRES;Poétique et Poésie;Français;Virgile. L'Enéide, IV livre, expliqué en français suivant la méthode des colléges par deux traductions, l'une littérale et interlinéaire, avec la construction du latin dans l'ordre naturel des idées, l'autre conforme au génie de la langue française, précédée du texte pur et accompagnée de notes explicatives, d'après les principes de MM. de Port-Royal, Dumarsais, Beauzée et des plus grands maîtres.;E. Frémont;;;;;5 11/12;;142;;in-12;;;;;2,50;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-St.-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1766;201;BELLES-LETTRES;Poétique et Poésie;Français;L'Avocat des pauvres (et autres pièces de vers).;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Bénichet cadet;Toulouse;;;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1767;209;BELLES-LETTRES;Romans et Contes;Français;Le Barbier de Louis XI. 1439-1483.;Cordellier Delanoue;;;;;25 1/2;;408;;in-8°;;une planche;1;;;;;;;;;;;;;;;Barbier;Paris;Paris;Mme veuve Charles-Béchet;Paris;Lecointe et Pougin;Paris;Pigoreau;;;;;;;;;;;;;;;
1832;15;1832/04/14;1768;213;BELLES-LETTRES;Romans et Contes;Français;Les Cent contes drolatiques, colligez ès abbaïes de Touraine, et mis en lumière par le sieur de Balzac, pour l'esbattement des pantagruelistes et non aultres. Premier dixain.;sieur de Balzac;Peudonyme masculin;Noblesse;;;25;;400;;in-8°;;;;;;;;;;;;;;;;;;Everat;Paris;Paris;Ch. Gosselin;;;;;;;;;;;;;;;;;Titre rouge et noir.;;
1832;15;1832/04/14;1770;200;BELLES-LETTRES;Poétique et Poésie;Français;La Comète de 1832. Choix de chansons de Béranger, Emile Debraux, et de nos meilleurs auteurs, avec des couplets chantés sur les théâtres de Paris.;"Béranger;Emile Debraux;nos meilleurs auteurs";Compilation;;;;0 1/2;;24;;in-24;;;;;;;;;;;;;;;;;;Sétier;Paris;Paris, rue de Grenelle-St.-Honoré, n. 29;;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1771;201;BELLES-LETTRES;Poétique et Poésie;Français;Le Complaisant et l'Astronome (et autres pièces de vers).;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Bénichet cadet;Toulouse;;;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1773;217;BELLES-LETTRES;Polygraphes;Français;Les Confessions de J.-J. Rousseau. Tome IV.;J.-J. Rousseau;;;;;7 1/3;;264;;in-18;;;;;0,65;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue St.-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;162e livraison de la Bibliothèque des amis des lettres.;;
1832;15;1832/04/14;1775;210;BELLES-LETTRES;Romans et Contes;Français;La Cour d'assises.;Mme J. Bastide;Nom féminin;Épouse;;;38 1/2;;924;4;in-12;;;;;12,00;;;;;;;;;;;;;Herhan;Paris;Paris, galerie Véro-Dodat, n. 1;Ch. Vimont;Paris, rue du Bac, n. 104;Urbain Canel;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1776;210;BELLES-LETTRES;Romans et Contes;Français;La Cour des Miracles.;Théophile Dinocourt;;;;;58 3/4;;940;2;in-8°;;2 planches;2;;;;;;;;;;;;;;;Auffray;Paris;Paris;Vimont;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1787;201;BELLES-LETTRES;Poétique et Poésie;Français;Figaro devenu médecin, ou Conseils contre la peur du choléra. Opuscule en vers.;Antoine Hazard, de Toulouse, ex-professeur de rhétorique;;"Enseignement;Contexte géographique;Métiers du livre";;Ulysse Philippe, homme de lettres, éditeur;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Cordier fils;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;On lit à la fin en forme de signature : Ulysse PHILIPPE, homme de lettres, éditeur.;;
1832;15;1832/04/14;1788;207;BELLES-LETTRES;Théâtre;Français;Les Fils du rempailleur, comédie en deux actes, mêlée de couplets. Représentée sur le théâtre des jeunes artistes de M. Comte en février 1832.;M. Menissier;;;;;3;;108;;in-18;;;;;1;;;;;;;;;;;;;Herhan;Paris;Paris, passage Choiseul, n. 60;Breauté;;;;;;;;;;;;;;;;;33e livraison du Répertoire dramatique de l'enfance : théâtre de M. Comte.;;
1832;15;1832/04/14;1790;210;BELLES-LETTRES;Romans et Contes;Français;Georges, ou la Révolution de 1830 et l'homme de 1793.;M. C. de Batz de Tranquelléon;;;;;34 1/2;;552;2;in-8°;;;;;;;;;;;;;;;;;;Dupont;Paris;Paris, rue de l'Odéon, n. 32;Mme de Breville;Paris, au Palais-Royal;Ledentu;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1798;196;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres de M. de Lamartine, membre de l'académie française. Premières méditations poétiques. La Mort de Socrate : épîtres et poésies diverses.;M. de Lamartine, membre de l'académie française;;"Contexte géographique;Sociétés savantes";;;22 1/2;;360;;in-8°;;;;;4,00;;;;;;;;;;;;;Fournier;Paris;Paris;Ch. Gosselin;Paris;Furne;;;;;;;;;;;;;;;Plus un prospectus d'un quart de feuille. L'édition formera cinq livraisons, dont une de quatre planches, et les quatre autres chacune d'un volume.;;
1832;15;1832/04/14;1800;198;BELLES-LETTRES;Poétique et Poésie;Français;Ordonnance poético-médicale contre le choléra-morbus. Dédié à tout le monde.;Un anti-polypharmaque, ami de l'humanité;Pseudonyme masculin;Autres;;;0 1/2;;8;;in-8°;;;;;0,50;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue de la Harpe, n. 119;His aîné;;;;;;;;;;;;;;;;;En vers.;;
1832;15;1832/04/14;1803;205;BELLES-LETTRES;Théâtre;Français;Pekinet, ou le Filleul de la fée. Conte bleu, mêlé de couplets, en deux actes et en cinq tableaux. Représenté sur le théâtre du Palais-Royal le 4 mars 1832.;"M. Carmouche;M. de Courcy;M. Xavier";"Collectif;Pseudonyme masculin";;;;1 7/8;;30;;in-8°;;;;;1,50;;;;;;;;;;;;;David;Paris;Paris;Riga;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1806;201;BELLES-LETTRES;Poétique et Poésie;Français;Portrait de J..... (et autres pièces de vers).;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Bénichet cadet;Toulouse;;;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1807;217;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Protestation adressée par les Chiffonniers de Paris à M. Gisquet, préfet de police, et publiée sous la responsabilité de Fanfan Lallumette.;;Anonyme;;;;1;;16;;in-8°;;;;;0,50;;;;;;;;;;;;;Poussin;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;En prose.;;
1832;15;1832/04/14;1814;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Simon le prolétaire. (23.);;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Mie;Paris;Paris, rue N.-D.-Bonne-Nouvelle, n. 7;chez le rédacteur;Paris;Rouanet;;;;;;;;;;;;;;;Voyez n. 1665.;;
1832;15;1832/04/14;1815;201;BELLES-LETTRES;Poétique et Poésie;Français;Souvenirs de guerre.;;Anonyme;;;;3 1/2;;56;;in-8°;;;;;;;;;;;;;;;;;;Dupont;Paris;Paris;Delaunay;;;;;;;;;;;;;;;;;En vers.;;
1832;15;1832/04/14;1818;207;BELLES-LETTRES;Théâtre;Français;Théâtre des pensions de demoiselles. Recueil de vaudevilles représentés dans l'intérieur de ces établissemens. Troisième livraison.;Un professeur de langues;Pseudonyme masculin;Enseignement;;;2 1/2;;90;;in-18;;;;;1,25;;;;;;;;;;;;;Mlle Pinard;Paris;Paris, rue d'Anjou-Dauphine, n. 8;chez l'éditeur;;;;;;;;;;;;;;;;;"Paginée 165-271. Cette livraison, qui termine le premier volume, contient la Pensionnaire-fée, et Une première journée de vacances. La seconde livraison contient aussi deux pièces, savoir : les Quatre plaidoyers, dont j'ai donné le titre (voyez n. 1128) ; et les Trois rosières, que j'avais omises. L'ouvrage a été annoncé en cinq livraisons. Voyez n. 94.";"Je suppose qu'""un professeur de langues"" est l'auteur des pièces et non seulement un compilateur (JBM).";
1832;15;1832/04/14;1820;206;BELLES-LETTRES;Théâtre;Français;Un dimanche à Londres, ou Vive la France ! Esquisse-vaudeville en un acte. Représentée sur le théâtre Molière le 6 décembre 1831.;M. Edouard Noël;;;;;3 3/8;;54;;in-8°;;;;;1,50;;;;;;;;;;;;;Herhan;Paris;;;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1821;210;BELLES-LETTRES;Romans et Contes;Français;Une réaction. Par Amédée Cochut, avec une préface, par M. Rey Dussueil.;Amédée Cochut;;;;M. Rey Dussueil;49 3/4;;796;2;in-8°;;;;;15,00;;;;;;;;;;;;;Cosson;Paris;Paris;Denain;;;;;;;;;;;;;;;;;;;
1832;15;1832/04/14;1823;208;BELLES-LETTRES;Théâtre;Français;Album anecdotique. (N. I. 8 avril 1832.);;Anonyme;;;;0 1/2;;4;;in-4°;;;;;;;;;;;;;;;;;;Ducessois;Paris;Paris, place du Louvre, n. 10;Fonrouge;;;;;;;;;;;;;;;;;Prix de l'abonnem. pour trois mois : 9-0. On promet une livraison le second et le dernier dimanche de chaque mois. Chaque livraison sera composée de deux gravures.;;
1832;15;1832/04/14;1827;214;BELLES-LETTRES;Philologie, Critique, Mélanges;"Anglais;Français";"Leçons de littérature anglaise ancienne et moderne; précédées des préceptes du genre tirés des littérateurs les plus célèbres d'Angleterre; suivies d'une Biographie des prosateurs les plus estimés de la Grande-Bretagne, de l'Irlande et de l'Amérique. Seconde édition. Tome Ier. Prose.";;Compilation;;;D. O'Sullivan;34;;816;;in-12;;;;;;;;;;;;;;;;;;Casimir;Paris;Paris, quai Conti;Maire-Nyon;;;;;;;;;;;;;;;;;Un titre français est en regard du titre anglais.;Doute sur les langues de l'ouvrage (JBM).;
1832;15;1832/04/14;1828;203;BELLES-LETTRES;Poétique et Poésie;Anglais;Sir Simon League, the traveller. A poem.;;Anonyme;;;;5 1/2;;88;;in-8°;;;;;;;;;;;;;;;;;;Fournier;Paris;Paris, rue Neuve-St.-Augustin, n. 55;Bennis;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1831;201;BELLES-LETTRES;Poétique et Poésie;Français;À Mademoiselle de Fauveau. Stances.;marquis de Valory;;Noblesse;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Pillet aîné;Paris;;;;;;;;;;;;;;;;;;;Par le marquis de Valory.;;
1832;16;1832/04/21;1838;198;BELLES-LETTRES;Poétique et Poésie;Français;Au Choléra-Morbus. Ode-causerie.;M. Edouard de Puycousin;;;;;0 1/2;;8;;in-8°;;;;;0,50;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris, rue de l'Ouest, n. 52;chez l'auteur;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1840;216;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Cancans sérieux.;Bérard;;;;;0 1/2;;8;;in-8°;;;;;0,10;;;;;;;;;;;;;Dentu;Paris;;;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1857;215;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Critiques et portraits littéraires.;C. A. Ste-Beuve;;;;;36 1/2;;584;;in-8°;;;;;8;;;;;;;;;;;;;Barbier;Paris;Paris;Renduel;;;;;;;;;;;;;;;;;;Numéroté 1856 dans la table systématique et la version abrégée (JBM).;
1832;16;1832/04/21;1858;210;BELLES-LETTRES;Romans et Contes;Français;La Danse macabre, histoire fantastique du 15° siècle.;P. L. Jacob, bibliophile;Pseudonyme;Métiers du livre;;;24 1/4;;388;;in-8°;;;;;7,50;;;;;;;;;;;;;Cosson;Paris;Paris;Renduel;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1866;208;BELLES-LETTRES;Théâtre;Français;Le déserteur, drame en trois actes et en prose, imité de l'allemand de Stéphanie le jeune.;comte d'Estrée;;Noblesse;;Stéphanie le jeune;6;;96;;in-8°;;;;;;;;;;;;;;;;;;Desroziers;Moulins;;;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1867;217;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Les Deux Tambours, ou le Mari et la femme qui se trompent. Intrigue nationale, mêlée de couplets.;Neveu;;;;;0 1/4;;4;;in-8°;;;;papier rose;;;;;;;;;;;;;;Sétier;Paris;;;;;;;;;;;;;;;;;;;Dialogue : imprimé sur papier rose.;;
1832;16;1832/04/21;1871;206;BELLES-LETTRES;Théâtre;Français;Dix ans de la vie d'une femme, ou les mauvais Conseils. Drame en cinq actes et en neuf tableaux. Représenté sur le théâtre de la Porte-Saint-Martin le 17 mars 1832.;"M. Scribe;M. Terrier";Collectif;;;;8;;128;;in-8°;;;;;4,00;;;;;;;;;;;;;Duverger;Paris;Paris;J. N. Barba;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1872;191;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la grammaire française. Nouvelle édition, revue, corrigée et augmentée.;Lhomond;;;;;4;;96;;in-12;;;;;;;;;;;;;;;;;;Mme veuve Bastien;Toul;Toul;Mme veuve Bastien;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1873;191;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la grammaire latine, à l'usage des colléges.;M. Lhomond;;;;;11;;264;;in-12;;;;;;;;;;;;;;;;;;Rusand;Lyon;Lyon;Rivoire;;;;;;;;;;;;;;;;;;;
1832;16;1832/04/21;1883;214;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Fragmens littéraires de lady Jeanne Grey, reine d'Angleterre, traduits en français, et précédés d'une Notice sur la vie et les écrits de cette femme célèbre.;lady Jeanne Grey, reine d'Angleterre;Nom féminin;"Noblesse;Politique;Contexte géographique";Edouard Frère;Edouard Frère;9;;144;;in-8°;;une planche;1;;;;;;;;;;;;;;;Baudry;Rouen;Rouen;E. Frère;;;;;;;;;;;;;;;;;;;
