Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1826/07/26;59;1826;4853;217;BELLES-LETTRES;Théâtre;Français;"La péche de Vulcain, ou l'Île des fleuves, à-propos mêlé de vaudevilles, à l'occasion du ballet de Mars et Vénus; représenté sur le théâtre du Vaudeville, le 5 juillet 1826.";"M. Rochefort;M. Lassagne;M. ***";"Collectif;Anonyme masculin";;;;2 1/4;;36;;in-8°;;;;;1,50;;;;;;;;;;;;;Duverger;Paris;Paris, rue de Valois, n. 1;;;;;;;;;;;;;;;;;;;;
1826/07/26;59;1826;4854;218;BELLES-LETTRES;Théâtre;Français;"Les filets de Vulcain, ou le Lendemain d'un succès, folie-vaudeville en un acte; représentée sur le théâtre de la Porte-Saint-Martin, le 15 juillet 1826.";"M. Dupin;Jouslin de Lasalle";Collectif;;;;2;;32;;in-8°;;;;;0,75;;;;;;;;;;;;;Cordier fils;Paris;Paris, boulevart Saint-Martin;Bezou;;;;;;;;;;;;;;;;;;;
1826/07/26;59;1826;4854;218;BELLES-LETTRES;Théâtre;Français;"Les filets de Vulcain ou le Lendemain d'un succès, folie-vaudeville en un acte; représentée sur le théâtre de la Porte-Saint-Martin, le 15 juillet 1826.";"M. Dupin;Jouslin de Lasalle";Collectif;;;;2;;32;;in-8°;;;;;0,75;;;;;;;;;;;;;Cordier fils;Paris;Paris, boulevart Saint-Martin;Bezou;;;;;;;;;;;;;;;;;;;
1836/10/29;44;1836;4855;211;BELLES-LETTRES;Théâtre;Français;Adieu mon argent, ou les rentiers aux abois, tableaux de mœurs.;un mouton;Pseudonyme;Autres;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Mme Ve Silberman;Strasbourg;Strasbourg;principaux libraires;;;;;;;;;;;;;;;;;En trois scènes et en prose.;;
1826/07/26;59;1826;4855;220;BELLES-LETTRES;Théâtre;Français;Adieu mon argent, ou les rentiers aux abois, tableaux de mœurs.;un mouton;Pseudonyme;Autres;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Mme Va Silberman;Strasbourg;Strasbourg;principaux libraires;;;;;;;;;;;;;;;;;En trois scènes et en prose.;;
1826/07/26;59;1826;4856;231;BELLES-LETTRES;Mythologie et Fables;Français;Fablier de l'enfance et de la jeunesse, ou Choix des meilleures fables françaises, extraites de La Fontaine, Florian, Lamotte, Aubert, Boisard, Richer, Lemonnier, Dorat, Imbert, Ginguené, Dutremblay, Lebailly, Vitallis, Gosse, Arnault, Hoffmann, Jauffret, Stassart, Chabanon, Naudet. Par Eug. Balland.;"La Fontaine;Florian;Lamotte;Aubert;Boisard;Richer;Lemonnier;Dorat;Imbert;Ginguené;Dutremblay;Lebailly;Vitallis;Gosse;Arnault;Hoffmann;Jauffret;Stassart;Chabanon;Naudet";Compilation;;;Eug. Balland;6;;216;;in-18;;4 planches;4;;;;;;;;;;;;;;;Lottin-de-Saint-Germain;Paris;Paris, rue des Mathurins-Saint-Jacques, n. 22;Eug. Balland;;;;;;;;;;;;;;;;;;;
1826/07/26;59;1826;4856;231;BELLES-LETTRES;Mythologie et Fables;Français;"Fab microphtalmo; ou, L'Élévation subite.";M. Alfred Deline (nanométrophile);nanométrophile;nanométrophile;nanométrophile;nanométrophile;2;nanométrophile;64;nanométrophile;in-16;nanométrophile;un portrait;1;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;Dupont;Paris;Paris, rue Vivienne, n. 5;Delaunay;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;nanométrophile;;
1836/10/29;44;1836;4857;221;BELLES-LETTRES;Romans et Contes;Français;Voyage d'Anacharsis en Grèce, vers le milieu du 4e siècle, avant l'ère vulgaire. XIII. livraison.;J. J. Barthélemy;;;;;3;;48;;in-8°;;3 planches ou cartes;3;;1,25;;;;;;;;;;;;;Decourchant;Paris;Paris, Palais-Royal, galerie de bois, n. 250;Sanson;;;;;;;;;;;;;;;;;Sans planches. L'édition aura 30 livraisons. (V. n. 162.);;
1826/07/26;59;1826;4857;221;BELLES-LETTRES;Romans et Contes;Français;Voyage d'Anacharsis en Grèce, vers le milieu du 4e siècle avant l'ère vulgaire. XIII livraison.;J. J. Barthélemy;;;;;3;;48;;in-8°;;3 planches ou cartes;3;;1,25;;;;;;;;;;;;;Decourchant;Paris;Paris, Palais-Royal, galerie de bois, n. 250;Sanson;;;;;;;;;;;;;;;;;Prix de chaque livraison : 1-25. Sans planches : 1-0. L'édition aura 21 livraisons. (V. n. 162.);;
1826/07/26;59;1826;4858;220;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;221;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;220;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;221;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;220;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;221;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;220;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4858;221;BELLES-LETTRES;Romans et Contes;Français;Lettres de milady Juliette Catesby, suivies d'Ernestine.;Mme Riccoboni;Nom féminin;Épouse;;;4;;256;;in-32;;un frontispice gravé et une planche;;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue du Battoir, n. 20;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Voyez n. 4859.;;
1826/07/26;59;1826;4859;220;BELLES-LETTRES;Romans et Contes;Français;Œuvres choisies de Parny. Tome Ier.;Parny;;;;;1 13/16;;116;;in-32;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris, rue de Richelieu, n. 87;;;;;;;;;;;;;;;;;;L'édition formera deux volumes in-32, sur cavalier vélin satiné, avec un portrait et une vignette. Chaque volume coûtera 0-75.;;
1826/07/26;59;1826;4859;221;BELLES-LETTRES;Romans et Contes;Français;Œuvres choisies de Parny. Tome Ier.;Parny;;;;;1 13/16;;116;;in-32;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris, rue de Richelieu, n. 87;;;;;;;;;;;;;;;;;;L'édition formera deux volumes in-32, sur cavalier vélin satiné, avec un portrait et une vignette. Chaque volume coûtera 0-75.;;
1826/07/26;59;1826;4859;220;BELLES-LETTRES;Romans et Contes;Français;Oeuvres choisies de Parny. Tome Ier.;Parny;;;;;1 13/16;;116;;in-32;;;;;;;;;;;;;;;;;;Doyen;Paris;;;;;;;;;;;;;;;;;;;L'édition formera deux volumes in-32, sur cavalier vélin satiné, avec un portrait et une vignette. Chaque volume coûtera 0,75.;;
1826/07/26;59;1826;4859;221;BELLES-LETTRES;Romans et Contes;Français;Oeuvres choisies de Parny. Tome Ier.;Parny;;;;;1 13/16;;116;;in-32;;;;;;;;;;;;;;;;;;Doyen;Paris;;;;;;;;;;;;;;;;;;;L'édition formera deux volumes in-32, sur cavalier vélin satiné, avec un portrait et une vignette. Chaque volume coûtera 0,75.;;
1826/07/26;59;1826;4859;220;BELLES-LETTRES;Romans et Contes;Français;Lettres d'une Péruvienne, précédées d'une introduction à l'histoire du Pérou.;Mme de Grafigny;Nom féminin;Épouse;;;3 11/16;;236;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Prix de chaque volume : 3-0. Figures avec la lettre, sur papier de Chine : 4-0. Avant la lettre, sur papier de Chine : 5-0. Avant la lettre et eaux-fortes, sur papier de Chine : 6-0. On ne tire que 25 exemplaires d'eaux-fortes.;;
1826/07/26;59;1826;4859;221;BELLES-LETTRES;Romans et Contes;Français;Lettres d'une Péruvienne, précédées d'une introduction à l'histoire du Pérou.;Mme de Grafigny;Nom féminin;Épouse;;;3 11/16;;236;;in-32;;un frontispice gravé et une planche;2;;;;;;;;;;;;;;;Rignoux;Paris;Paris;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Prix de chaque volume : 3-0. Figures avec la lettre, sur papier de Chine : 4-0. Avant la lettre, sur papier de Chine : 5-0. Avant la lettre et eaux-fortes, sur papier de Chine : 6-0. On ne tire que 25 exemplaires d'eaux-fortes.;;
1826/07/26;59;1826;4859;220;BELLES-LETTRES;Romans et Contes;Français;Lettres d'une Péruvienne, précédées d'une introduction à l'histoire du Pérou.;Mme de Grafigny;Nom féminin;Épouse;;;3 11/16;;236;;in-32;;un frontispice gravé et une planche;2;;;;un frontispice gravé et une planche, figures avec la lettre;2.0;papier de Chine;4.0;;un frontispice gravé et une planche, avant la lettre;2.0;papier de Chine;5.0;;;Rignoux;Paris;Paris;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Ce volume, et celui qui est annoncé sous le n. 4855, forment la 6e livraison de la Collection des meilleurs romans français, en 60 volumes, dont un prospectus qui se distribue gratis donne la liste. Prix de chaque volume : 3-0. Figures avec la lettre, sur papier de Chine : 4-0. Avant la lettre, sur papier de Chine : 5-0. Avant la lettre et eaux-fortes, sur papier de Chine : 6-0. On ne tire que 25 exemplaires d'eaux-fortes.;;
1826/07/26;59;1826;4859;221;BELLES-LETTRES;Romans et Contes;Français;Lettres d'une Péruvienne, précédées d'une introduction à l'histoire du Pérou.;Mme de Grafigny;Nom féminin;Épouse;;;3 11/16;;236;;in-32;;un frontispice gravé et une planche;2;;;;un frontispice gravé et une planche, figures avec la lettre;2.0;papier de Chine;4.0;;un frontispice gravé et une planche, avant la lettre;2.0;papier de Chine;5.0;;;Rignoux;Paris;Paris;Werdet et Lequien fils;;;;;;;;;;;;;;;;;Ce volume, et celui qui est annoncé sous le n. 4855, forment la 6e livraison de la Collection des meilleurs romans français, en 60 volumes, dont un prospectus qui se distribue gratis donne la liste. Prix de chaque volume : 3-0. Figures avec la lettre, sur papier de Chine : 4-0. Avant la lettre, sur papier de Chine : 5-0. Avant la lettre et eaux-fortes, sur papier de Chine : 6-0. On ne tire que 25 exemplaires d'eaux-fortes.;;
1826/07/26;59;1826;4860;223;BELLES-LETTRES;Romans et Contes;Français;Les Anabaptistes, histoire du commencement du 16e siècle, d'après les chroniques et les documens du tems, traduite de l'allemand de C. F. Van-der-Velde.;C. F. Van-der-Velde;;;Loève Veimars;;11 1/6;;268;;in-12;;;;;;;;;;;;;;;;;;P. Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris;Ch. Gosselin;;;;;;;;;;;;;;;Le faux-titre porte: Romans historiques de Van-der-Velde, traduits, etc., par Loève Veimars. Ce volume et les trois qui sont annoncés sous les numéros 4861 et 4862 forment la première livraison de la collection (voyez n. 4817), et coûtent 12-0.;;
1826/07/26;59;1826;4860;223;BELLES-LETTRES;Romans et Contes;Français;Les Anabaptistes, histoire du commencement du 16e siècle, d'après les chroniques et les documens du tems, traduite de l'allemand de C. F. Van-der-Velde.;C. F. Van-der-Velde;;;Loève Veimars;;11 1/6;;268;;in-12;;;;;12,0;;;;;;;;;;;;;P. Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris;Ch. Gosselin;;;;;;;;;;;;;;;Le faux-titre porte: Romans historiques de van-der-Velde, traduits, etc., par Loève Veimars. Ce volume et les trois qui sont annoncés sous les numéros 4861 et 4862, forment la première livraison de la collection (voyez n. 4817) et coûtent 12-0.;;
1826/07/26;59;1826;4861;223;BELLES-LETTRES;Romans et Contes;Français;Les patriciens, histoire de la fin du XVIe siècle, d'après d'anciennes chroniques, traduite de l'allemand de C. F. Vander Velde.;C. F. Vander Velde;;;;;13 1/3;;320;;in-12;;;;;;;;;;;;;;;;;;P. Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris;Ch. Gosselin;;;;;;;;;;;;;;;Le faux-titre porte : Romans historiques, etc. (V. n. 4860.);;
1826/07/26;59;1826;4861;223;BELLES-LETTRES;Romans et Contes;Français;Les patriciens, histoire de la fin du XVIe siècle, d'après d'anciennes chroniques, traduite de l'allemand de C. F. Vander-Velde.;C. F. Vander-Velde;;;;;15 1/3;;368;;in-12;;;;;;;;;;;;;;;;;;P. Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris;Ch. Gosselin;;;;;;;;;;;;;;;Le faux-titre porte: Romans historiques, etc. (V. n. 4860.);;
1826/07/26;59;1826;4862;223;BELLES-LETTRES;Romans et Contes;Français;Arwed Gyllenstierna, histoire du commencement du XVIIIe siècle, traduite de l'allemand de C. F. Vander-Velde.;C. F. Vander-Velde;;;;;22 2/3;;544;2;in-12;;;;;;;;;;;;;;;;;;P. Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris;Gosselin;;;;;;;;;;;;;;;Le faux-titre porte: Romans historiques, etc. (V. n. 4860.);;
1826/07/26;59;1826;4862;223;BELLES-LETTRES;Romans et Contes;Français;Arwed Gyllenstierna, histoire du commencement du XVIIIe siècle, traduite de l'allemand de C. F. Vander-Velde.;C. F. Vander-Velde;;;;;22 2/3;;544;2.0;in-12;;;;;;;;;;;;;;;;;;P. Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris;Gosselin;;;;;;;;;;;;;;;Le faux-titre porte: Romans historiques, etc. (V. n. 4860.);;
1826/07/26;59;1826;4863;222;BELLES-LETTRES;Romans et Contes;Français;Le Jocrisse ministériel.;Soyé;;;;;9 1/6;;220;;in-12;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1826/07/26;59;1826;4863;222;BELLES-LETTRES;Romans et Contes;Français;Le Jocrisse ministériel.;Soyé;;;;;9 1/6;;220;;in-12;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1826/07/26;59;1826;4864;230;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. 42e, 43e et 44e livraisons.;Voltaire;"Pseudonyme;Pseudonyme";;;;10;;160;;in-8°;;;;;2,50;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins, n. 25;Verdière;Paris;Sautelet;Paris;A. Dupont;Paris;Rapilly;Paris;Bossange père;;;;;;;;;Trois cahiers in-8°, chacun de 10 demi-feuilles. Prix de chacune : 2-50. Appartenant à l'édition en deux volumes (distribués en 60 livraisons, de quinze en quinze jours), ces livraisons contiennent la suite de Politique et Législation, la Physique, et une partie de la Philosophie.;;
1826/07/26;59;1826;4864;230;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. 42e, 43e et 44e livraisons.;Voltaire;Pseudonyme;;;;30;;480;;in-8°;;;;;2,50;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins, n. 25;Verdière;Paris;Sautelet;Paris;A. Dupont;Paris;Rapilly;Paris;Bossange père;;;;;;;;;Prix de chacune: 2-50. Appartenant à l'édition en deux volumes (distribués en 60 livraisons, de quinze en quinze jours), ces livraisons contiennent la suite de Politique et Législation, la Physique, et une partie de la Philosophie.;;
1826/07/26;59;1826;4865;229;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de M. le vicomte de Châteaubriand, pair de France, membre de l'académie française. Tomes XI et XXI.;M. le vicomte de Châteaubriand, pair de France, membre de l'académie française;;"Noblesse;Contexte géographique;Sociétés savantes";;;54 3/4;;876;2;in-8°;;;;papier ordinaire;15,0;;;;grand-raisin vélin superfin;40,0;1;;;peau de vélin;400,0;;;Fain;Paris;Paris, Palais-Royal, galerie de bois;Ladvocat;;;;;;;;;;;;;;;;;"Prix de chaque volume : Papier ordinaire : 15-0 ; grand-raisin vélin superfin : 40-0 ; peau de vélin : 400-0. Un exemplaire, sur peau de vélin, est à vendre. C'est la seconde livraison de l'édition, qui aura de 25 à 27 volumes. Le tome XI contient le tome premier du Génie du christianisme, avec une préface nouvelle en 12 pages; le tome XXI contient, sous le titre de Mélanges littéraires, des articles de l'auteur, extraits du Mercure.";;
1826/07/26;59;1826;4865;229;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de M. le vicomte de Châteaubriand, pair de France, membre de l'académie française. Tomes XI et XXI.;M. le vicomte de Châteaubriand, pair de France, membre de l'académie française;;"Noblesse;Contexte géographique;Sociétés savantes";;;54 3/4;;876;2.0;in-8°;;;;papier ordinaire;15,0;;;;grand-raisin vélin superfin;40,0;;;;peau de vélin;400,0;;;Fain;Paris;Paris, Palais-Royal, galerie de bois;Ladvocat;;;;;;;;;;;;;;;;;"Un exemplaire, sur peau de vélin, est à vendre. Prix de chaque volume : 400-0. C'est la seconde livraison de l'édition, qui aura de 25 à 27 volumes. Le tome XI contient le tome premier du Génie du christianisme, avec une préface nouvelle en 12 pages; le tome XXI contient, sous le titre de Mélanges littéraires, des articles de l'auteur, extraits du Mercure.";;
1826/07/26;59;1826;4869;229;BELLES-LETTRES;Polygraphes;Français;Oeuvres de Lacepède, avec la synonymie des auteurs modernes les plus célèbres. Nouvelle édition, dirigée par M. Desmarest. Planches. Première livraison.;Lacepède;;;;;0 1/8;;2;;in-8°;;20 planches;20;;;;;;;;;;;;;;;F. Didot;Paris;Paris, quai des Augustins, n. 19;Ladrange;Paris;Verdière;;;;;;;;;;;;;;;"L'édition des Oeuvres de Lacepède formera 10 volumes in-8° de texte et 9 livraisons de figures, chacune de 18 à 20 planches. On promet par mois un volume de texte et un cahier de planches. Chaque volume coûtera, papier fin des Vosges : 5-50 ; satiné : 6 ; papier vélin : 20-0. Le prix du volume de texte et des planches est de 15-0.";;
1826/07/26;59;1826;4869;229;BELLES-LETTRES;Polygraphes;Français;Œuvres de Lacepède, avec la synonymie des auteurs modernes les plus célèbres. Nouvelle édition, dirigée par M. Desmarest. Planches. Première livraison.;Lacepède;;;;M. Desmarest;0 1/8;;2;;in-8°;;vingt planches;20;;;;;;;;;;;;;;;F. Didot;Paris;Paris, quai des Augustins, n. 19;Ladrange;Paris;Verdière;;;;;;;;;;;;;;;"L'édition des Oeuvres de Lacepède formera 10 volumes in-8° de texte et 5 livraisons de figures, chacune de 18 à 20 planches. On promet par mois un volume de texte et un cahier de planches. Chaque volume coûtera, papier fin des Vosges : 5-50 ; satiné : 6-0 ; papier grand luxe : 20-0. Chaque livraison de figures coûtera, papier fin des Vosges : 3-0 ; satiné : 8-0 ; papier grand luxe : 15-0.";;
1826/07/29;60;1826;4900;199;BELLES-LETTRES;Introduction;Français;Répertoire de la littérature ancienne et moderne, contenant : 1° le Lycée de Laharpe, les Élémens de littérature de Marmontel, un choix d'articles littéraires de Rollin, Voltaire, Batteux, etc. 2° des notices biographiques sur les principaux auteurs anciens et modernes, avec des jugemens par nos meilleurs critiques, tels que d'Alembert, Batteux, etc., etc. 3° des morceaux choisis avec des notes. Tome XX (Montesquieu).;"Laharpe;Marmontel;Rollin;Voltaire;Batteux;etc.";Compilation;;;;30 1/4;;484;;in-8°;;;;;6,50;;;;;;;;;;;;;Pochard;Paris;Paris, rue de Richelieu, n. 87;Castel de Courval;Paris;Boulland et compagnie;;;;;;;;;;;;;;;Plus une feuille de cartons pour les tomes 1, 7, 9, 16. (1825.);;
1826/07/29;60;1826;4900;199;BELLES-LETTRES;Introduction;Français;Répertoire de la littérature ancienne et moderne, contenant : 1° le Lycée de Laharpe, les Élémens de littérature de Marmontel, un choix d'articles littéraires de Rollin, Voltaire, Batteux, etc. 2° des notices biographiques sur les principaux auteurs anciens et modernes, avec des jugemenz par nos meilleurs critiques, tels que d'Alembert, Batteux, etc., etc. 3° des morceaux choisis avec des notes. Tome XX (Montesquieu).;Montesquieu;;;;;30 1/4;;484;;in-8°;;;;;6,50;;;;;;;;;;;;;Pochard;Paris;Paris, rue de Richelieu, n. 87;Castel de Courval;Paris;Boulland et compagnie;;;;;;;;;;;;;;;Plus une feuille de cartons pour les tomes 1, 7, 9, 16.;;
1826/07/29;60;1826;4901;229;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de La Fontaine. VII et VIII livraisons.;La Fontaine;;;;H. Balzac;34;;544;;in-8°;;vignettes;;;2,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Marais, Faubourg-Saint-Germain, n. 17;H. Balzac;Paris;Sautelet;;;;;;;;;;;;;;;Prix de chaque livraison : 2-50. L'ouvrage complet en un seul volume in-8° : 20-0. Les six premières livraisons ont été annoncées chez M. Urbain-Canel et MM. Baudouin frères. La notice sur La Fontaine est signée H. Balzac.;;
1826/07/29;60;1826;4901;229;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de La Fontaine. VII et VIII livraisons.;La Fontaine;;;;H. Balzac;34;;544;;in-8°;;vignettes;;;2,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Marais, Faubourg-Saint-Germain, n. 17;H. Balzac;Paris;Sautelet;;;;;;;;;;;;;;;Prix de chaque livraison : 2-50. L'ouvrage complet en un seul volume in-8° : 20-0. Les six premières livraisons ont été annoncées chez M. Urbain-Canel et MM. Baudouin frères. La notice sur La Fontaine est signée H. Balzac.;;
1826/07/29;60;1826;4902;206;BELLES-LETTRES;Poétique et Poésie;Français;La Villéliaide, ou la Prise du château Rivoli. Poëme héroïcomique, en cinq chants. Troisième et quatrième éditions (ou tirages).;"Méry;Barthelemy, auteurs des Sidiennes, des Jésuites, épître au président Séguier, etc., etc.";Collectif;Métiers du livre;;;5 1/4;;84;;in-8°;;;;;2,50;;;;;;;;;;;;;Barthelemy;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;Prix de chaque édition: 2-50.;;
1826/07/29;60;1826;4902;206;BELLES-LETTRES;Poétique et Poésie;Français;La Villéliaade, ou la Prise du château Rivoli. Poëme héroïcomique, en cinq chants. Troisième et quatrième éditions (ou tirages).;"Méry;Barthelemy, auteurs des Sidiennes, des Jésuites, épître au président Séguier, etc., etc.";Collectif;Métiers du livre;;;5 1/4;;84;;in-8°;;;;;2,50;;;;;;;;;;;;;Barthelemy;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;Prix de chaque édition : 2-50.;;
1826/07/29;60;1826;4903;205;BELLES-LETTRES;Poétique et Poésie;Français;La révocation de l'édit de Nantes. Poëme héroïque. Dédié au Roi.;M. Lenoble, procureur-général au parlement de Metz;;"Justice;Contexte géographique";;;1;;64;;in-32;;;;;0,50;;;;;;;;;;;;;Selligue;Paris;Paris, galerie Vivienne, n. 20;Touquet;;;;;;;;;;;;;;;;;Y compris un prospectus (nouveau) en 4 pages de la Bibliothèque populaire.;;
1826/07/29;60;1826;4903;205;BELLES-LETTRES;Poétique et Poésie;Français;La révocation de l'édit de Nantes. Poëme héroïque. Dédié au Roi.;M. Lenoble, procureur-général au parlement de Metz;;Justice;;;1;;64;;in-32;;;;;0,50;;;;;;;;;;;;;Selligue;Paris;Paris, galerie Vivienne, n. 20;Touquet;;;;;;;;;;;;;;;;;Y compris un prospectus (nouveau) en 4 pages de la Bibliothèque populaire.;;
1826/07/29;60;1826;4904;211;BELLES-LETTRES;Poétique et Poésie;Français;F-dessous: Chanteyrique sur la Grèce.;Fabvier;;;;;0 1/2;;32;;in-32;;;;;0,25;;;;;;;;;;;;;Selligue;Paris;Paris, galerie Vivienne, n. 20;Touquet et compagnie;;;;;;;;;;;;;;;;;Y compris deux prospectus de la Bibliothèque populaire, chacun d'un seizième de feuille. Au profit des Grecs.;;
1836/10/01;40;1836;4904;208;BELLES-LETTRES;Poétique et Poésie;Français;Fabvier: Chantlyrique sur la Grèce.;Fabvier;;;;;0 1/2;;32;;in-32;;;;;0,25;;;;;;;;;;;;;Selligue;Paris;Paris, galerie Vivienne, n. 20;Touquet et compagnie;;;;;;;;;;;;;;;;;Y compris deux prospectus de la Bibliothèque populaire, chacun d'un seizième de feuille. Au profit des Grecs.;;
1826/07/29;60;1826;4905;211;BELLES-LETTRES;Poétique et Poésie;Français;Siège de Missolonghi. Dédié à M. Andrieux, de l'Académie française.;M. A. P....., étudiant en droit;Anonyme;"Justice;Enseignement";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Lefebvre;Paris;Paris, Palais-Royal, galerie de bois;Ponthieu;;;;;;;;;;;;;;;;;Au profit des Grecs.;;
1826/07/29;60;1826;4905;211;BELLES-LETTRES;Poétique et Poésie;Français;Siège de Missolonghi. Dédié à M. Andrieux, de l'Académie française.;M. A P......, étudiant en droit;Anonyme masculin;"Justice;Enseignement";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Lefebvre;Paris;Paris, Palais-Royal, galerie de bois;Ponthieu;;;;;;;;;;;;;;;;;Au profit des Grecs.;;
