Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1822;34;1822/08/24;3904;206;BELLES-LETTRES;Romans et Contes;Français;Le revenant de la Guadeloupe, ou Mémoires du marquis de Berville, rédigés et publiés par L. R..., et suivis de notes et anecdotes historiques.;L. R…;Anonyme;;;;6;;216;2;In-18;;2 planches;2;;1,0;;;;;;;;;;;;;Lefebvre;Paris;Paris;Locard et Davi;;;;;;;;;;;;;;;;;;;
1822;34;1822/08/24;3908;189;BELLES-LETTRES;Poétique et Poésie;Français;La restauration des lettres et des arts sous François Ier, poème envoyé à l'Académie française par M. C. J. Léonard.;M. C. J. Léonard;;;;;1;;16;;In-8°;;;;;;;;;;;;;;;;;;Belin;Paris;Paris;Delaunay;;;;;;;;;;;;;;;;;;;
1822;34;1822/08/24;3909;211;BELLES-LETTRES;Polygraphes;Français;Voltaire. (XLIX.) Mélanges littéraires, tome II. Edition Touquet.;Voltaire;Pseudonyme;;;;18 2/3;;448;;In-12;;;;;;;;;;;;;;;;;;Laurens aîné;Paris;Paris;Touquet;;;;;;;;;;;;;;;;;Ce volume est le LXIle dans l'ordre de publication. Il est daté du 22 août 1822.;;
1822;34;1822/08/24;3912;208;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;"Dictionnaire historique, politique, moral, philosophique, littéraire, administratif, judiciaire, commercial, etc., etc.; contenant, sous chaque mot, et suivant une méthode nouvelle, les principaux traits historiques, faits, notions, anecdotes et citations qui s'y rattachent, et qui ont été puisés, non-seulement dans l'histoire des siècles passés, mais encore dans celle des trente dernières années, ainsi que dans la vie des hommes qui ont joué les rôles les plus importans. Par M. Courtin, ancien magistrat, avocat près la cour royale de Paris, et par une Société de gens de lettres. Prospectus.";;Anonyme;;;;0 1/2;;8;;In-8°;;;;;;;;;;;;;;;;;;Fain;Paris;Paris;Louis Colas;;;;;;;;;;;;;;;;;"Cet ouvrage ne peut se renfermer en moins de vingt volumes. L'éditeur s'engage formellement à ne pas aller au delà de vingt-quatre. Au dessus de ce nombre, les volumes seront livrés gratis à MM. les souscripteurs. Chaque volume contiendra de 34 à 36 feuilles (550 à 580 pages environ), imprimées sur carré fin, en caractères neufs de philosophie. Le premier volume est promis pour le 1er janvier prochain ; les suivans seront publiés de six semaines en six semaines, au plus tard. Le prix de chaque volume est fixé à 7 fr. pour les personnes qui auront souscrit avant le 1er novembre prochain ; passé cette époque, on paiera chaque volume 8 fr.";;
1822;34;1822/08/24;3914;206;BELLES-LETTRES;Romans et Contes;Français;"Les mille et une nuits, contes arabes, traduits en français par Galland. Nouvelle édition, revue sur les textes originaux, accompagnée de notes, avec les continuations, et plusieurs contes, traduits pour la première fois du persan, du turc et de l'arabe, etc.; par M. Edouard Gauttier. Prospectus.";;Anonyme;;;;0 1/4;;4;;In-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris, boulevart Montmartre, n. 23 et rue Montmartre, n. 121;chez l'éditeur;Paris;André;Paris;Painparré;Paris;Baudouin frères;Paris;Treuttel et Würtz;Paris;Arthus-Bertrand;;;;;;;"Cette édition formera six volumes in-8°. Chaque volume paraîtra séparément de mois en mois, à partir de la fin de juillet courant. Prix du volume, pour les souscripteurs, papier fin, 6 fr. ; papier satiné, 6 fr. 50 c. ; papier vélin, 12 fr. Une collection de dix-huit belles gravures, traduites des dix-huit vignettes de Heath, sera jointe à l'ouvrage et paraîtra à la suite du texte en deux livraisons, chacune du prix de 6 fr. ; et 9 fr. les épreuves avant la lettre, tirées seulement pour le papier vélin. La souscription sera fermée le 1er septembre prochain.";;
1822;34;1822/08/24;3923;206;BELLES-LETTRES;Romans et Contes;Français;Waverley, ou l'Ecosse il y a soixante ans. Traduit de l'anglais, par Joseph Martin;sir Walter Scott;;;Joseph Martin;;44 1/2;;1068;4;In-12;;;;;;;;;;;;;;;;;;Cosson;Paris;Paris;Gosselin;Paris;Ladvocat;;;;;;;;;;;;;;;;;
1822;34;1822/08/24;3924;205;BELLES-LETTRES;Romans et Contes;Français;Roche-Blanche, ou les chasseurs des Pyrénées, traduit de l'anglais, par Mme Collet, auteur de la traduction des Trois nouvelles d'Israëli, etc.;miss Maria Porter;Nom féminin;"Célibataire;Épouse;Métiers du livre";Mme Collet, auteur de la traduction des Trois nouvelles d'Israëli;;62 2/3;;1504;5;In-12;;;;;12;;;;;;;;;;;;;David;Paris;Paris;Eymery;;;;;;;;;;;;;;;;;;;
1822;34;1822/08/24;3926;209;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;Esprit de l'Encyclopédie, ou recueil des articles les plus curieux et les plus intéressans de l'Encyclopédie en ce qui concerne l'histoire, la morale, la littérature et la philosophie : réunis et mis en ordre par M. Hennequin. Nouvelle édition, augmentée d'un grand nombre d'articles qui ne se trouvent point dans les éditions précédentes. Tomes Xe et XI (JU-ORA);;Compilation;;;M. Hennequin;58;;928;2;In-8°;;;;;5,0;;;;satiné;5,5;;;;;;;;Lanoë;Paris;Paris;Verdière;;;;;;;;;;;;;;;;;Prix de chaque volume 5-0 Satiné 5-50;;
1822;34;1822/08/24;3928;211;BELLES-LETTRES;Polygraphes;Français;"Oeuvres complètes de Rollin. Nouvelle édition, accompagnée d'observations et d'éclaircissemens historiques ; par M. Letronne, membre de l'Institut. Tomes VIII et IX";Rollin;;Sociétés savantes;;M. Letronne, membre de l'Institut;62 1/4;;996;2;In-8°;;;;;6,0;;;;;;;;;;;;;Firmin Didot;Paris;Paris;Firmin Didot;;;;;;;;;;;;;;;;;Prix de chaque volume 6-0;;
1822;34;1822/08/24;3930;208;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;Quelques louanges et représentations amicales adressées à M. Crivelli, avocat à la cour royale de Nismes, à l'occasion de son Mémoire imprimé et publié, ayant pour titre : Quelques pages pour servir à l'histoire de la Faculté de droit de Toulouse, ou Récit impartial de ce qui a précédé, accompagné et suivi le concours ouvert dans cette ville le 1er mai 1822;M. Rigal, avocat à la cour royale de Toulouse, l'un des concurrens et compétiteur de M. Crivelli;;"Justice;Contexte géographique";;;1 3/4;;28;;In-8°;;;;;;;;;;;;;;;;;;J. M. Corne;Toulouse;;;;;;;;;;;;;;;;;;;La brochure intitulée : Quelques pages, etc., n'est point encore parvenue dans les bureaux de la librairie.;;
1822;34;1822/08/24;3931;210;BELLES-LETTRES;Polygraphes;Latin;Titus Livius Patavinus ad codices parisinos recensitus cum varietate lectionum et selectis commentariis : item supplementa J. Freinshemii curante N. E. Lemaire. Volumen secundum;Tite Live (Titus Livus Patavinus);;Contexte géographique;;"N. E. Lemaire;J. Freinsheim";33;;528;;In-8°;;;;;10;;;;papier vélin;20;;;;;;;;Firmin Didot;Paris;Paris, boulevart Italien, n. 22, en face des bains Chinois;N. E. Lemaire, éditeur;Paris;Barrois aîné;Paris;Debure frères;Paris;P. Didot aîné;Paris;F. Didot;Paris;Treuttel et Würtz;Paris;A. Renouard;Paris;Bossange père;Paris;Brunot-Labbe;"Le faux-titre porte : Bibliotheca classica latina, sive Collectio auctorum classicorum latinorum. cum notis et indicibus. Ce volume est le XXVIIe de la collection ; il forme, avec le ler de Quinte-Curce (voy. ci-après n. 3932), la quatorzième livraison, et contient les livres IV à VIII, avec notes au bas du texte. La Collection se compose de : Catulle, César, Cicéron, Claudien, Cornelius Nepos, Florus, Horace, Justin, Juvénal, Lucain, Martial, Ovide, Perse, Phèdre, Plaute, Pline l'ancien, Pline le jeune, Properce, Quinte-Curce, Quintilien, Salluste, Sénèque, Silius Italicus, Stace, Suétone, Tacite, Térence, Tibulle, Tite-Live, Valère-Maxime, Valerius-Flaccus, Velleius-Paterculus, Virgile, et Poeta latini minores ; en tout, trente-quatre ouvrages. Le prix de chaque volume grand in-8°, en papier in satiné, est de 6 francs quand il est au-dessous de 400 pages ; de 10 francs quand il ne passe pas 34 feuilles d'impression, c'est-à-dire de 544 pages : de 12 francs 50 cent., quand il monte depuis 35 jusqu'à 40 feuilles d'impression inclusivement, et de 15 fr., quand il s'élève au-delà de 40 feuilles, c'est-à-dire de 640 pages, quel que soit le nombre auquel l'abondance des matières puisse le porter. Le prix du volume en papier vélin était double, suivant l'usage. Les exemplaires en sont épuisés. Les portraits authentiques des auteurs, les tableaux topographiques des camps, des généalogies, etc., sont donnés gratuitement aux souscripteurs ; mais les cartes géographiques, les gravures et les figures, en petit nombre, qui sont jugées nécessaires à la perfection de l'ouvrage, sont payées à part, et à un prix modéré. En souscrivant, on paie d'avance 10 francs imputables sur la dernière livraison, et on retire tous les ouvrages qui ont paru. On n'admet point de souscriptions pour des ouvrages séparés.";Manquent, faute de place, les libraires suivants : Mongie aîné, A. Eymery, Dondey-Dupré, H. Verdière, N. Pichard, Arthus Bertrand (tous à Paris) (JBM).;
1822;34;1822/08/24;3932;210;BELLES-LETTRES;Polygraphes;Latin;Q. Curtius Rufus ad codices parisinos recensitas cum varietate lectionum, supplementis Jo. Freinshemii et selectis Schmiederi variorumque commentariis, quibus notas excursus mappasque et indices addidit N. E. Lemaire, professor latinæ poescos in Academia parisiensi. Volumen primum.;Quinte-Curce;;"Contexte géographique;Enseignement";;"Jo. Freinshemius;Schmieder;N. E. Lemaire, professor latinæ poescos in Academia parisiensi";31 1/4;;500;;In-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;Paris;N. E. Lemaire, éditeur;;;;;;;;;;;;;;;;;"Le faux-titre porte : Bibliotheca classica latina, sive Collectio auctorum classicorum latinorum, cum notis et indicibus. Ce volume est le XXVIIIe de la collection. Il forme, avec le second de Tite-Live (voyez n. 3931), la quatorzième livraison. Il contient : 1° Præfatio. Cette préface, de 56 pages, est signée N. E. L. 2° Les deux livres supplémentaires de Freinshemius. 3° Les livres III, IV et V de Quinte-Curce, avec notes au bas des pages. Il y a trois Excursus à la suite du troisième livre; trois (dont un en trois sections ) à la suite du quatrième, et deux à la suite du cinquième. Pour les détails sur la collection et son prix, voy. ci-dessus n. 3931, et aussi page 420.";"Après Lemaire, éditeur : ""etc. (voy. n. 3931)"".";
1822;34;1822/08/24;3936;186;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";Nouvelle traduction de l'Art poétique d'Horace, avec le texte latin en regard, et des notes en commentaire, suivie des morceaux les plus importans de la Poétique d'Aristote;"Horace;Aristote";Anonyme;;M***;M***;4;;96;;In-12;;;;;1,50;;;;;;;;;;;;;Dufey;Pontoise;Paris;les libraires qui vendent des livres classiques;;;;;;;;;;;;;;;;;;;
1822;34;1822/08/24;3938;200;BELLES-LETTRES;Théâtre;Anglais;The School for Scandal. A Comedy, by R. B. Sheridan, esq. As it is acted at the theatre royal Drury-Lane;R. B. Sheridan, esq.;;Noblesse;;;3;;108;;In-18;;;;;;;;;;;;;;;;;;Smith;Paris;Paris;Baudry;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3944;210;BELLES-LETTRES;Polygraphes;Français;Relation sur le quiétisme, suivie d'un choix de lettres, des maximes et réflexions sur la comédie, et du discours à l'Académie française;Bossuet;;;;;30 1/8;;482;;In-8°;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris;Delestre Boulage;;;;;;;;;;;;;;;;;Le faux-titre porte : Œuvres choisies de Bossuet, tome IX.;;
1822;35;1822/08/31;3945;210;BELLES-LETTRES;Polygraphes;Français;Introduction à la philosophie, ou de la connaissance de Dieu et de soi-même, suivi du Traité du libre arbitre;Bossuet, évêque de Meaux;;"Religion;Contexte géographique";;;30 3/8;;486;;In-8°;;;;;;;;;;;;;;;;;;P. Didot aîné;Paris;Paris;Delestre Boulage;;;;;;;;;;;;;;;;;Le faux-titre porte : Œuvres choisies de Bossuet, tome VIII.;;
1822;35;1822/08/31;3947;210;BELLES-LETTRES;Polygraphes;Français;Œuvres de Denis Diderot, tomes IX, XIII et XIV;Denis Diderot;;;;;103;;1648;3;In-8°;;;;;6;;;;satiné;6,5;;;;grand raisin vélin;18;;;Belin;Paris;Paris;J. L. G. Brière;;;;;;;;;;;;;;;;;"Ce sont les tomes VII, VIII et IX dans l'ordre de publication. Le tome IX est le IIe des Salons; les tomes XIII et XIV sont les tomes I et II du Dictionnaire encyclopédique (A-CYR.)";Prix pour les souscripteurs.;
1822;35;1822/08/31;3948;211;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. Tome VII. Siècle de Louis XIV. Tome II;Voltaire;Pseudonyme;;;;27 1/2;;440;;In-8°;;;;;2,75;;;;;;;;;;;;;Mme Jeunehomme Cremière;Paris;Paris;J. Esneaux;;;;;;;;;;;;;;;;;C'est le quinzième volume dans l'ordre de publication.;;
1822;35;1822/08/31;3950;"210;185";BELLES-LETTRES;"Polygraphes;Rhétorique et Eloquence";Français;Oraisons funèbres;Bossuet, évêque de Meaux;;"Religion;Contexte géographique";;;13 7/9;;496;2;in-18;;;;;;;;;;;;;;;;;;Demonville;Paris;Paris;Menard et Desenne fils;;;;;;;;;;;;;;;;;Les faux-titres portent : Bibliothèque française. Ces deux volumes en forment, avec le n.3951, la cinquante-deuxième livraison. Pour les prix, voy. ci-devant n. 1253.;;
1822;35;1822/08/31;3951;"210;187";BELLES-LETTRES;"Polygraphes;Poétique et Poésie";Français;Œuvres choisies de Bernard;Bernard;;;;;8 1/3;;300;;In-18;;un portrait;1;;;;;;;;;;;;;;;Chaigneau jeune;Paris;Paris;Menard et Desenne fils;;;;;;;;;;;;;;;;;(1821.) Le faux-titre porte : Bibliothèque française. Ce volume, avec le n. 3950, forme la cinquante-deuxième livraison. Pour les prix, voy ci-devant n. 1253.;;
1822;35;1822/08/31;3953;195;BELLES-LETTRES;Théâtre;Français;Œuvres choisies de Pierre Corneille. Tome III;Pierre Corneille;;;;;29;;464;;In-8°;;;;;5;;;;papier fin d'Annonay;7;;;;papier vélin satiné;11;;;F. Didot;Paris;Paris;Lheureux;;;;;;;;;;;;;;;;;C'est la seconde livraison. V. Nos 1953 et 2862.;;
1822;35;1822/08/31;3954;211;BELLES-LETTRES;Polygraphes;Français;Œuvres de J.-J. Rousseau. Tome XVIII. (Correspondance. Tome II);J.-J. Rousseau;;;;;31;;496;;In-8°;;;;;;;;;;;;;;;;;;Didot aîné;Paris;Paris;E. A. Lequien;;;;;;;;;;;;;;;;;"C'est le XVIe volume dans l'ordre de publication; il contient la Correspondance du 18 janvier 1761 au 26 août 1764.";;
1822;35;1822/08/31;3955;197;BELLES-LETTRES;Théâtre;Français;"Nadir et Selim, ou les deux Artistes, opéra comique en trois actes; paroles de M. Justin-Gensoul, musique de M. Romagnesi. Représenté pour la première fois sur le théâtre de l'Opéra-Comique, le 27 juillet 1822";M. Justin-Gensoul;;;;M. Romagnesi;4;;64;;In-8°;;;;;2,10;;;;;;;;;;;;;Everat;Paris;Paris;Mme Huet;Paris;Barba;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3956;198;BELLES-LETTRES;Théâtre;Français;Les Blouses, ou la Soirée à la mode, comédie-vaudeville en un acte. Représentée sur le théâtre des Variétés, le 20 juillet 1822. Deuxième édition;"M. Dartois;M. Gabriel";"Collectif;Pseudonyme masculin";;;;2;;32;;In-8°;;;;;1,50;;;;;;;;;;;;;Hocquet;Paris;Paris;Barba;;;;;;;;;;;;;;;;;La première édition, voy. n. 3595, porte les noms de MM. Gabriel et Armand.;;
1822;35;1822/08/31;3957;196;BELLES-LETTRES;Théâtre;Français;Une visite aux Invalides, à propos mêlé de couplets, à l'occasion de la Saint-Louis, représenté sur le second Théâtre-Français, le 24 août 1822.;"M. Gentil;M. Fulgence;M. P. Ledoux;M. Ramond";"Collectif;Pseudonyme masculin";;;;1 1/2;;24;;in-8 °;;;;;1,5;;;;;;;;;;;;;Hocquet;Paris;Paris;Mme Huet;Paris;Martinet;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3958;200;BELLES-LETTRES;Théâtre;Français;Le Nègre comme il y en a peu, vaudeville en deux actes;Mme Rouxel, née Anthony;Nom féminin;"Épouse;Liens familiaux";;;2 1/2;;40;;In-8°;;;;;;;;;;;;;;;;;;Gaude;Nismes;;;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3959;200;BELLES-LETTRES;Théâtre;Français;Les Ultra-Plaideurs, ou les Journalistes. Quelques scènes en vers. Deuxième édition;J. M.....;Anonyme;;;;1 1/2;;24;;In-8°;;;;;1,50;;;;;;;;;;;;;Goetschy;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3960;195;BELLES-LETTRES;Théâtre;Français;"Annuaire dramatique seul autorisé, contenant les noms et demeures des professeurs de l'école royale de musique et de déclamation; les noms de toutes les personnes attachées aux théâtres de Paris; les demeures, les répertoires, les débuts et la nécrologie; avec les changemens dans la location et les prix du bureau. Dix-septième et dix-huitième années";;Anonyme;;;;6 1/2;;416;;In-32;;;;;2,0;;;;;;;;;;;;;Ballard;Paris;Paris;Lelong;Paris;Delaunay;;;;;;;;;;;;;;;C'est le dix-septième volume de la collection.;;
1822;35;1822/08/31;3966;209;BELLES-LETTRES;Philologie, Mélanges, Critique, etc.;Français;La Colonne de la place Vendôme bourbonisée, suivie de quelques pensées sur l'éloquent ouvrage de M. de Châteaubriant (sic), contenant la noble et héroïque vie de l'immortel duc de Berry, et de quelques mélanges en prose et en vers;Auguste Hus;;;;;0 1/4;;4;;In-8°;;;;;0,25;;;;;;;;;;;;;Rougeron;Paris;Paris, vis-à-vis le passage du Panorama;le libraire vis-à-vis le passage du Panorama;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3987;202;BELLES-LETTRES;Romans et Contes;Français;Amicie de Reineval;Mme Victorine Maugirard, auteur de Clotilde, reine de France, etc.;Nom féminin;"Métiers du livre;Épouse";;;38;;912;4;in-12;;;;;;;;;;;;;;;;;;d'Hautel;Paris;Paris;G. C. Hubert;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3988;191;BELLES-LETTRES;Poétique et Poésie;Français;"Épitre à mon fils, sur le commerce; dédiée à MM. les élèves de l'école spéciale de commerce";M. G. P. Legret, directeur honoraire et créateur de cet établissement;;"Enseignement;Commerce";;;1 1/2;;24;;In-8°;;;;;;;;;;;;;;;;;;Dndey-Dupré;Paris;Paris;Al. Johanneau;;;;;;;;;;;;;;;;;C'est peut-être une seconde édition du n. 3698 de 1821.;;
1822;35;1822/08/31;3989;194;BELLES-LETTRES;Poétique et Poésie;Français;Le chant de l'amitié, épithalame pour le mariage de mon honorable élève, M. Léon Javal, fils de M. Javal aîné, banquier, avec Mlle Caroline Halphen, fille de M. S. Halphen, membre laïque du consistoire israélite de Paris, célébrée le 21 août 1821;D. Drach;;;;;1;;16;;In-8°;;;;;;;;;;;;;;;;;;Setier;Paris;;;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3990;189;BELLES-LETTRES;Poétique et Poésie;Français;Vers à M. Delavau, préfet de police, et à M. Bonneau, inspecteur général des prisons, à l'occasion de la Saint-Louis;Gilbert;;;;;0 1/2;;8;;In-8°;;;;;;;;;;;;;;;;;;Didot l'aîné;Paris;;;;;;;;;;;;;;;;;;;Signé : Gilbert;;
1822;35;1822/08/31;3991;190;BELLES-LETTRES;Poétique et Poésie;Français;Le Bouquet du Roi, chansons chantées aux Champs-Elysées, le 25 août 1822, jour de la fête de S. M., et de l'inauguration de la statue de Louis XIV;;Anonyme;;;;2 1/3;;56;;In-12;;;;;;;;;;;;;;;;;;Ballard;Paris;;;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3992;190;BELLES-LETTRES;Poétique et Poésie;Français;Le Dévouement des médecins français et des sœurs de Sainte-Camille, dans la peste de Barcelonne. Pièce mentionnée dans la séance de l'Académie française du 24 août 1822;Mlle Delphine Gay;Nom féminin;Célibataire;;;1;;16;;In-8°;;;;;0,75;;;;;;;;;;;;;Huzard-Courcier;Paris;Paris;Ambroise Tardieu;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3993;190;BELLES-LETTRES;Poétique et Poésie;Français;Le Dévouement des médecins français. Poëme qui a obtenu une mention honorable à la séance publique de l'Académie française, le 24 août 1822;A. Bignan;;;;;1;;16;;In-8°;;;;;;;;;;;;;;;;;;Guiraudet;Paris;Paris;Hubert;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;3994;190;BELLES-LETTRES;Poétique et Poésie;Français;Ronde populaire (et autres chansons) à l'occasion de la Saint-Louis;;Anonyme;;;;2;;48;;In-12;;;;;;;;;;;;;;;;;;Boucher;Paris;;;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;4004;204;BELLES-LETTRES;Romans et Contes;Français;"La Belle Soeur ou la famille de Sternbourg, d'Auguste Lafontaine; traduit de l'allemand par L. de Bilderbeck jeune, traducteur du Revenant et des douze Vierges";Auguste Lafontaine;;Métiers du livre;L. de Bilderbeck jeune, traducteur du Revenant et des douze Vierges;;51 1/3;;1232;4;In-12;;;;;11,00;;;;;;;;;;;;;David;Paris;Paris;Alexis Eymery;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;4006;190;BELLES-LETTRES;Poétique et Poésie;Français;Huitième Banquet. Couplets chantés au banquet de MM. les officiers, sous-officiers et grenadiers du 4ème bataillon de la cinquième légion, le 26 août 1822, présidé par M. Victor le Loutre, leur capitaine commandant, chevalier de la Légion-d'Honneur, à l'occasion de la fête du Roi;;Anonyme;;;;0 1/2;;8;;In-8°;;;;;;;;;;;;;;;;;;Boucher;Paris;;;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;4007;207;BELLES-LETTRES;Mythologie et Fables;Français;Le Sultan et le vase d'Argile, apologue oriental;E. Héreau;;;;;0 1/4;;4;;In-8°;;;;;;;;;;;;;;;;;;Debusscher;;;;;;;;;;;;;;;;;;;;Signé : E. Héreau. Extrait de la Psyché, n. 18 du 5 mai 1822.;;
1822;35;1822/08/31;4008;203;BELLES-LETTRES;Romans et Contes;Français;Amalia, ou Lettres d'une Espagnole, publiées par A. de G.;A. de G.;Anonyme;;;;5 1/2;;198;;In-18;;;;;;;;;;;;;;;;;;Bailleul;Paris;Paris;Renard;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;4009;203;BELLES-LETTRES;Romans et Contes;Français;Nadir, lettres orientales;;Anonyme;;;;12 1/2;;300;;In-12;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris;Ladvocat;;;;;;;;;;;;;;;;;;;
1822;35;1822/08/31;4012;192;BELLES-LETTRES;Poétique et Poésie;Français;Ode sur la révolution d'Espagne;M. Alphonse Gardes, garde-du-corps du Roi;;Armée et maintien de l'ordre;;;0 1/2;;8;;In-8°;100;;;;;;;;;;;;;;;;;Egron;Paris;;;;;;;;;;;;;;;;;;;Tiré à 100;;
1822;35;1822/08/31;4018;186;BELLES-LETTRES;Poétique et Poésie;"Latin;Français";Barcinonis, Gallorum devotiones medicæ : carmen;Abel;;;;;0 3/4;;12;;In-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;;;;;;;;;;;;;;;;;;;Signé : Abel. On trouve à la suite une traduction française en prose.;;
1822;35;1822/08/31;4021;202;BELLES-LETTRES;Romans et Contes;Espagnol;"Isabel, ò los desterrados de Siberia. Novela escrita en frances por madama Cottin ; y traducida al castellano";madama Cottin;Nom féminin;Épouse;;;5 1/2;;198;;In-18;;;;;2,5;;;;;;;;;;;;;Smith;Paris;Paris, quai Pelletier, n. 20;;;;;;;;;;;;;;;;;;Se vend à Paris, quai Pelletier, n. 20. Prix : 2-50.;;
1822;36;1822/09/07;4025;196;BELLES-LETTRES;Théâtre;Français;Œuvres dramatiques de N. Destouches. Nouvelle édition, précédée d'une notice sur la vie et les ouvrages de l'auteur. Tomes III et IV;N. Destouches;Anonyme;;;G. A. C.;54;;864;2;In-8°;80;;;grand raisin vélin Mongolfier;26;20;;;grand raisin fin;15;;;;;;;;Crapelet;Paris;Paris;A. A. Renouard;Paris;Lefèvre;;;;;;;;;;;;;;;En tête du troisième volume (p. 3-30) sont des Lettres inédites. Les notes sont signées G. A. C. Voy. Nos 3399 et 2431.;Prix par volume (JBM).;
1822;36;1822/09/07;4026;182;BELLES-LETTRES;Introduction;Français;Lycée, ou Cours de littérature ancienne et moderne. Quatrième édition. Tomes V, VI, VII et VIII (faisant la seconde livraison);J. F. Laharpe;;;;;47 2/3;;1716;4;In-18;;;;;10;;;;papier fin des Vosges satiné;12,5;;;;;;;;Rignoux;Paris;Paris;Et. Ledoux;;;;;;;;;;;;;;;;;Le Supplément, annoncé sous le n. 38o2 de cette année se vend 6-0. Papier fin des Vostes satiné : 7-50. Voy. Nos 2432 et 2867.;;
1822;36;1822/09/07;4027;211;BELLES-LETTRES;Polygraphes;Français;Œuvres de J.-J. Rousseau. Tomes IV, V, VIII, XIV et XVI;J.-J. Rousseau;;;;;72 1/2;;2610;5;In-18;;2 planches gravées;2;papier superfin des Vosges satiné;3;;2 planches gravées;2;papier coquille;4;;2 planches gravées;2;papier vélin;6;;;Fain;Paris;Paris;Th. Desoër;;;;;;;;;;;;;;;;;"L'édition aura 20 volumes qui paraîtront en quatre livraisons. Le tome IV contient des Discours ; le tome V, la Politique ; le tome VIII est le Ier d'Emile ; le tome XIV est le Ier du Dictionnaire de musique ; le tome XVI contient les Dialogues.";;
1822;36;1822/09/07;4028;211;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. Tomes LV. Correspondance générale, tome XII;Voltaire;Pseudonyme;;;C…;25;;600;1;In-12;;;;;3;;;;papier vélin;6;;;;;;;;Plassan;Paris;Paris;Mme veuve H. Perronneau;Paris;Cérioux aîné;;;;;;;;;;;;;;;C'est le cinquante-cinquième volume de l'édition annoncée en 50 volumes. Il contient la Correspondance générale du 1er janvier 1771 au 31 décembre 1774. Les notes sont signées C...;;
1822;36;1822/09/07;4029;187;BELLES-LETTRES;Poétique et Poésie;Français;"Œuvres poétiques et morales ; par L. A. E. Rallier. Deuxième édition, corrigée et augmentée de quelques morceaux, et des imitations d'Horace et d'Ovide, etc.";"L. A. E. Rallier;Horace;Ovide";;;L. A. E. Rallier;;64;;1024;2;In-8°;;;;;12;;;;;;;;;;;;;Migneret;Paris;Paris;Migneret;Paris;Delaunay;;;;;;;;;;;;;;;"Ces volumes contiennent la Mort d'Annibal, Mandane, Emilie ou les Tectosages, Marsilie, Athanaïs, Olidor ou la Liberté de Sagonte, tragédies en cinq actes ; des imitations ou traductions d'Horace et d'Ovide, et autres poésies.";;
1822;36;1822/09/07;4030;"210;195";BELLES-LETTRES;"Théâtre;Polygraphes";Français;Œuvres de Crébillon;Crébillon;;;;;22 5/18;;802;3;In-18;;10 planches;10;;;;;;;;;;;;;;;Demonville;Paris;Paris;Menard et Desenne fils;;;;;;;;;;;;;;;;;(1821.) Les faux-titres portent : Bibliothèque française. Ces trois volumes en forment, avec le n. 4031, les cinquante-troisième et cinquante-quatrième livraisons. Pour les prix, voy. n. 1253.;;
