Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1829/04/11;15;1829;2200;237;BELLES-LETTRES;Théâtre;Français;L'Original, comédie en prose, en cinq actes;;Anonyme;;;;9;;144;;in-8°;;;;;;;;;;;;;;;;;;Odobé;Dijon;;;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2202;220;BELLES-LETTRES;Introduction et Langues;Français;Petit dictionnaire français-allemand;Fr. G. Edel;;;;;4 2/5;;;;in-12;;;;;;;;;;;;;;;;;;Heitz;Strasbourg;;;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2207;246;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Projet de cabinets de lecture populaire dits Omnibus, spécialement destinés aux ouvriers et hommes de journée, conçu par mademoiselle Holleville, dame sage-femme;mademoiselle Holleville;Nom féminin;Célibataire;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Everat;Paris;Paris, rue Coquillière, n. 44;chez l'auteur;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2213;236;BELLES-LETTRES;Théâtre;Français;Réflexions présentées à M. le Maire de Brest par Valambert, directeur privilégié, sur sa gestion du théâtre de cette ville, et en demande de rétrocession;Valambert;;;;;1 1/2;;24;;in-8°;;;;;0,75;;;;;;;;;;;;;Rozais;Brest;Brest;Rozais;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2217;227;BELLES-LETTRES;Poétique et Poésie;Français;La Saint-Charles, poëme;Honoré Dumont;;;;;5 3/4;;92;;in-8°;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris, quai Malaquais, n. 23;Ladvocat;Paris;Jacques Ledoyen;Paris;Saint-Valery-sur-Somme;chez l'auteur;;;;;;;;;;;;;;
1829/04/11;15;1829;2218;219;BELLES-LETTRES;Introduction et Langues;Français;Second jeu de cartes instructives. Grammaire. Ouvrage destiné à l'instruction de la jeunesse des deux sexes;V. E. Jouy;;;;;;;;;in-32;;48 cartes;48;;;;;;;;;;;;;;;Déis;Besançon;Paris, rue Mazarine, n. 30;Eymery, Fruger et compagnie;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2219;235;BELLES-LETTRES;Théâtre;Français;"Sept heures, mélodrame en trois actes ; représenté sur le théâtre de la Porte-Saint-Martin le 23 mars 1829";"M. Victor Ducange;M. Anicet Bourgeois";Collectif;;;;5 3/4;;92;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevard Saint-Martin;Bezou;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2221;244;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Soirées de Walter Scott à Paris, recueillies et publiées par M. P. L. Jacob, bibliophile, membre de toutes les académies;M. P. L. Jacob;;;;;25;;400;;in-8°;;une planche;;;;;;;;;;;;;;;;Tilliard;Paris;Paris;Renduel;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2222;232;BELLES-LETTRES;Théâtre;Français;Les souvenirs et les regrets du vieil amateur dramatique, ou Lettres d'un oncle à son neveu sur l'ancien Théâtre-Français depuis Bellecour, le Kain, Brizard, etc., jusqu'à Molé, Larive, Monvel, etc. Première livraison;;Anonyme;;;;1 5/6;;44;;in-12;;6 gravures;6;;3,0;;;;;;;;;;;;;Trouvé;Paris;Paris, quai des Augustins;Ch. Froment;Paris;Nepveu;;;;;;;;;;;;;;;L'ouvrage aura six livraisons qui paraîtront de 15 en 15 jours.;;
1829/04/11;15;1829;2223;231;BELLES-LETTRES;Théâtre;Français;Statistique théâtrale. N° 1. Revue du Théâtre-Français;;Anonyme;;;;1;;32;;in-16;;;;;;;;;;;;;;;;;;Herhan;Paris;Paris;Chaumerot;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2229;225;BELLES-LETTRES;Poétique et Poésie;Français;Une Pichenette, ou les Fantômes, orientale de M. Victor Hugo, avec un commentaire en faveur des Français qui n'entendent que leur langue maternelle;M. Victor Hugo;Pseudonyme masculin;"Enseignement;";;un bachelier ès-lettres;4 5/8;;74;;in-8°;;;;;;;;;;;;;;;;;;Lebègue;Paris;Paris;les marchands de nouveautés;;;;;;;;;;;;;;;;;Contient le texte de la 33e orientale (les Fantômes), sujet du commentaire: voyez n. 2230.;;
1829/04/11;15;1829;2230;230;BELLES-LETTRES;Poétique et Poésie;Français;Vers au Cercle littéraire, dont je suis membre, et qui ont été faits à l'époque où cette société était établie chez M. Simon, rue du Palais, à Metz;un officier supérieur en retraite;;Armée et maintien de l'ordre;;;2 1/3;;56;;in-12;;;;;;;;;;;;;;;;;;Pierret;Metz;Metz;Juge;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2241;222;BELLES-LETTRES;Poétique et Poésie;Français;"L'Iliade. Première partie. Chants 1, 2, 3 et 4; expliquée en français, suivant la méthode des collèges, par deux traductions, l'une littérale et interlinéaire, avec la construction du grec dans l'ordre naturel des idées, l'autre conforme au génie de la langue française; précédée du texte pur, et accompagnée de notes explicatives, d'après les principes de MM. de Port-Royal, Dumarsais, Beauzée, etc. ; traduction de Bitaubé, revue par M. E. Deruzez";Homère;;;Bitaubé;M. E. Geruzez;14 5/6;;356;;in-12;;;;;;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2242;222;BELLES-LETTRES;Poétique et Poésie;"Français;Grec ancien";Les Pythiques de Pindare, texte grec, avec sommaires et notes en français;Pindare;;;;J. Genouille;4 11/12;;118;;in-12;;;;;4,0;;;;;;;;;;;;;Auguste Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques;Auguste Delalain;;;;;;;;;;;;;;;;;;;
1829/04/11;15;1829;2243;231;BELLES-LETTRES;Théâtre;"Français;Grec ancien";"Œdipe, roi, expliqué en français, suivant la méthode des collèges, par deux traductions, l'une littérale et interlinéaire, avec la construction du grec dans l'ordre naturel des idées; l'autre conforme au génie de la langue française, précédée du texte pur et accompagnée de notes explicatives, d'après les principes de MM. de Port-Royal, Dumarsais, Beauzée et des plus grands maîtres. Traduction de Rochefort, revue par E. Geruzez, professeur agrégé au collège Saint-Louis";Sophocle;;"Enseignement;Contexte géographique";Rochefort;E. Geruzez, professeur agrégé au collège Saint-Louis;11 1/12;;266;;in-12;;;;;4,0;;;;;;;;;;;;;Auguste Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques;Auguste Delalain;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2252;249;BELLES-LETTRES;Epistolaires;Français;A M. Lacoste, rue du Parlement, n. 4, à Bordeaux. (Lettre suivie d'autres pièces.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;;;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2257;228;BELLES-LETTRES;Poétique et Poésie;Français;Les Andelys, Nicolas Poussin et M. de Châteaubriand;M. Roussel, avocat;;Justice;;;0 3/4;;12;;in-8°;;;;;;;;;;;;;;;;;;Baudry;Rouen;;;;;;;;;;;;;;;;;;;"Épître en vers à M. de Châteaubriand, par M. Roussel, avocat; suivie d'un accusé de réception de M. de Châteaubriand.";;
1829/04/18;16;1829;2263;233;BELLES-LETTRES;Théâtre;Français;Le Barbier de Séville, ou la Précaution inutile, comédie en quatre actes;;Anonyme;;;;1 3/4;;112;;in-32;;;;;0,75;;;;;;;;;;;;;Doyen;Paris;Paris, quai des Augustins;Froment;Paris;Berquet;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2268;229;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier Universel. Chansons de table;;Anonyme;;;;4 1/2;;288;2;in-32;;deux portraits;2;;4,0;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins;Delarue;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2268;229;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier Universel. Chansons bachiques.;;Anonyme;;;;4 1/2;;288;2;in-32;;deux portraits;2;;4,0;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins;Delarue;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2268;229;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier Universel. Couplets de noces;;Anonyme;;;;2 1/4;;144;;in-32;;un portrait;1;;4,0;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins;Delarue;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2268;229;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier Universel. Couplets pour les fêtes patronales, anniversaires, etc.;;Anonyme;;;;2 1/4;;144;;in-32;;;;;4,0;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins;Delarue;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2268;229;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier Universel. Chansons philosophiques, satiriques, etc.;;Anonyme;;;;2 1/4;;144;;in-32;;un portrait;1;;4,0;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins;Delarue;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2268;229;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier Universel. Chansons badines;;Anonyme;;;;2 1/4;;144;;in-32;;un portrait;1;;4,0;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins;Delarue;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2269;242;BELLES-LETTRES;Romans et Contes;Français;Les Chroniques de la Canongate. Tome second;Sir Walter Scott;;Noblesse;;;22 3/4;;364;;in-8°;;;;;;;;;;;;;;;;;;Ernest Lesourd;Angers;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;Tome LV des Œuvres complètes de sir Walter Scott, in-8°.;;
1829/04/18;16;1829;2270;245;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Code de l'amour, ou Cours complet de définitions, lois, règles, maximes applicables à l'art d'aimer et de se faire aimer; suivi du Code pénal de l'amour, rédigé par H. de Molière";H. de Molière;;;;;8;;288;;in-18;;une gravure;1;;;;;;;;;;;;;;;Doyen;Paris;Paris, quai des Augustins;Ch. Froment;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2275;219;BELLES-LETTRES;Introduction et Langues;Français;Cours d'orthographe pratique. Deuxième édition;Benoît …..;Anonyme masculin;;;;4 11/12;;118;;in-12;;;;;0,75;;;;;;;;;;;;;Cosson;Paris;Paris, rue Montmartre, n. 68;Moreau-Rosier;;;;;;;;;;;;;;;;;Voyez n. 305.;;
1829/04/18;16;1829;2279;236;BELLES-LETTRES;Théâtre;Français;Les Déguisemens, ou Une folie de grands hommes, comédie en un acte et en vers;M. Brifaut;;;;;4 1/2;;72;;in-8°;;;;;3,50;;;;;;;;;;;;;Frantin;Dijon;Dijon;Tussa;Paris;Thoisnier-Desplaces;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2284;226;BELLES-LETTRES;Poétique et Poésie;Français;Le Droit de vie et de mort, poëme;Charles Brifaut;;;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Lefebvre;Paris;Paris;Goujon;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2287;241;BELLES-LETTRES;Romans et Contes;Français;"L'Enfant désavoué. Par l'auteur de Pelham ; traduit de l'anglais de M. Netmann";l'auteur de Pelham;;Métiers du livre;M. Netmann;;55 1/12;;1322;4;in-12;;;;;12,0;;;;;;;;;;;;;Decourchant;Paris;Paris;Mame et Delaunay-Vallée;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2291;239;BELLES-LETTRES;Romans et Contes;Français;La Famille Paul;le chevalier Regnault;;Noblesse;;;11;;264;;in-12;;;;;;;;;;;;;;;;;;Fain;Paris;Paris, au Palais-Royal, péristyle Valois;Delaunay;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2294;226;BELLES-LETTRES;Poétique et Poésie;Français;La Franciade, poëme;;Anonyme;;;;4 3/4;;76;;in-8°;;;;;;;;;;;;;;;;;;J. Didot;Paris;;;;;;;;;;;;;;;;;;;En quatre chants. Sans notes.;;
1829/04/18;16;1829;2295;231;BELLES-LETTRES;Théâtre;Français;Garde à vous ! ou le Cri de la sentinelle aux théâtres de Paris;M. Dupuis Dumarsais;;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré père;Paris;Paris, rue de Richelieu, n. 47 bis;Dondey-Dupré fils;Paris;Delaunay;Paris;Mongie aîné;;;;;;;;;;;;;;;
1829/04/18;16;1829;2296;227;BELLES-LETTRES;Poétique et Poésie;Français;Les Génies de la France, ou le Voyage du Roi dans les départements de l'est en 1828, poëme en 12 tableaux;Adolphe de Milly;;;;;3 1/2;;56;;in-8°;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;Paris, au Palais-Royal;Delaunay;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2306;223;BELLES-LETTRES;Poétique et Poésie;Français;Jeanne d'Arc, poëme. Seconde édition;Mme la comtesse de Choiseul, née princesse de Bauffremont;Nom féminin;"Épouse;Liens familiaux;Noblesse";;;31 3/8;;502;;in-8°;;;;;;;;;;;;;;;;;;Pihan Delaforest Morinval;Paris;Paris, rue des Filles-Saint-Thomas;Delaforest;;;;;;;;;;;;;;;;;Les feuillets 67-68, 181-82, 243-44, 335-36 sont sur onglet. La première édition ne portait pas le nom de l'auteur: voyez n. 7233 de 1828. Pour les poëmes sur le même sujet, voyez n. 2281 et 7233 de 1828.;;
1829/04/18;16;1829;2307;242;BELLES-LETTRES;Romans et Contes;Français;La Jolie Fille de Perth, ou le Jour de Saint-Valentin. Tome II;Sir Walter Scott;;Noblesse;;;27 1/2;;440;;in-8°;;;;;;;;;;;;;;;;;;Ernest-Lesourd;Angers;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;Tome LVII des Œuvres complètes de sir Walter Scott, in-8°.;;
1829/04/18;16;1829;2311;249;BELLES-LETTRES;Epistolaires;Français;Lettres de Saint Jérôme, traduites en français par Guillaume Roussel, revues et corrigées par MM. Gonin et Duperron. Homélies de saint Grégoire-le-Grand, traduites en français, revues et corrigées par MM. Gonin et Duperron. (Prospectus);;Anonyme;;;;0 1/2;;8;;in-8°;;;;;4,5;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Saint-Jacques, n. 40;;Lyon;Beuf;;;;;;;;;;;;;;;Les Lettres de saint Jérôme formeront trois volumes in-8°. Les Homélies de saint Grégoire, un volume in-8°. Ils sont promis dans le courant de juin. Prix de chaque volume….4–50.;;
1829/04/18;16;1829;2312;245;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Littérature et morale, ou Choix des morceaux les plus remarquables de la langue française. (Prose. Poésie.);;Compilation;;;;26 1/2;;424;;in-8°;;;;;;;;;;;;;;;;;;Ernest Lesourd;Angers;Paris;Hachette;Paris;rue Pierre-Sarrazin;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2320;223;BELLES-LETTRES;Poétique et Poésie;Français;Mes Étrennes à 1829, poëme libre en 2 chants;M. Destravault;;;;;4;;64;;in-8°;;;;;;;;;;;;;;;;;;Béraud;Paris;Paris, rue des Fossés-Saint-Jacques, n. 4;chez l'auteur;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2329;225;BELLES-LETTRES;Poétique et Poésie;Français;Les Occidentales, ou Lettres critiques sur les Orientales de M. Victor Hugo;M. Victor Hugo;Anonyme;;;;7 1/2;;120;;in-8°;;;;;2,50;;;;;;;;;;;;;Thuau;Paris;Paris;Hautecœur-Martinet;;;;;;;;;;;;;;;;;En prose.;;
1829/04/18;16;1829;2330;223;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres choisies de Gresset;Gresset;;;;;7;;252;;in-18;;;;;0,65;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue Saint-Jacques, n. 137;;;;;;;;;;;;;;;;;;VIIe livraison de la Bibliothèque des amis des lettres voyez n. 1596.;;
1829/04/18;16;1829;2331;247;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Bossuet, évêque de Meaux. Tomes XXXVI et XXXVII. Instructions sur les états d'oraison. Tradition des nouveaux mystiques, etc.;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;81 1/4;;1300;2;in-8°;;;;;3,50;;;;;;;;;;;;;Gauthier;Besançon;Besançon;Gauthier;;;;;;;;;;;;;;;;;"Prix de chaque volume…..3–50.
L'édition aura 51 volumes.";;
1829/04/18;16;1829;2332;247;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, augmentées par M. F. Cuvier, membre de l'institut, de deux volumes supplémentaires. (Tome XIX, Oiseaux, tome Ier);Buffon;;;;M. F. Cuvier;27 5/8;;442;;in-8°;;;;;1,75;;;;;;;;;;;;;Béraud;Paris;Paris, rue du Fouarre, n. 19;;Paris;Salmon;;;;;;;;;;;;;;;"L'ouvrage entier, composé de 28 volumes in-8° et de 28 cahiers de planches, paraîtra en 42 livraisons. Chaque livraison se composera d'un volume de texte ou de deux cahiers de planches. Chaque volume de 450 pages au moins coûtera .....1–75.
Chaque cahier de 8 à 9 planches, en noir..........1–25.
En couleur.........3–25.
Un premier prospectus avait porté le prix des volumes à 2 fr. 25.";;
1829/04/18;16;1829;2333;247;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon. Complément. Atlas. Quatrième livraison.;Buffon;;;;;;;;;in-8°;;Six planches;;;;;;;;;;;;;;;;;;Paris, rue de Vaugirard, n. 17;Baudouin frères;;;;;;;;;;;;;;;;;Voyez n. 844.;;
1829/04/18;16;1829;2334;248;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de J.-J. Rousseau, avec les notes de tous les commentateurs. (Tome VI) Nouvelle Héloïse, tome Ier;J.-J. Rousseau;;;;;31 1/4;;500;;in-8°;;;;;2,25;;;;;;;;;;;;;Paul Renouard;Paris;Paris, rue Taranne, n. 14;;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2335;248;BELLES-LETTRES;Polygraphes;Français;"Œuvres complètes de Voltaire, avec des remarques et des notes historiques scientifiques et littéraires. Quatrième édition. (Tomes XXV, XXVII, XXXI, XXVIII, XXIX) Siècle de Louis XIV, tomes I et III; Histoire de Russie; et Précis du siècle de Louis XV, I et II.";Voltaire;Pseudonyme;;;;148 3/8;;2374;5;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris;Baudouin frères;Paris;rue de Vaugirard;;;;;;;;;;;;;;;Pour la quatrième édition, ce sont les livraisons 71 à 75 (et dernière). […];;
1829/04/18;16;1829;2335;248;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire, avec des remarques et des notes historiques scientifiques et littéraires.  Cinquième édition. (Tomes XXV et XXVII) Siècle de Louis XIV, tomes I et III;Voltaire;Pseudonyme;;;;63 3/4;;1020;2;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard;Baudouin frères;;;;;;;;;;;;;;;;;[…] Pour la cinquième édition, ce sont les livraisons 47 à 49.;;
1829/04/18;16;1829;2335;248;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire, avec des remarques et des notes historiques scientifiques et littéraires.  (tome LXI) Facéties.;Voltaire;Pseudonyme;;;;36;;576;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris, rue de Vaugirard;Baudouin frères;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2336;248;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire avec préfaces, avertissements, notes, remarques historiques, etc. (Tome XXXIII) Romans, tome Ier;Voltaire;Pseudonyme;;;;20;;320;;in-8°;;;;;1,60;;;;;;;;;;;;;Pinard;Paris;Paris;rue Dauphine;Paris;n. 24;;;;;;;;;;;;;;;Ire livraison de l'édition annoncée en 50 volumes in-12. Cette première livraison ne contient ni préface, ni avertissement.;;
1829/04/18;16;1829;2337;248;BELLES-LETTRES;Polygraphes;Français;Œuvres de Voltaire. (Tomes XLVI et XLVII) Romans, tomes I et II.;Voltaire;Pseudonyme;;;;41 2/3;;1000;2;in-12;;;;;2,0;;;;;;;;;;;;;Cosson;Paris;Paris, rue de l'Observance, n. 10;Garnery;;;;;;;;;;;;;;;;;L'édition aura 75 volumes, y compris la table.;;
1829/04/18;16;1829;2340;220;BELLES-LETTRES;Introduction et Langues;Français;Les Participes réduits à une seule règle mise à la portée de toutes les intelligences;V. A Vanier;;;;;1 1/2;;96;;in-32;;;;;0,50;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris;Garnier;Paris, rue des Billettes, n. 2;chez l'auteur;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2341;235;BELLES-LETTRES;Théâtre;Français;"Le Petit Tambour, tableau en un acte, de MM. Pre Tournemine et Hippolyte L....; représenté sur le théâtre de l'Ambigu-Comique le 26 mars 1829";"M. Pre Tournemine;M. Hippolyte L....";"Collectif;Anonyme masculin";;;;2 1/4;;36;;in-8°;;;;;1,50;;;;;;;;;;;;;David;Paris;Paris;Duvernois;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2343;228;BELLES-LETTRES;Poétique et Poésie;Français;Poussin, Brunel et les Andelys. Ode;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Baudry;Rouen;;;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2353;236;BELLES-LETTRES;Théâtre;Français;Répertoire du théâtre de M. Comte. Tome Ier;M. Comte;;Noblesse;;;7 4/9;;268;;in-18;;2 gravures;2;;;;;;;;;;;;;;;Guiraudet;Paris;Paris;Bréauté;;;;;;;;;;;;;;;;;Contient quatre pièces avec une seule pagination.;;
1829/04/18;16;1829;2366;236;BELLES-LETTRES;Théâtre;Français;"Un demi-siècle, ou la Vie de deux écoliers, tableau allégorique en six époques et à grand spectacle, mêlé de chants, danse, décors et costumes nouveaux ; représenté sur le théâtre des jeunes acteurs de M. Comte";M. Armand Gille;;;;;2 5/9;;92;;in-18;;;;;;;;;;;;;;;;;;Guiraudet;Paris;Paris;Bréauté;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2368;236;BELLES-LETTRES;Théâtre;Français;"Une soirée, ou les Mœurs en miniature, tableau-vaudeville en un acte, mêlée de couplets ; représenté sur le théâtre des jeunes acteurs de M. Comte le 1er avril 1829";"M. Armand Gille;Auguste V.";"Collectif;Anonyme masculin";;;;1 4/9;;52;;in-18;;;;;;;;;;;;;;;;;;Guiraudet;Paris;Paris;Bréauté;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2369;234;BELLES-LETTRES;Théâtre;Français;La Veste et la Livrée, comédie-vaudeville en un acte;"M. Mélesville;M. Varner";Collectif;;;;2 3/4;;44;;in-8°;;;;;1,50;;;;;;;;;;;;;David;Paris;Paris, galerie de Chartres;;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2371;248;BELLES-LETTRES;Polygraphes;Français;Voltaire et J.-J. Rousseau. Œuvres complètes. (Prospectus);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;1,25;;;;;;;;;;;;;Pochard;Paris;Paris, rue des Grands-Augustins, n. 18;;;;;;;;;;;;;;;;;;L'édition sera grand in-18. Les Œuvres de Voltaire formeront 75 volumes. Les Œuvres de Rousseau 25. Prix de chaque volume…...... 1-25.;;
1829/04/18;16;1829;2375;241;BELLES-LETTRES;Romans et Contes;Anglais;"Fridolin, translated from Schiller's ballad; of Fridolin oder der Gang nach dem eisenhammer, into english verse";Schiller;;;J. W. Lake;;0 3/4;;24;;in-16;;;;;1,50;;;;;;;;;;;;;Rignoux;Paris;Londres;Ackermann;Londres;Charles Tilt;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2376;237;BELLES-LETTRES;Théâtre;Anglais;The Dramatic Works of W. Shakspeare from the text of Johnson, Stevens and Reed: with a biographical memoir and summary remarks on each play. Deuxième livraison;W. Shakespeare;;;;;16;;256;;in-8°;;;;;6;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq-Saint-Honoré;Baudry;Paris;Galignany;Paris;Bobée;;;;;;;;;;;;;"L'édition formera un seul volume en trois livraisons. Prix de chacune …..6–0.
 L'ouvrage sera orné d'un portrait de l'auteur, qui se vendra aussi séparément….1–50.";;
1829/04/18;16;1829;2377;231;BELLES-LETTRES;Théâtre;"Français;Grec ancien";Prométhée enchaîné, tragédie d'Eschyle, texte grec, d'après l'édition de M. Boissonade, avec analyse et notes en français, suivi de la traduction, en vers français, de la dernière scène, par Legouvé;Ph. Lebas;;;;;4 5/6;;116;;in-12;;;;;1,50;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-Saint-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2379;247;BELLES-LETTRES;Polygraphes;Français;"Bibliothèque Latine-Française : collection des classiques français, avec la traduction en regard. Vingtième livraison. (Œuvres complètes de Stace, traduites, les livres I et II des Sylves, par M. Rinn; les livres III et IV, par M. Achaintre), tome 1er.";Stace;Anonyme;;"M. Rinn;M. Achaintre";;29;;464;;in-8°;;;;;7,0;;;;;;;;;;;;;Panckoucke;Paris;Paris, rue des Poitevins, n. 14;Panckoucke;;;;;;;;;;;;;;;;;;;
1829/04/18;16;1829;2381;247;BELLES-LETTRES;Polygraphes;Latin;L. Annæi Seneca pars prima, sive opera philosophica quæ recognovit et selectis tùm J. Lipsii, Gronovii, Gruteri, B. Rhenani, Ruhkopfii, aliorumque commentariis, tùm suis illustravit notis M. N. Bouillet, in Sanctæ-Barbara collegio philosophiæ professor. Volumen quartum.;Sénèque;;"Enseignement;Contexte géographique";"J. Lipsii;Gronovii;Gruteri;B. Rhenani;Ruhkopfii;M. N. Bouillet, in Sanctæ-Barbaræ collegio philosophiæ professor";;43 1/2;;696;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupé père;Paris;Paris, rue des Quatre-Fils, au Marais, n. 16;N. E. Lemaire;;;;;;;;;;;;;;;;;CVIe volume de la Bibliotheca classica latina, faisant partie de la LIIIe livraison.;;
