Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;n° de notice
1833/06/29;26;1833;3479;203;BELLES-LETTRES;Introduction et Langues;Français;Synglosse européenne, ou Étude comparative des quinze principales langues de l'Europe, considérées dans leurs rapports entre elles et avec la langue sanscrite de l'Inde. Par F. G. Eichhoff. (Prospectus.);;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, rue de Lille, n. 17;Treuttel et Würtz;;;;;;;;;;;;;;;;;"L'ouvrage formera un volume in-8°. On annonce qu'il est sous presse ; mais on n'indique ni son prix, ni l'époque de sa publication.";;;
1833/06/29;26;1833;3482;208;BELLES-LETTRES;Poétique et Poésie;Français;Traduction des 1re, 4e et 8e satires de Juvénal, en vers français, suivies de plusieurs dialogues sur divers sujets. Par M. P. L.;"Juvénal;M. P. L.";"Compilation;Anonyme";;M. P. L.;;4 1/2;;72;;in-8°;;;;;;;;;;;;;;;;;;Dupont;Périgueux;Périgueux;Dupont;;;;;;;;;;;;;;;;;"Il y a trois dialogues : les interlocuteurs du premier sont Voltaire et Jean-Jacques Rousseau; ceux du second, Voltaire, Labeaumelle, Fréron et Piron.";;;
1833/06/29;26;1833;3492;218;BELLES-LETTRES;Polygraphes;Français;La lanterne magique. Journal des choses curieuses et amusantes. Juin 1833. (Numéro 1.);;Anonyme;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Everat;Paris;Paris, rue des Trois-Frères, n. 11;;;;;;;;;;;;;;;;;;Prix annuel : 5-0. Pour les départemens : 6-0. On promet, tous les mois, un numéro de 2 feuilles.;;;
1833/06/29;26;1833;3498;227;BELLES-LETTRES;Romans et Contes;Anglais;"Tales of a grandfather; being stories taken from Scottish history. Humbly inscribed to Hugh Littlejohn, esq. Vol. I et II.";;Anonyme;;;;18;;648;2;in-18;;;;;5,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;;;;;;;;;;;;;;;;;;;;
1833/06/29;26;1833;3499;227;BELLES-LETTRES;Romans et Contes;Anglais;Tales of grand father: with stories taken from Scottish history: humbly inscribed to Hugh Little John, esq. First series. Vol. I.;;Anonyme;;;;26 1/4;;420;;in-8°;;;;;5,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;;;;;;;;;;;;;;;;;Le faux-titre porte : Collection of ancient and modern British novels and romances. Vol. XLIII.;;;
1833/06/29;26;1833;3502;207;BELLES-LETTRES;Poétique et Poésie;"Français;Grec";Iliade d'Homère. Chant vingt-quatrième, avec des notes en français. Par M. E. Bouchez. Et la traduction en regard.;Homère;;;;M. E. Bouchez;3;;72;;in-12;;;;;;;;;;;;;;;;;;Manavit;Toulouse;Paris;Belin-Mandar;Toulouse;Paya;;;;;;;;;;;;;;;Et la traduction en regard, in-12 de 4 feuilles 1/3.;;;
1833/07/06;27;1833;3517;224;BELLES-LETTRES;Romans et Contes;Français;L'absolution.;Mme la baronne Aloïse de Carlowitz;Nom féminin;"Épouse;Noblesse";;;48 1/4;;772;2;in-8°;;;;;15,0;;;;;;;;;;;;;Barbier;Paris;Paris, rue St-Jacques, n. 73;Lachapelle;Paris, Palais-Royal;Bousquet;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3527;215;BELLES-LETTRES;Poétique et Poésie;Français;L'Aurore d'un beau jour. Épisodes des 5 et 6 juin 1832, suivis de notes et documens inédits.;N. Parfait;;;;;7 1/8;;114;;in-8°;;une planche;1;;;;;;;;;;;;;;;David;Paris;Paris, Palais-Royal;Bousquet;Paris;marchands de nouveautés;;;;;;;;;;;;;;;En vers.;;;
1833/07/06;27;1833;3531;228;BELLES-LETTRES;Romans et Contes;Français;Les cent-et-une nouvelles des Cent-et-un, ornées de cent-et-une vignettes, dessinées et gravées par cent-et-un artistes. Tome Ier.;;Anonyme;;;;26;;416;;in-8°;;;;;9,0;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Chabanais, n. 2;Ladvocat;;;;;;;;;;;;;;;;;Le prospectus annonce que l'ouvrage aura 6 à 8 volumes, et en promet un tous les quarante jours.;;;
1833/07/06;27;1833;3534;217;BELLES-LETTRES;Théâtre;Français;"Les comédiens. Comédie en cinq actes et en vers; représentée sur le théâtre de l'Odéon le 13 janvier 1820, et reprise sur le Théâtre-Français le 13 juin 1832. Nouvelle édition.";M. Casimir Delavigne;;;;;5 1/2;;88;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3536;214;BELLES-LETTRES;Mythologie et Fables;Français;Contes de La Fontaine.;La Fontaine;;;;;5;;320;2;in-32;;;;;2,0;;;;;;;;;;;;;David;Paris;Paris, rue de la Harpe, n. 26;Lebigre;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3537;228;BELLES-LETTRES;Romans et Contes;Français;Contes de la semaine. Tome Ier. Première livraison. Girolamo et le marquis Racabella.;Alph. Viollet;;;;;6 1/4;;100;;in-8°;;;;;2,50;;;;;;;;;;;;;Pihan Delaforest (M.);Paris;Paris, rue Louis-le-Grand, n. 23;Alex. Mesnier;;;;;;;;;;;;;;;;;L'ouvrage se composera de 6 livraisons.;;;
1833/07/06;27;1833;3539;204;BELLES-LETTRES;Introduction et Langues;Français;Corrigé des exercices orthographiques appropriés à l'intelligence du premier âge. Par Bonneau. (Couverture.);;Anonyme;;;;0 1/6;;4;;in-12;;;;;;;;;;;;;;;;;;Kleffer;Versailles;Paris, place Dauphine, n. 27;Millerand-Bouty;Paris, rue Montmartre, n. 167;chez l'auteur;;;;;;;;;;;;;;;Prix de l'ouvrage : 1-25.;;;
1833/07/06;27;1833;3540;218;BELLES-LETTRES;Théâtre;Français;"Le coucher du soleil. Comédie-vaudeville en un acte; représentée sur le théâtre du Gymnase-Dramatique le 13 juin 1833.";"M. Melesville;M. Hippolyte Leroux";Collectif;;;;5 1/4;;84;;in-8°;;;;;1,5;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevart St-Martin, n. 18;Quoy;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3542;206;BELLES-LETTRES;Poétique et Poésie;Français;"Cours de versions anglaises, ou Recueil choisi d'anecdotes, traits historiques, singularités, extraits divers anciens et modernes, etc.; suivi de morceaux les plus brillans de la poésie anglaise, tirés de Shakspeare, Dryden, Milton, Pope, Otway, Byron, Walter Scott, Moore, Thompson, etc.; le tout enrichi de notes explicatives en français pour éclaircir les principales difficultés du texte. Par P. Sadler.";"Shakspeare;Dryden;Milton;Pope;Otway;Byron;Walter Scott;Moore;Thompson;etc.";Compilation;;;P. Sadler;20;;480;;in-12;;;;;4;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart des Italiens, n. 18;Truchy;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3546;217;BELLES-LETTRES;Théâtre;Français;Les délassemens de l'entr'acte. Chansonnier théâtral : choix de chansons, etc., des meilleures pièces des théâtres de la capitale, contenant, etc.;;Compilation;;;;0 1/2;;12;;in-12;;;;;;;;;;;;;;;;;;Sétier;Paris;Paris, rue de Grenelle-St-Honoré, n. 29;Rion;;;;;;;;;;;;;;;;;Réimpression ou suite du n. 2358.;;;
1833/07/06;27;1833;3552;224;BELLES-LETTRES;Romans et Contes;Français;Eugène.;Auguste de Villebrune;;;;;49 1/2;;792;2;in-8°;;;;;15,0;;;;;;;;;;;;;Rignoux;Paris;Paris, rue Hautefeuille, n. 30;Delongchamps;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3554;204;BELLES-LETTRES;Introduction et Langues;Français;Exercices orthographiques appropriés à l'intelligence du premier âge. Par Bonneau. Troisième édition. (Faux-titre et titre.);;Anonyme;;;;0 1/6;;4;;in-12;;;;;;;;;;;;;;;;;;Kleffer;Versailles;Paris, place Dauphine, n. 27;Millerand-Bouty;Paris, rue Montmartre, n. 167;chez l'auteur;;;;;;;;;;;;;;;Plus la couverture.;;;
1833/07/06;27;1833;3554;204;BELLES-LETTRES;Introduction et Langues;Français;Exercices orthographiques appropriés à l'intelligence du premier âge. Par Bonneau. Quatrième édition. (Faux-titre et titre.);;Anonyme;;;;0 1/6;;4;;in-12;;;;;;;;;;;;;;;;;;Kleffer;Versailles;Paris, place Dauphine, n. 27;Millerand-Bouty;Paris, rue Montmartre, n. 167;chez l'auteur;;;;;;;;;;;;;;;Plus la couverture.;;;
1833/07/06;27;1833;3556;232;BELLES-LETTRES;Mythologie et Fables;Français;Fables de Florian. Nouvelle édition, revue, corrigée et augmentée de plusieurs fables inédites, d'après les manuscrits autographes de l'auteur et du poëme de Tobie.;Florian;;;;;8;;192;;in-12;;;;;;;;;;;;;;;;;;Deckherr;Montbéliard;;;;;;;;;;;;;;;;;;;Sans millésime. L'intitulé est celui des précédentes éditions.;;;
1833/07/06;27;1833;3559;209;BELLES-LETTRES;Poétique et Poésie;Français;Harmonies poétiques et religieuses. Sixième édition.;Alphonse de La Martine;;;;;16 1/3;;588;2;in-18;;;;;9,0;;;;;;;;;;;;;Fournier;Paris;Paris, rue St-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3560;227;BELLES-LETTRES;Romans et Contes;Français;"Hector Fieramosca, ou le Défi de Barlette. Roman historique. Par Maxime d'Azeglio; traduit de l'italien par MM. G..... et S..... Première partie.";Maxime d'Azeglio;"Anonyme masculin;Collectif";;"M. G.....;M. S.....";;15;;240;;in-8°;;;;;4,0;;;;;;;;;;;;;Crapelet;Paris;Paris, rue de Seine, n. 14;Fournier jeune;;;;;;;;;;;;;;;;;Traduction du n. 3362.;;;
1833/07/06;27;1833;3563;232;BELLES-LETTRES;Mythologie et Fables;Français;Histoires et paraboles du père Bonaventure Giraudeau;père Bonaventure Giraudeau;;Religion;;;6;;216;;in-18;;une gravure;1;;;;;;;;;;;;;;;Lefort;Lille;Lille;Lefort;;;;;;;;;;;;;;;;;;La notice porte le numéro 3663, mais se situe bien à l'emplacement du 3563 (JBM).;;
1833/07/06;27;1833;3564;209;BELLES-LETTRES;Poétique et Poésie;Français;Hymne au saint sacrement, dédiée à la fille de Louis XVI, en exil.;;Anonyme;Noblesse;"comte de Marcellus;Voltaire";;4;;144;;in-18;;;;;;;;;;;;;;;;;;Poussielgue;Paris;Paris, rue Belle-Chasse, n. 6;Paul Méquignon;Paris, rue du Pot-de-Fer, n. 8;Meyer;;;;;;;;;;;;;;;"Traduction, en vers, du Sacris solemniis. Dans sa lettre à d'Argental, du 16 février 1761, Voltaire dit : « Qui, pardieu, je communierai avec Mme Denis et Mlle Corneille; et si vous me fâchez, je mettrai en rimes croisées le Tantum ergo. » Par les premiers mots d'une strophe, Voltaire désignait la prose du saint sacrement, qui commence par Pange lingua. Il n'a pas fait ce dont il menaçait d'Argental. Mais une traduction, en vers, du Pange lingua fait partie du volume de M. Marcellus, ainsi que des traductions d'autres hymnes ou proses.";;;
1833/07/13;28;1833;3568;225;BELLES-LETTRES;Romans et Contes;Français;Le barbier de Paris.;Ch. Paul de Kock;;;;;38 1/3;;920;4;in-12;;;;;6,0;;;;;;;;;;;;;Lachevardière;Paris;Paris, rue Mazarine, n. 34;Gustave Barba;;;;;;;;;;;;;;;;;Les faux-titres portent : Oeuvres complètes de Ch. Paul de Kock, tomes XXXV-XXXVIII.;;;
1833/07/06;27;1833;3570;224;BELLES-LETTRES;Romans et Contes;Français;Le libelliste. 1651-1652.;Henry Martin;;;;;45;;720;2;in-8°;;;;;15;;;;;;;;;;;;;Mme veuve Poussin;Paris;Paris, rue des Gr.-Augustins, n. 22;Renduel;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3579;232;BELLES-LETTRES;Mythologie et Fables;Français;La mythologie racontée aux enfans.;M. Lamé Fleury;;;;;10 2/3;;384;;in-18;;15 gravures;15;;;;;;;;;;;;;;;Crapelet;Paris;Paris, rue du Bac, n. 93;Dufart;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3582;205;BELLES-LETTRES;Introduction et Langues;Français;Nouveaux thèmes français gradués, ou Exercices de lexicologie, de syntaxe, d'orthographe et d'analyse, adaptés aux grammaires élémentaires. Méthode pratique pour faciliter l'étude de la langue française. Deuxième édition, revue et augmentée.;M. J. B. Cocquempot, instituteur;;Enseignement;;;8 11/12;;214;;in-12;;;;;;;;;;;;;;;;;;Aug. Delalain;Paris;Paris, rue des Mathurins-St-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3584;232;BELLES-LETTRES;Polygraphes;Français;"Oeuvres de Voltaire, avec préfaces, avertissemens, notes, etc. Par M. Beuchot. Tomes LXIII et LXIV (Correspondance, tomes XIII et XIV) ; et tome XII (Poésies, tome Ier).";Voltaire;Pseudonyme;;;M. Beuchot;110 5/8;;1770;3;in-8°;;;;;4,50;;;;grand papier dit cavalier vélin superfin;7,0;;;;très-grand papier jésus vélin superfin;15,0;;;F. Didot;Paris;Paris, rue de l'Eperon;Lefèvre;Paris;F. Didot;;;;;;;;;;;;;;;XXe livraison (ou, dans l'ordre de publication, tomes LVI, LVII et LVIII) de l'édition annoncée en 70 volumes in-8°. Prix de chaque volume : 4-50. Grand papier dit cavalier vélin superfin : 7,0. Très-grand papier jésus vélin superfin : 15,0. Les exemplaires sur ces deux derniers papiers font partie de la Collection des classiques français. Les trois volumes nouveaux en sont les tomes 138, 139 et 87.;;;
1833/07/06;27;1833;3588;205;BELLES-LETTRES;Introduction et Langues;Français;Phraséologie française élémentaire, ou nouveaux Exercices de grammaire. Première partie.;H. A. Dupont;;;;;3 1/3;;120;;in-18;;;;;;;;;;;;;;;;;;Richard-Durupt;Nanci;Paris, rue Dauphine;Colas;Nanci, chez l'auteur;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3590;215;BELLES-LETTRES;Poétique et Poésie;Français;Première républicaine.;Chopin;;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;En vers alexandrins. Signé : Chopin.;;;
1833/07/06;27;1833;3595;224;BELLES-LETTRES;Romans et Contes;Français;Rachel.;Mme Eugénie Foa;Nom féminin;Épouse;;;24 1/4;;388;;in-8°;;;;;7,50;;;;;;;;;;;;;Dupuy;Paris;Paris, rue de la Monnaie, n. 11;Dupuy;Paris, rue du Paon, n. 1;Tenré;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3596;224;BELLES-LETTRES;Romans et Contes;Français;Réalité et apparence, ou les deux Éducations. Roman traduit librement de l'anglais par Mme de Marivault, née Claire de Cressac. Tome second.;;"Anonyme;Nom féminin";"Épouse;Liens familiaux";Mme de Marivault, née Claire de Cressac;;17 1/4;;276;;in-8°;;;;;4,0;;;;;;;;;;;;;Goetschy;Paris;Paris, Palais-Royal;Delaunay;Paris;Gallot;;;;;;;;;;;;;;;Le premier volume a été annoncé sous le n. 3183.;;;
1833/07/06;27;1833;3599;212;BELLES-LETTRES;Poétique et Poésie;Français;Le retour de l'été.;M. Rolland;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;;;;;;;;;;;;;;;;;;;Stances de quatre vers.;;;
1833/07/06;27;1833;3600;224;BELLES-LETTRES;Romans et Contes;Français;Rose et Blanche. Nouvelle édition, entièrement revue et corrigée.;J. Sand;"Pseudonyme masculin;Nom féminin";;;;47 3/4;;764;2;in-8°;;;;;15,0;;;;;;;;;;;;;Casimir;Paris;Paris, rue de la Monnaie, n. 11;Dupuy;Paris, rue du Paon, n. 1;Tenré;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3602;224;BELLES-LETTRES;Romans et Contes;Français;Les sept frères.;;Anonyme;;;;37 1/2;;900;4;in-12;;;;;12,0;;;;;;;;;;;;;Baudouin;Paris;Paris, quai des Augustins, n. 49;Lecointe et Pougin;Paris;Corbet;Paris;Pigoreau;Paris;Masson et Yonnet;;;;;;;;;;;;;;
1833/07/06;27;1833;3613;222;BELLES-LETTRES;Romans et Contes;"Français;Anglais";"Télémaque français et anglais. Premier et deuxième livres. Traduction nouvelle, où la prononciation anglaise est figurée avec autant d'exactitude qu'il est possible, et sans altération d'orthographe; précédée d'un traité succinct de prononciation, et suivie du troisième livre, traduit de Kawkesworth. Ouvrage applicable à toute espèce d'enseignement, mais spécialement à la méthode Jacotot. Par A. Boniface. Seconde édition.";Kawkesworth;Anonyme;;A. Boniface;A. Boniface;8;;192;;in-12;;;;;2,0;;;;;;;;;;;;;Duverger;Paris;Paris, rue Saint-Honoré, n. 123;Janet et Cotelle;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3614;227;BELLES-LETTRES;Romans et Contes;Français;Tom Jones, ou Histoire d'un enfant trouvé. Traduction nouvelle et complète.;Fielding;;;;;101 1/4;;1620;4;in-8°;;12 gravures;12;;30,0;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;Paris;Merlin;Paris;Crozat;Paris;Dufart;;;;;;;;;;;;;;
1833/07/06;27;1833;3618;225;BELLES-LETTRES;Romans et Contes;Français;Un parvenu, ou le Fils d'un marchand de peau de lapins.;Théodore Maxime;;;;;26 1/4;;420;;in-8°;;;;;7,50;;;;;;;;;;;;;Mme veuve Poussin;Paris;Paris, rue du Bac, n. 104;Urbain Canel;Paris, place du Louvre, n. 18;Adolphe Guyot;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3627;227;BELLES-LETTRES;Romans et Contes;Anglais;"Tales of a grandfather; with stories taken from scottish history: humbly inscribed to Hugh Litljohn, esq. Second series.";;Anonyme;;;;29 3/4;;476;;in-8°;;;;;5,0;;;;;;;;;;;;;Smith;Paris;Paris, rue du Coq;Baudry;;;;;;;;;;;;;;;;;Le faux-titre porte : Collection of ancient and modern British novels and romances. Vol. XLIV.;;;
1833/07/06;27;1833;3628;204;BELLES-LETTRES;Introduction et Langues;Anglais;"The homonymes of the French language; a vocabulary of French words alike in their sound, but different in their meaning.";Raynaud;;;;;2;;128;;in-32;;;;;;;;;;;;;;;;;;Smith;Paris;Paris, rue de Choiseul, n. 8;chez l'auteur;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3631;221;BELLES-LETTRES;Théâtre;Langues régionales;Patroun Prairé vo Lou Pescadou Tourounnen. Comédie en deux actes et en vers provençaux, mêlée de couplets.;Bénoni Mathieu;;;;;3 1/4;;52;;in-8°;;;;;;;;;;;;;;;;;;Duplessis-Ollivault;Toulon;;;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3636;208;BELLES-LETTRES;Poétique et Poésie;Latin;Selecta ex operibus Ovidii Nasonis, Juvenalis, Lucanii, Statis, Silii Italici, Claudiani, Senecæ et Plauti.;"Ovide;Juvénal;Lucain;Stace;Silius Italicus;Claude;Sénèque;Plaute";Compilation;;;;1;;36;;in-18;;;;;;;;;;;;;;;;;;Faguier;Epinal;;;;;;;;;;;;;;;;;;;;;;
1833/07/06;27;1833;3643;204;BELLES-LETTRES;Introduction et Langues;Français;Tableau des finales du verbe par ordre de sons.;;Anonyme;;;;1;;4;;in-folio;;;;;;;;;;;;;;;;;;Imp. lith. de Mantoux;Paris;;;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3649;225;BELLES-LETTRES;Romans et Contes;Français;Amour et foi.;Edouard Turquety;;;;;22;;352;;in-8°;;;;;8,0;;;;;;;;;;;;;Rignoux;Paris;Paris, Palais-Royal;Delaunay;Paris;Chamerot;Paris;Corbet;Paris;Rignoux;;;;;;;;;;;;;;
1833/07/13;28;1833;3654;231;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Année 1833. Santé, bien-être, savoir. Pour dix sous. L'Almanach de France, indiquant à tous les Français qui savent lire : leurs devoirs, leurs droits, leurs intérêts, etc.; publié par la société nationale pour l'émancipation intellectuelle. Deuxième édition.";société nationale pour l'émancipation intellectuelle;Pseudonyme collectif;Autres;;;7;;224;;in-16;;;;;0,50;;;;;;;;;;;;;Everat;Paris;Paris, rue des Moulins, n. 18;;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3658;225;BELLES-LETTRES;Romans et Contes;Français;Le barbier de Paris.;Ch. Paul de Kock;;;;;38 1/3;;920;4;in-12;;;;;6,0;;;;;;;;;;;;;Lachevardière;Paris;Paris, rue Mazarine, n. 34;Gustave Barba;;;;;;;;;;;;;;;;;Les faux-titres portent : Oeuvres complètes de Ch. Paul de Kock, tomes XXXV-XXXVIII.;;;
1833/07/13;28;1833;3661;225;BELLES-LETTRES;Romans et Contes;Français;La Borne. Roman de mœurs.;E. Arthaud;;;;;45 1/2;;728;2;in-8°;;;;;15,0;;;;;;;;;;;;;Decourchant;Paris;Paris, place Sorbonne, n. 3;Ménard;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3663;230;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Cancans pénétrans.;Bérard, auteur;;Métiers du livre;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Herhan;Paris;Paris, rue St-Denis, n. 7;;;;;;;;;;;;;;;;;;Signé: Bérard, auteur.;;;
1833/07/13;28;1833;3668;212;BELLES-LETTRES;Poétique et Poésie;Français;Causerie.;Sylvain S***;Anonyme masculin;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Perrin;Lyon;;;;;;;;;;;;;;;;;;;Stances. Signé: Sylvain S***.;;;
1833/07/13;28;1833;3670;213;BELLES-LETTRES;Poétique et Poésie;Français;Chansonnier patriotique des meilleurs auteurs et des théâtres.;meilleurs auteurs de théâtre;"Compilation;Pseudonyme collectif";Beaux-Arts;;;0 1/2;;24;;in-24;;;;;;;;;;;;;;;;;;Sétier;Paris;Paris, rue de Grenelle-St-Honoré;Adolphe R...;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3674;227;BELLES-LETTRES;Romans et Contes;Français;"Contes de miss Harriet Martineau sur l'économie politique; traduits de l'anglais, avec des notes et préfaces, par M. B. Maurice. Tome Ier.";miss Harriet Martineau;Nom féminin;Célibataire;M. B. Maurice;M. B. Maurice;26;;416;;in-8°;;;;;8,0;;;;;;;;;;;;;Fournier;Paris;Paris, place de la Bourse;Paulin;Paris;Ch. Gosselin;;;;;;;;;;;;;;;On ne dit pas combien il y aura de volumes. On en promet un par mois. Chaque volume se vendra séparément : 8-0. Les souscripteurs à toute la collection ne paieront que 7-50.;;;
1833/07/13;28;1833;3675;228;BELLES-LETTRES;Romans et Contes;Français;Contes de toutes les couleurs. Tome X.;;Anonyme;;;;27 3/4;;444;;in-8°;;une planche;1;;7,50;;;;;;;;;;;;;Duverger;Paris;Paris;Fournier jeune;;;;;;;;;;;;;;;;;En tête de la première page du texte, on lit : Le Salmigondis. C'est l'intitulé des trois premiers volumes.;;;
1833/07/13;28;1833;3683;225;BELLES-LETTRES;Romans et Contes;Français;Elfride.;Arnould Fremy;;;;;42;;672;2;in-8°;;;;;15,0;;;;;;;;;;;;;Everat;Paris;Paris, rue St-Germain-des-Prés, n. 9;Gosselin;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3685;230;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Essai d'un soldat administratif, âgé de 47 ans, qui a expédié, depuis l'âge de 10 ans jusqu'à ce jour, environ quinze millions de lignes d'écriture.;un partisan de l'eau de Sedlitz;Pseudonyme masculin;Santé;;;0 1/4;;4;;in-8°;;;;;0,25;;;;;;;;;;;;;Auffray;Paris;Paris, Palais-Royal;principaux libraires;Paris, passage du Caire, n. 54;chez l'imprimeur;Paris, rue d'Angoulême, n. 27, près le canal St-Martin;chez l'auteur;;;;;;;;;;;;;Plus la couverture. La couverture porte : Avis aux amateurs de nouveautés. Rapport fait le 16 juin 1833 par un partisan de l'eau de Sedlitz à son docteur. Première édition.;;;
1833/07/13;28;1833;3689;219;BELLES-LETTRES;Théâtre;Français;"La fille de Dominique. Comédie-vaudeville en un acte; représentée sur le théâtre du Palais-Royal le 22 juin 1833.";"M. de Villeneuve;M. Charles";"Collectif;Pseudonyme masculin";;;;2 1/4;;36;;in-8°;;;;;1,50;;;;;;;;;;;;;Duverger;Paris;Paris, au Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3692;231;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Germain le Bûcheron.;;Anonyme;;;;1 1/6;;28;;in-12;;;;;;;;;;;;;;;;;;Smith;Paris;;;;;;;;;;;;;;;;;;;;;;
1833/07/13;28;1833;3699;231;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Histoire du Juif errant, lequel, depuis l'an 33 jusqu'à l'heure présente, ne fait que marcher.;;Anonyme;;;;0 2/3;;24;;in-18;;;;;;;;;;;;;;;;;;Deckherr;Montbéliard;;;;;;;;;;;;;;;;;;;;;;
