Année;Livraison;Date;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue
1834;11;1834/03/15;1459;238;BELLES-LETTRES;Epistolaires;Français;"Lettres inédites de M. Ramond, membre de l'institut, adressées à M. Roger Lacassagne, à Valentine, Haute-Garonne ; contenant un coup-d'œil général et de comparaison sur les Alpes et les Pyrénées, leurs productions, leurs lacs et leurs flores, l'état de leurs chaînes, la forme de leurs vallées, la diversité du climat, l'origine, la religion, les mœurs et le caractère des habitans.";M. Ramond, membre de l'institut;;Sociétés savantes;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Bénichet cadet;Toulouse;Toulouse;Devers;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1464;223;BELLES-LETTRES;Théâtre;Français;"Le mentor faubourien. Tableau-vaudeville en un acte; représenté sur le théâtre des Variétés le 1er février 1834.";M. Jaime;;;;;2 1/8;;34;;in-8°;;;;;1,50;;;;;;;;;;;;;Duverger;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1468;211;BELLES-LETTRES;Introduction et Langues;Français;Nouveau cours de thèmes, en forme de cacographie et de cacologie, ou Exercices de syntaxe, gradués sur toutes les difficultés d'orthographe, de langage et de style que présente la langue française, rédigés suivant les règles du mécanisme de la langue, et suivis de divers sujets de compositions.;M. Marchal;;;;;2;;72;;in-18;;;;;1,50;;;;;;;;;;;;;Luton;Reims;Reims;Luton;Fumay (Ardennes);chez l'auteur;;;;;;;;;;;;;;;(1833.);;
1834;11;1834/03/15;1469;212;BELLES-LETTRES;Introduction et Langues;Français;Le Nouveau Sobrino, ou Grammaire de la langue espagnole, réduite à XXIII leçons. Septième édition, revue, corrigée et augmentée.;Don Francisco Martinez;;;;;21 1/2;;344;;in-8°;;;;;;;;;;;;;;;;;;Beaume;Toulon;Toulon;Beaume;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1470;211;BELLES-LETTRES;Introduction et Langues;Français;"Nouvelle cacographie, dont les exemples sont tirés tant de l'Écriture sainte que des saints pères et autres bons auteurs ; suivie d'un grand nombre de modèles d'actes. Quatrième édition, revue, corrigée et rendue plus méthodique.";"F. P.;L. C.";"Collectif;Anonyme";;;;4;;96;;in-12;;;;;0,75;;;;;;;;;;;;;Moronval;Paris;Paris, rue du Faubourg-Saint-Martin, n. 163;chez l'auteur;Paris;Moronval;Paris;Maire-Nyon;Paris;Roret;Paris;Poilleux;;;;;;;;;;;
1834;11;1834/03/15;1475;236;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Tomes LII-LIV.;"Buffon;M. le baron Cuvier";Compilation;Noblesse;;;20 1/4;;;3;in-18;;;;;0,65;;;;;;;;;;;;;Dupont;Paris;Paris, rue St-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;Prix de chaque volume : 0-65.;;
1834;11;1834/03/15;1475;236;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Gravures. 31e livraison.;;;;;;0 1/9;;4;;in-18;;5 planches ;5;;;;;;;;;;;;;;;Dupont;Paris;Paris, rue St-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;Trois cahiers in-18, chacun d'un neuvième de feuille servant de couverture, plus 5 pl.;;
1834;11;1834/03/15;1475;236;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Gravures. 32e livraison.;;;;;;0 1/9;;4;;in-18;;5 planches ;5;;;;;;;;;;;;;;;Dupont;Paris;Paris, rue St-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;Trois cahiers in-18, chacun d'un neuvième de feuille servant de couverture, plus 5 pl.;;
1834;11;1834/03/15;1475;236;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, augmentées d'articles supplémentaires sur divers animaux qui n'étaient point connus de Buffon. Par M. le baron Cuvier. Gravures. 33e livraison.;;;;;;0 1/9;;4;;in-18;;5 planches ;5;;;;;;;;;;;;;;;Dupont;Paris;Paris, rue St-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;Trois cahiers in-18, chacun d'un neuvième de feuille servant de couverture, plus 5 pl.;;
1834;11;1834/03/15;1476;216;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres de Boileau, collationnées sur les anciennes éditions et sur des manuscrits, avec des notes historiques et littéraires, et des recherches sur sa vie, sa famille et ses ouvrages, par M. Berriat Saint-Prix. Tome Ier.;Boileau;;;;M. Berriat Saint-Prix;36 1/2;;584;;in-8°;;un fac-simile et un tableau (in-plano) généalogique de la famille de Boileau Despréaux;2;;5,00;;;;;;;;;;;;;J. Renouard;Paris;Paris, rue des Grès, n. 10;C. H. Langlois;Paris;Delaunay;;;;;;;;;;;;;;;"Ce volume, formant la quatrième et dernière livraison, porte le millésime 1830, et contient : 1° Avertissement du nouvel éditeur ; 2° Fragmens d'un essai sur la vie et les ouvrages de Boileau ; 3° Notices bibliographiques (sur les Éditions de Boileau, dont on s'est servi pour celle-ci, et sur les Ouvrages divers consultés pour cette édition) ; 3° Supplément (en 8 pages) au travail de l'éditeur pour les quatre volumes de l'édition.

Viennent ensuite : 1° six Préfaces générales des diverses éditions originales des Œuvres de Boileau ; 2° Catalogue des Œuvres de Boileau, d'après l'édition de 1713 ; 3° Table chronologique de la composition de chacun des ouvrages de Boileau ; 4° le Discours au roi et les douze Satires.

Le volume est terminé par trois tables : I. Table des quatre chapitres de l'Essai sur Boileau. II. Table des noms des personnages mentionnés dans l'Essai. III. Table du volume.

La première des Notices bibliographiques comprend les éditions, soit totales, soit partielles, de Boileau, examinées par M. B. S., au nombre de 352, parmi lesquelles 125, dont plus de 60 complètes, ont paru du vivant de Boileau. Les éditions originales y sont distinguées par des signes ; à l'article de chacune des autres, il indique les éditions antérieures qui leur ont servi de type, et les pièces étrangères à Boileau, qu'on a mêlées souvent parmi ses œuvres sans avertir qu'il n'en était pas l'auteur.

Dans ces 352 éditions, il s'en trouve beaucoup de fort médiocres. Si M. B. S. les a examinées, c'est, observe-t-il, pour en signaler les fautes, et empêcher que ces fautes ne fussent reproduites, ainsi qu'il est fréquemment arrivé, dans des éditions ultérieures. Il assure que ces fautes signalées dans ses notes ne s'élèvent pas à moins de sept cents, dont un assez grand nombre de fort grossières, commises quelquefois dans 20 à 60 éditions différentes. Il en donne des exemples page IX.

Le Tableau généalogique de la famille de Boileau, comprenant plus de 500 personnes, et qui, malgré cela, est, par sa belle exécution typographique, de la plus grande clarté, doit être placé dans le tome III.";;
1834;11;1834/03/15;1477;230;BELLES-LETTRES;Romans et Contes;Français;Paillasse. Épisode de carnaval.;E. Burat de Gurgy;;;;;21 1/2;;344;;in-8°;;;;;7,50;;;;;;;;;;;;;Chassaignon;Paris;Paris;J. Breauté;;;;;;;;;;;;;;;;;En avant de l'indication de l'imprimerie se trouve, en petites capitales, le mot : 'ACHART.';;
1834;11;1834/03/15;1478;233;BELLES-LETTRES;Romans et Contes;Français;Les Pélerins aux bords du Rhin. Par E. L. Bulwer. Traduit de l'anglais par J. Cohen. Tome Ier.;E. L. Bulwer;;;J. Cohen;;10 2/3;;256;;in-12;;;;;8,00;;;;;;;;;;;;;Crapelet;Paris;Paris, rue de Seine;Fournier;;;;;;;;;;;;;;;;;Le faux-titre porte : Œuvres complètes de E. Litton Bulwer.;;
1834;11;1834/03/15;1479;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Physiologie du goût, ou Méditations de gastronomie transcendante. Par un professeur, membre de plusieurs sociétés savantes. Quatrième édition.;Brillat-Savarin, membre de la cour de cassation (un professeur, membre de plusieurs sociétés savantes).;Pseudonyme;"Enseignement;Sociétés savantes;Justice";;;50 1/4;;804;2;in-8°;;;;;10;;;;;;;;;;;;;Fournier;Paris;Paris;Just Tessier;;;;;;;;;;;;;;;;;"On sait que l'auteur de cet ouvrage est Brillat-Savarin, mort le 2 février 1826, membre de la cour de cassation. Voyez la table de la seconde édition du Dictionnaire des anonymes, par A. A. Barbier ; et le tome Ier de la France littéraire, par M. Quérard.";;
1834;11;1834/03/15;1486;219;BELLES-LETTRES;Poétique et Poésie;Français;Au drapeau. Chant patriotique, dédié au 1er bataillon de la 2e légion de la garde nationale de la banlieue.;Ferraire, lieutenant au 1er bataillon;;Armée et maintien de l'ordre;;;0 1/8;;2;;in-8°;;;;;;;;;;;;;;;;;;Pinard;Paris;;;;;;;;;;;;;;;;;;;Signé : Ferraire, lieutenant au 1er bataillon.;;
1834;11;1834/03/15;1491;230;BELLES-LETTRES;Romans et Contes;Français;"Les Réverbères. Chroniques de nuit du vieux et du nouveau Paris. Par la comtesse douairière de B ; publiées par G. Touchard Lafosse. Tomes III et IV.";G. Touchard Lafosse;;Noblesse;;;50;;800;2;in-8°;;;;;;;;;;;;;;;;;;Barba;Paris;Paris;Lachapelle;Paris;Tenré;;;;;;;;;;;;;;;;Je suppose que la comtesse douairière de B est un personnage, et Touchard Lafosse l'auteur (JBM).;
1834;11;1834/03/15;1494;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Sans chagrin, ou le Conteur amusant. Recueil de contes nouveaux et récréatifs.;;Anonyme;;;;2 1/2;;60;;in-12;;;;;;;;;;;;;;;;;;Pellerin;Épinal;Épinal;Pellerin;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1495;214;BELLES-LETTRES;Poétique et Poésie;Français;Satires de Juvénal, traduites en vers français par N. L. Hachette.;Juvénal;;;N. L. Hachette;;7;;252;;in-18;;;;;2,00;;;;;;;;;;;;;Warin-Thierry;Épernay;;;;;;;;;;;;;;;;;;;Un essai avait été publié l'année dernière : voyez n. 5872 de 1833.;;
1834;11;1834/03/15;1497;232;BELLES-LETTRES;Romans et Contes;Français;"Le Sorcier, par Henri Zschokke ; suivi de Lichtenstein, par W. Hauff.";"Henri Zschokke;W. Hauff";Compilation;;;;44;;1056;5;in-12;;;;;15,00;;;;;;;;;;;;;Boudon-Caron;Amiens;Paris, quai des Augustins, n. 25;Audin;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1498;230;BELLES-LETTRES;Romans et Contes;Français;Souffrances.;Mme la comtesse E. d'Hautefeuille, née de Marguerye;Nom féminin;"Épouse;Liens familiaux;Noblesse";;;21 3/4;;348;;in-8°;;;;;;;;;;;;;;;;;;Baudouin;Paris;Paris;Baudouin;;;;;;;;;;;;;;;;;Morceaux les uns en vers, les autres en prose. Le premier est une Réponse (en vers) à la Satire X de Boileau.;;
1834;11;1834/03/15;1501;230;BELLES-LETTRES;Romans et Contes;Français;Tiel le rôdeur. Romans et tableaux de genre.;M. Frédéric Mercey;;;;;44;;704;2;in-8°;;;;;;;;;;;;;;;;;;Locquin;Paris;Paris, rue des Grands-Augustins, n. 22;Renduel;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1512;232;BELLES-LETTRES;Romans et Contes;Anglais;The pilgrims of the Rhine.;the author of England and the English, etc.;Pseudonyme;Métiers du livre;;;11 1/3;;272;;in-12;;;;;4,0;;;;;;;;;;;;;Belin;Paris;Paris, rue Vivienne, n. 18;Galignani;;;;;;;;;;;;;;;;;;;
1834;11;1834/03/15;1514;209;BELLES-LETTRES;Introduction et Langues;Latin;"Thesaurus Græcæ linguæ, ab Henrico Stephano constructus, post editionem anglicam novis additamentis auctum, ordineque alphabetico digestum tertio ediderunt Carolus Benedictus Hase, G. R. Lud. de Sinner et Theobaldus Fix. Volumen primum ; fasciculus quartus.";Henri Estienne;Collectif;;;"Charles Benoît Hase;R. Lud. de Sinner;Théobald Fix";40;;160;;in-folio;;;;;12;;;;;;;;;;;;;Ambr. Firm. Didot;Paris;Paris;Didot frères;;;;;;;;;;;;;;;;;Prix de chaque livraison : 12-0. Cette édition paraîtra en 28 livraisons. On en promet 6 à 8 par an.;;
1834;11;1834/03/15;1514;209;BELLES-LETTRES;Introduction et Langues;Latin;Thesaurus Græcæ linguæ, ab Henrico Stephano constructus, post editionem anglicam novis additamentis auctum, ordineque alphabetico digestum tertio ediderunt Carolus Benedictus Hase, G. R. Lud. de Sinner et Theobaldus Fix. Volumen secundum . fasciculus secundus;Henri Estienne;;;;;40;;160;;in-folio;;;;;12;;;;;;;;;;;;;Ambr. Firm. Didot;Paris;Paris;Didot frères;;;;;;;;;;;;;;;;;Prix de chaque livraison : 12-0. Cette édition paraîtra en 28 livraisons. On en promet 6 à 8 par an.;;
1834;11;1834/03/15;1516;227;BELLES-LETTRES;Théâtre;"Français;Italien";La Conversation dans l'obscurité. Comédie en un acte, du comte Giraud, traduite de l'italien par F. C. Albites.;comte Giraud;;Noblesse;F. C. Albites;;2;;72;;in-18;;;;;1,25;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart des Italiens, n. 18;Truchy;;;;;;;;;;;;;;;;;N°6 du Répertoire italien : le texte est en regard.;;
1834;11;1834/03/15;1518;227;BELLES-LETTRES;Théâtre;"Français;Italien";Don Didier au désespoir par excès de bon cœur, Comédie en trois actes, du comte Giraud, traduite de l'italien par F. C. Albites.;comte Giraud;;Noblesse;F. C. Albites;;4 2/3;;168;;in-18;;;;;1,25;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart des Italiens, n. 18;Truchy;;;;;;;;;;;;;;;;;N. 5 du Répertoire italien : le texte est en regard.;La notice se trouve bien à la place du 1518, mais le numéro indiqué dans la BdF est, par erreur, le 1581 (JBM).;
1834;11;1834/03/15;1519;227;BELLES-LETTRES;Théâtre;"Français;Italien";"Le fou par force, ou Ne confiez vos affaires à personne. Comédie en un acte. Par Cosenza ; traduite de l'italien par L. Sforzosi.";Cosenza;;;L. Sforzosi;;2 2/3;;96;;in-18;;;;;1,25;;;;;;;;;;;;;Casimir;Paris;Paris, boulevart des Italiens, n. 18;Truchy;;;;;;;;;;;;;;;;;N. 4 du Répertoire italien : le texte est en regard.;;
1834;11;1834/03/15;1520;214;BELLES-LETTRES;Poétique et Poésie;Italien;I Baci di Giovanni Secondo, volgarizzati da Cesare L. Bixio.;Cesare L. Bixio;;;;;3 1/6;;76;;in-12;;;;;;;;;;;;;;;;;;Renouard;Paris;;;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1532;234;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Bibliothèque populaire. Publicistes, philosophes, orateurs de la chaire et de la tribune. Deuxième partie.;;Compilation;;;;3;;108;;in-18;;;;;0,30;;;;;;;;;;;;;Locquin;Paris;Paris, rue et place Saint-André-des-Arts, n. 30;;;;;;;;;;;;;;;;;;90e livraison.;;
1834;12;1834/03/22;1534;218;BELLES-LETTRES;Poétique et Poésie;Français;Casimir Périer.;B.....;Anonyme;;;;0 1/2;;8;;in-8°;;;;;1,0;;;;;;;;;;;;;Mme Delacombe;Paris;;;;;;;;;;;;;;;;;;;En vers.;;
1834;12;1834/03/22;1535;217;BELLES-LETTRES;Poétique et Poésie;Français;Les charmes de l'étude, triomphe et progrès des lumières du peuple français, ou le Sauveur de la France. Ouvrage dédié à tous les braves gardes nationaux.;Pierre Thouesny, fils de Tranquille, de la commune de Theil, arrondissement de Cherbourg;;"Contexte géographique;Liens familiaux";;;4 3/4;;76;;in-8°;;;;;1,5;;;;;;;;;;;;;Marie;Rouen;Rouen;principaux libraires;Pavilly;chez l'auteur;;;;;;;;;;;;;;;En vers.;;
1834;12;1834/03/22;1546;230;BELLES-LETTRES;Romans et Contes;Français;Les deux renégats. Histoire contemporaine, suivie de la Mort de Sterne.;Amédée de Bast;;;;;37;;888;4;in-12;;;;;12,0;;;;;;;;;;;;;Baudouin;Paris;Paris, rue des Poitevins, n. 3;Aug. Roret;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1548;211;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire grammatical. Ouvrage nouveau, complet et raisonné, contenant, par ordre alphabétique, etc. Par J. B. Bettinger, ancien professeur. Manuscrit revu, amélioré et mis en ordre par F. Raymond. Deuxième livraison.;J. B. Bettinger, ancien professeur;;;;F. Raymond;5;;80;;in-8°;;;;;1;;;;;;;;;;;;;Fournier;Paris;Paris;Aimé André;Paris;P. Dupont;Paris;Baudry;Paris;Masson et Younet;;;;;;;;;;;Formera un volume en 6 livraisons qui paraîtront de mois en mois.;;
1834;12;1834/03/22;1552;223;BELLES-LETTRES;Théâtre;Français;"Le domino rose. Comédie-vaudeville-anecdote, en deux actes; représentée sur le théâtre des Variétés le 20 février 1834.";"M. Ancelot;M. Alexis Decomberousse";Collectif;;;;2 3/4;;44;;grand in-8°;;;;;1,50;;;;;;;;;;;;;Chassaignon;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;En avant de l'indication de l'imprimerie est imprimé, en petites capitales, le mot NOBIS.;;
1834;12;1834/03/22;1556;216;BELLES-LETTRES;Poétique et Poésie;Français;Épîtres et poésies mêlées, suivies d'une nouvelle et de quelques morceaux de prose.;Théodore Abadie;;;;;6 1/2;;156;;in-12;;;;;;;;;;;;;;;;;;Bénichet cadet;Toulouse;Paris, rue St-Jacques, n. 59;Louis Janet;;;;;;;;;;;;;;;;;Sans millésime.;;
1834;12;1834/03/22;1560;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Études grammaticales et études littéraires de quelques morceaux de poésie latine, avec les traductions en vers et en prose de différens auteurs.;F. Toussaint Rivillon;;;;;6;;96;;in-8°;;;;;;;;;;;;;;;;;;Boudon Caron;Amiens;Amiens;Allo-Poiré;Amiens;Mme veuve Darras;Amiens, petite rue Saint-Remi, n. 3;chez l'auteur;Paris, quai des Augustins, n. 25;Audin;;;;;;;;;;;;;
1834;12;1834/03/22;1564;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Fragmens, ou les Rapsodes religieux.;Ludovic-Marie-Gabriel de Cailleux;;;;;18 1/2;;296;;in-8°;;;;;;;;;;;;;;;;;;Nicot;Aix;;;;;;;;;;;;;;;;;;;En prose.;;
1834;12;1834/03/22;1569;226;BELLES-LETTRES;Théâtre;Français;Hénin, ou le Pécheur de Boulogne. Fait historique en un acte, mêlé de chants. Représenté le 8 mars 1834 sur le théâtre des jeunes élèves de M. Comte.;M. Menissier;;;;;1 1/2;;36;;in-12;;;;;0,25;;;;;;;;;;;;;Poussielgue;Paris;Paris, passage Choiseul, n. 60;Breauté;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1583;223;BELLES-LETTRES;Théâtre;Français;Je fais mes farces. Folie-vaudeville en un acte, mêlée de couplets. Représentée sur le théâtre des Variétés le 4 septembre 1815. Nouvelle édition.;"M. Désaugiers;M. Gentil;M. Brazier";Collectif;;;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Baudouin;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1585;225;BELLES-LETTRES;Théâtre;Français;Léonard. Drame en quatre actes, représenté sur le théâtre de la Gaîté le 22 février 1834.;M. Laqueyrie;;;;;6 1/2;;104;;in-8°;;;;;1,50;;;;;;;;;;;;;Chassaignon;Paris;Paris;Duvernois;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1589;223;BELLES-LETTRES;Théâtre;Français;"Les liaisons dangereuses. Drame en trois actes, mêlé de chants; représenté sur le théâtre du Vaudeville le 20 février 1834.";"M. Ancelot;M. Xavier";"Collectif;Pseudonyme masculin";;;;4 3/4;;76;;in-8°;;;;;2,0;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart St-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1589;223;BELLES-LETTRES;Théâtre;Français;"Les liaisons dangereuses. Drame en trois actes, mêlé de chants; représenté sur le théâtre du Vaudeville le 20 février 1834.";"M. Ancelot;M. Xavier";"Collectif;Pseudonyme masculin";;;;2;;32;;grand in-8°;;;;;0,3;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart St-Martin, n. 12;Marchant;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1590;211;BELLES-LETTRES;Introduction et Langues;Français;Locutions vicieuses rectifiées par Roze, instituteur, rue des Dames, n. 40, à Batignolles-Monceaux. Deuxième édition, considérablement augmentée;Roze, instituteur, rue des Dames, n. 40, à Batignolles-Monceaux;;"Enseignement;Contexte géographique";;;1;;24;;in-12;;;;;0,20;;;;;;;;;;;;;Bellemain;Paris;;;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1591;216;BELLES-LETTRES;Poétique et Poésie;Français;Lyre du Midi. Recueil de morceaux choisis de littérature contemporaine;;Compilation;;;;13;;312;;in-12;;3 lithographies;3;;;;;;;;;;;;;;;Bénichet cadet;Toulouse;Toulouse, rue des Chapeliers, n. 1;chez l'éditeur;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1596;222;BELLES-LETTRES;Théâtre;Français;Michel Perrin. Comédie-vaudeville en deux actes. Représentée sur le théâtre du Gymnase-Dramatique le 19 février 1834;"M. Mélesville;Ch. Duveyrier";Collectif;;;;6 3/4;;108;;in-8°;;;;;;;;;;;;;;;;;;Pihan Delaforest (M.);Paris;Paris, Palais-Royal;Duvernois;;;;;;;;;;;;;;;;;;;
1834;12;1834/03/22;1604;217;BELLES-LETTRES;Poétique et Poésie;Français;Nouvelle épître à un ami, sur la réparation du mal par la puissance du bien, et de même sur l'édition mutilée de l'Imitation de J.-C., sous le nom de Gerson, rétablie d'après le texte de l'auteur, et reproduite avec son portrait;J. B. M. Gence;;;;;0 1/2;;8;;in-8°;;portrait;1;;;;;;;;;;;;;;;Moquet;Paris;;;;;;;;;;;;;;;;;;;Signé : J. B. M. Gence. En vers : voyez n. 6410 de 1833;;
1834;12;1834/03/22;1607;218;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres complètes de Buffon, mises en ordre et précédées d'une Notice historique, par M. A. Richard, professeur à la faculté de médecine de Paris. (Tome XVI). Oiseaux.;Buffon;;"Contexte géographique;Enseignement;Santé";;M. A. Richard, professeur à la faculté de médecine de Paris;26 3/4;;428;;in-8°;;un cahier de 10 pl., figures noires;10;;2,0;;un cahier de 10 pl., figures coloriées;10;;3;;;;;;;;Rignoux;Paris;Paris, rue des Petits-Augustins, n. 5;Pourrat frères;Paris;Furne;;;;;;;;;;;;;;;"L'édition aura 20 volumes de texte et 20 livraisons de planches. Chaque volume ou livraison coûtera, figures noires : 2-0 ; figures coloriées : 3-0. On promet, toutes les trois semaines, un volume et une livraison de planches. La publication, commencée le 31 décembre 1832, sera terminée le 15 janvier 1834. Le volume annoncé forme la quinzième livraison.";;
1834;12;1834/03/22;1609;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de P. J. de Béranger. Édition unique revue par l'auteur. Livraison XXI.;P. J. de Béranger;;;;;2;;32;;in-8°;;2 pl.;2;;0,50;;2 pl.;2;papier vélin;1,0;;2 pl.;2;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;6 cahiers in-8° chacun de 2 flles, plus 2 pl. Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraît une livraison tous les jeudis, à partir du 3 octobre.;;
1834;12;1834/03/22;1609;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de P. J. de Béranger. Édition unique revue par l'auteur. Livraison XXII.;P. J. de Béranger;;;;;2;;32;;in-8°;;2 pl.;2;;0,50;;2 pl.;2;papier vélin;1,0;;2 pl.;2;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;6 cahiers in-8° chacun de 2 flles, plus 2 pl. Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraît une livraison tous les jeudis, à partir du 3 octobre.;;
1834;12;1834/03/22;1609;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de P. J. de Béranger. Édition unique revue par l'auteur. Livraison XXIII.;P. J. de Béranger;;;;;2;;32;;in-8°;;2 pl.;2;;0,50;;2 pl.;2;papier vélin;1,0;;2 pl.;2;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;6 cahiers in-8° chacun de 2 flles, plus 2 pl. Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraît une livraison tous les jeudis, à partir du 3 octobre.;;
1834;12;1834/03/22;1609;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de P. J. de Béranger. Édition unique revue par l'auteur. Livraison XXIV.;P. J. de Béranger;;;;;2;;32;;in-8°;;2 pl.;2;;0,50;;2 pl.;2;papier vélin;1,0;;2 pl.;2;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;6 cahiers in-8° chacun de 2 flles, plus 2 pl. Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraît une livraison tous les jeudis, à partir du 3 octobre.;;
1834;12;1834/03/22;1609;237;BELLES-LETTRES;Polygraphes;Français;Oeuvres complètes de P. J. de Béranger. Édition unique revue par l'auteur. Livraison XXV.;P. J. de Béranger;;;;;2;;32;;in-8°;;2 pl.;2;;0,50;;2 pl.;2;papier vélin;1,0;;2 pl.;2;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;6 cahiers in-8° chacun de 2 flles, plus 2 pl. Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraît une livraison tous les jeudis, à partir du 3 octobre.;;
